<doc id="edoc_wd_1777-08-02" attrs="word" year="1777" month="08" day="02" corpus="1">
<head id="hl1">
Konstantinopel	w47
praktische	w11104
Abhandlung	w11105
von	w11106
den	w11107
Frauenzimmerkrankheiten	w11108
<g/>
,
aus	w11110
dem	w11111
Französischen	w11112
übers	w11113
<g/>
.
und	w11115
mit	w11116
Anmerkungen	w11117
begleitet	w11118
<g/>
,
6	w11120
Theile	w11121
<g/>
,
mit	w11123
Kupfern	w11124
<g/>
,
gr	w11126
<g/>
.
8	w11128
<g/>
.
Dres=den	w11130
<g/>
=
1772	w11132
<g/>
—
76	w11134
<g/>
.
5	w11136
fl	w11137
<g/>
.
45	w11139
kr	w11140
<g/>
.
</p>
<p id="p118">
Buffon	w11142
<g/>
(
des	w11144
Herrn	w11145
von	w11146
<g/>
)
allgemeine	w11148
Naturgeschichte	w11149
<g/>
,
eine	w11151
freye	w11152
mit	w11153
einigen	w11154
Zusätzen	w11155
<g/>
,
Anmer=kungen	w11157
<g/>
=
und	w11159
vielen	w11160
Kupfern	w11161
vermehrte	w11162
Uebersetzung	w11163
<g/>
,
16	w11165
Bände	w11166
<g/>
,
mit	w11168
Kupfern	w11169
<g/>
,
gr	w11171
<g/>
.
8	w11173
<g/>
.
Berlin	w11175
1771	w11176
<g/>
—
77	w11178
<g/>
.
20	w11180
fl	w11181
<g/>
.
</p>
<p id="p119">
Pomay	w11183
<g/>
(
Franc	w11185
<g/>
.
<g/>
)
novum	w11188
Lexicon	w11189
manuale	w11190
latino	w11191
<g/>
=
germanicum	w11193
<g/>
&
germanico	w11195
<g/>
=
latinum	w11197
<g/>
,
8	w11199
<g/>
.
maj	w11201
<g/>
.
Aug	w11203
<g/>
.
Vind	w11205
<g/>
.
1777	w11207
2	w11208
fl	w11209
<g/>
.
30	w11211
kr	w11212
<g/>
.
</p>
<p id="p120">
Sammlungen	w11214
der	w11215
neuesten	w11216
Merkwürdigkeiten	w11217
<g/>
,
welche	w11219
in	w11220
das	w11221
deutsche	w11222
sowohl	w11223
allgemeine	w11224
als	w11225
beson=dere	w11226
<g/>
=
Staatsrecht	w11228
einschlagen	w11229
<g/>
,
3	w11231
Bände	w11232
<g/>
,
4	w11234
<g/>
.
Regensb	w11236
<g/>
.
1775	w11238
<g/>
—
77	w11240
<g/>
.
9	w11242
fl	w11243
<g/>
.
</p>
<p id="p121">
Robert	w11245
und	w11246
Kalliste	w11247
<g/>
,
oder	w11249
der	w11250
Triumph	w11251
der	w11252
Treue	w11253
<g/>
,
eine	w11255
Operette	w11256
in	w11257
drey	w11258
Akten	w11259
<g/>
,
8	w11261
<g/>
.
Breslau	w11263
1776	w11264
<g/>
.
15	w11266
kr	w11267
<g/>
.
</p>
<p id="p122">
Weisens	w11269
<g/>
(
C	w11271
<g/>
.
F	w11273
<g/>
.
<g/>
)
komische	w11276
Opern	w11277
<g/>
,
3	w11279
Theile	w11280
<g/>
,
8	w11282
<g/>
.
Leipzig	w11284
1777	w11285
<g/>
.
3	w11287
fl	w11288
<g/>
.
</p>
<p id="p123">
Komische	w11290
Opern	w11291
<g/>
,
3	w11293
Theile	w11294
<g/>
,
enthaltend	w11296
1	w11297
<g/>
)
die	w11299
Dorfdeputirten	w11300
<g/>
.
2	w11302
<g/>
)
Den	w11304
Krieg	w11305
<g/>
.
3	w11307
<g/>
)
Die	w11309
Jubel=hochzeit	w11310
<g/>
=
<g/>
.
4	w11313
<g/>
)
Das	w11315
Gärtnermägdchen	w11316
<g/>
.
5	w11318
<g/>
)
Die	w11320
Apotheker	w11321
<g/>
.
6	w11323
<g/>
)
Den	w11325
Töpfer	w11326
<g/>
.
7	w11328
<g/>
)
Martin	w11330
Vel=ten	w11331
<g/>
=
<g/>
.
8	w11334
<g/>
)
Den	w11336
Kaufmann	w11337
von	w11338
Smirna	w11339
<g/>
.
9	w11341
<g/>
)
Die	w11343
Jagd	w11344
<g/>
.
10	w11346
<g/>
)
Den	w11348
Abend	w11349
im	w11350
Walde	w11351
<g/>
.
11	w11353
<g/>
)
Das	w11355
grosse	w11356
Loos	w11357
<g/>
.
12	w11359
<g/>
)
Den	w11361
Dorfbarbier	w11362
<g/>
,
8	w11364
<g/>
.
Berlin	w11366
1774	w11367
<g/>
—
76	w11369
<g/>
.
3	w11371
fl	w11372
<g/>
.
</p>
<p id="p124">
Baldingers	w11374
<g/>
(
Ernst	w11376
Gottfr	w11377
<g/>
.
<g/>
)
Magazin	w11380
vor	w11381
Aerzte	w11382
<g/>
,
oder	w11384
Abhandlung	w11385
aus	w11386
allen	w11387
Theilen	w11388
der	w11389
Arzneygelahrtheit	w11390
<g/>
,
7	w11392
Stücke	w11393
<g/>
,
8	w11395
<g/>
.
Leipzig	w11397
1775	w11398
<g/>
—
77	w11400
<g/>
.
3	w11402
fl	w11403
<g/>
.
36	w11405
kr	w11406
<g/>
.
</p>
<p id="p125">
Der	w11408
Mann	w11409
von	w11410
Geschmack	w11411
<g/>
,
ein	w11413
Lustspiel	w11414
in	w11415
fünf	w11416
Auszügen	w11417
von	w11418
Miller	w11419
<g/>
,
8	w11421
<g/>
.
Danz	w11423
<g/>
.
1777	w11425
<g/>
.
30	w11427
kr	w11428
<g/>
.
</p>
<p id="p126">
Laura	w11430
Rosetti	w11431
<g/>
,
ein	w11433
Schauspiel	w11434
mit	w11435
Gesang	w11436
von	w11437
d’Arien	w11438
<g/>
,
8	w11440
<g/>
.
Leipz	w11442
<g/>
.
1777	w11444
<g/>
.
24	w11446
kr	w11447
<g/>
.
</p>
<p id="p127">
Der	w11449
Gutherzige	w11450
<g/>
,
ein	w11452
Lustspiel	w11453
von	w11454
Goldsmitd	w11455
<g/>
,
8	w11457
<g/>
.
Danzig	w11459
1777	w11460
30	w11461
kr	w11462
<g/>
.
</p>
<p id="p128">
Goldoni	w11464
<g/>
(
des	w11466
Herrn	w11467
Karl	w11468
<g/>
)
sämtliche	w11470
Lustspiele	w11471
<g/>
,
11ter	w11473
Theil	w11474
<g/>
,
mit	w11476
Kupfern	w11477
<g/>
,
8	w11479
<g/>
.
Leipzig	w11481
1777	w11482
<g/>
.
1	w11484
fl	w11485
<g/>
.
21	w11487
kr	w11488
<g/>
.
</p>
<p id="p129">
Der	w11490
Galeerensklav	w11491
<g/>
,
ein	w11493
rührendes	w11494
Lustspiel	w11495
in	w11496
fünf	w11497
Aufzügen	w11498
<g/>
,
8	w11500
<g/>
.
Münster	w11502
1777	w11503
<g/>
.
20	w11505
kr	w11506
<g/>
.
</p>
<head id="hl20">
Musikalische	w11519
Nachricht	w11520
<g/>
.
</head>
<p id="p130">
Herr	w11522
B	w11523
<g/>
.
Bohbanowicz	w11525
hat	w11526
erst	w11527
neulich	w11528
6	w11529
Violin	w11530
<g/>
=
Duetten	w11532
componirt	w11533
<g/>
.
Dieses	w11535
Werk	w11536
<g/>
,
in	w11538
welchem	w11539
jedes	w11540
Duett	w11541
vollkommentlich	w11542
aus	w11543
3	w11544
Stücken	w11545
<g/>
:
als	w11547
ersten	w11548
<g/>
,
letzten	w11550
<g/>
,
und	w11552
Adagio	w11553
<g/>
,
wie	w11555
auch	w11556
aus	w11557
2	w11558
Rondo	w11559
<g/>
,
2	w11561
Variazionen	w11562
<g/>
,
und	w11564
1	w11565
Re=citativo	w11566
<g/>
=
besteht	w11568
<g/>
,
hat	w11570
auch	w11571
<g/>
(
was	w11573
selten	w11574
ist	w11575
<g/>
)
zu	w11577
jedweder	w11578
Adagio	w11579
<g/>
=
Art	w11581
eine	w11582
Cadenza	w11583
à	w11584
Duc	w11585
<g/>
.
Diese	w11587
Duetten	w11588
sind	w11589
20	w11590
Bogen	w11591
stark	w11592
und	w11593
schon	w11594
wirklich	w11595
unter	w11596
der	w11597
Presse	w11598
bey	w11599
Joh	w11600
<g/>
.
Thomas	w11602
Ed=len	w11603
<g/>
=
v	w11605
<g/>
.
Trattnern	w11607
<g/>
,
k	w11609
<g/>
.
k	w11611
<g/>
.
Hofbuchdrucker	w11613
und	w11614
Buch=händler	w11615
<g/>
=
<g/>
,
wo	w11618
die	w11619
Noten	w11620
mit	w11621
den	w11622
übrigen	w11623
musi=kalischen	w11624
<g/>
=
Zeichen	w11626
werden	w11627
von	w11628
schönster	w11629
Art	w11630
und	w11631
Abdrücke	w11632
und	w11633
das	w11634
Papier	w11635
von	w11636
bester	w11637
Qualität	w11638
auf	w11639
die	w11640
Noten	w11641
seyn	w11642
<g/>
.
Das	w11644
Pränumerations=geld	w11645
<g/>
=
ist	w11647
2	w11648
Gulden	w11649
<g/>
,
und	w11651
wird	w11652
bey	w11653
Herrn	w11654
Ma=thias	w11655
<g/>
=
Thier	w11657
<g/>
,
Geigenmacher	w11659
alhier	w11660
in	w11661
Wien	w11662
<g/>
,
in	w11664
seinem	w11665
Laden	w11666
im	w11667
Krautgässel	w11668
vom	w11669
Matschacker=hof	w11670
<g/>
=
hinnüber	w11672
<g/>
,
erlegt	w11674
und	w11675
angenommen	w11676
<g/>
;
allwo	w11678
auch	w11679
die	w11680
Herren	w11681
Pränumeranten	w11682
nach	w11683
geendigt	w11684
festgesetzten	w11685
Termin	w11686
<g/>
,
als	w11688
den	w11689
4	w11690
<g/>
.
Septemb	w11692
<g/>
.
ge=gen	w11694
<g/>
=
Zurückgabe	w11696
der	w11697
Pränumerationsbillets	w11698
<g/>
,
ih=re	w11700
<g/>
=
gedruckte	w11702
Exemplarien	w11703
überkommen	w11704
werden	w11705
<g/>
;
nach	w11707
verflossenen	w11708
Termin	w11709
wird	w11710
kein	w11711
Exemplar	w11712
anders	w11713
<g/>
,
als	w11715
um	w11716
4	w11717
Gulden	w11718
gegeben	w11719
<g/>
.
Diejeni=ge	w11721
<g/>
=
<g/>
,
welche	w11724
durch	w11725
Subscription	w11726
auf	w11727
den	w11728
Extra=zeteln	w11729
<g/>
=
sich	w11731
pränumerirt	w11732
haben	w11733
<g/>
,
därfen	w11735
sich	w11736
nicht	w11737
mehr	w11738
pränumeriren	w11739
<g/>
,
weil	w11741
der	w11742
Herr	w11743
Verfasser	w11744
selbst	w11745
die	w11746
Ehre	w11747
haben	w11748
wird	w11749
ihre	w11750
Exemplarien	w11751
<g/>
,
sobald	w11753
sie	w11754
gedruckt	w11755
sind	w11756
<g/>
,
ihnen	w11758
einzuhändigen	w11759
<g/>
.
</p>
<p id="p131">
Jn	w11761
dem	w11762
Markte	w11763
Himberg	w11764
nächst	w11765
Lanzendorf	w11766
ist	w11767
ein	w11768
gut	w11769
gelegenes	w11770
Haus	w11771
<g/>
,
nebst	w11773
folgenden	w11774
Zugehörungen	w11775
um	w11776
billigen	w11777
Preis	w11778
zu	w11779
verkaufen	w11780
<g/>
,
als	w11782
bey	w11783
dem	w11784
Wohnhause	w11785
befindet	w11786
sich	w11787
ein	w11788
Back=haus	w11789
<g/>
=
samt	w11791
der	w11792
darauf	w11793
haftenden	w11794
Backgerechtig=keit	w11795
<g/>
=
<g/>
;
an	w11798
eigenthümlichen	w11799
beym	w11800
Hause	w11801
verblei=benden	w11802
<g/>
=
Gründen	w11804
11	w11805
1	w11806
<g/>
/
2	w11808
Joch	w11809
Hausäcker	w11810
<g/>
,
ein	w11812
doppelter	w11813
Krautgarten	w11814
<g/>
,
ein	w11816
Neurißkrautgarten	w11817
<g/>
,
2	w11819
Tagwerk	w11820
Teuchlustwiesen	w11821
und	w11822
1	w11823
<g/>
/
4	w11825
Tagwerk	w11826
einer	w11827
kleinen	w11828
Wiese	w11829
<g/>
,
dann	w11831
25	w11832
Joch	w11833
Ueberländ=äcker	w11834
<g/>
=
und	w11836
2	w11837
Ueberländkrautgärten	w11838
<g/>
;
ferner	w11840
an	w11841
Vieh	w11842
4	w11843
Pferde	w11844
<g/>
,
4	w11846
Kühe	w11847
<g/>
,
eine	w11849
trächtige	w11850
Kal=bin	w11851
<g/>
=
<g/>
,
3	w11854
Zuchschwein	w11855
und	w11856
Hühnervieh	w11857
<g/>
;
auch	w11859
ein	w11860
ganz	w11861
neues	w11862
halbgedecktes	w11863
<g/>
,
und	w11865
ein	w11866
altes	w11867
noch	w11868
brauchbares	w11869
Caleß	w11870
<g/>
,
ein	w11872
Mühlwagen	w11873
mit	w11874
einer	w11875
Plachen	w11876
und	w11877
ein	w11878
schwärer	w11879
Wagen	w11880
<g/>
,
samt	w11882
aller	w11883
Zugehörde	w11884
<g/>
,
eine	w11886
grosse	w11887
Anzahl	w11888
Acker	w11889
<g/>
=
und	w11891
zum	w11892
Fuhrwesen	w11893
gehöriger	w11894
Geräthschaften	w11895
<g/>
,
und	w11897
in	w11898
der	w11899
Hauswirthschaft	w11900
nur	w11901
immer	w11902
nöthigen	w11903
Fahr=nissen	w11904
<g/>
=
<g/>
;
auch	w11907
bleibt	w11908
alle	w11909
vorhandene	w11910
Futterage	w11911
dem	w11912
Käufer	w11913
<g/>
,
ebenfalls	w11915
wird	w11916
der	w11917
Saamen	w11918
zur	w11919
künftig	w11920
frühjährigen	w11921
Saat	w11922
dazugegeben	w11923
<g/>
:
dieses	w11925
Jahr	w11926
ist	w11927
angebauet	w11928
worden	w11929
<g/>
,
1	w11931
1	w11932
<g/>
/
2	w11934
Joch	w11935
mit	w11936
</p>
<p id="p132">
Weitzen	w11937
und	w11938
10	w11939
1	w11940
<g/>
/
2	w11942
Joch	w11943
mit	w11944
Getreide	w11945
<g/>
.
Die	w11947
hiezu	w11948
lusttragende	w11949
Käufer	w11950
belieben	w11951
sich	w11952
deshalb	w11953
im	w11954
besagten	w11955
Markt	w11956
Himberg	w11957
Nr	w11958
<g/>
.
19	w11960
bey	w11961
dem	w11962
diesfälligen	w11963
Jnhaber	w11964
N	w11965
<g/>
.
Lettner	w11967
anzumelden	w11968
<g/>
.
</p>
<p id="p133">
Den	w11970
4	w11971
<g/>
.
August	w11973
werden	w11974
auf	w11975
Verordnung	w11976
ei=nes	w11977
<g/>
=
löbl	w11979
<g/>
.
Stadtmagistrat	w11981
auf	w11982
der	w11983
Wieden	w11984
im	w11985
Fütterischen	w11986
Haus	w11987
Nr	w11988
<g/>
.
78	w11990
nachmittag	w11991
von	w11992
3	w11993
bis	w11994
6	w11995
Uhr	w11996
gute	w11997
Oesterreicherweine	w11998
<g/>
,
auch	w12000
leere	w12001
Fässer	w12002
licitando	w12003
gegen	w12004
baare	w12005
Bezahlung	w12006
ver=kauft	w12007
<g/>
=
werden	w12009
<g/>
.
</p>
<p id="p134">
Den	w12011
6	w12012
<g/>
.
August	w12014
und	w12015
folgende	w12016
Täge	w12017
wird	w12018
an	w12019
hohen	w12020
Markt	w12021
im	w12022
blauen	w12023
Gatter	w12024
Nr	w12025
<g/>
.
504	w12027
im	w12028
zweyten	w12029
Stock	w12030
vormittag	w12031
von	w12032
9	w12033
bis	w12034
12	w12035
<g/>
,
und	w12037
nachmittag	w12038
von	w12039
3	w12040
bis	w12041
6	w12042
Uhr	w12043
eine	w12044
Sammlung	w12045
auserlesener	w12046
geistlich	w12047
<g/>
=
historisch	w12049
<g/>
=
und	w12051
medicini=scher	w12052
<g/>
=
Bücher	w12054
<g/>
,
von	w12056
welchen	w12057
der	w12058
Catalog	w12059
in	w12060
der	w12061
Schulerstrasse	w12062
in	w12063
der	w12064
Winklerischen	w12065
Buchhand=lung	w12066
<g/>
=
unentgeldlich	w12068
ausgegeben	w12069
wird	w12070
<g/>
,
den	w12072
Meist=bietenden	w12073
<g/>
=
verkauft	w12075
werden	w12076
<g/>
.
</p>
<p id="p135">
Von	w12078
der	w12079
k	w12080
<g/>
.
k	w12082
ni	w12083
<g/>
.
öst	w12085
<g/>
.
Vicedomamtsadmini=stration	w12087
<g/>
=
als	w12089
Herrschaft	w12090
Laxenburg	w12091
wegen	w12092
wird	w12093
hiemit	w12094
zu	w12095
wissen	w12096
gemacht	w12097
<g/>
:
Es	w12099
sey	w12100
über	w12101
das	w12102
von	w12103
dem	w12104
gerichtl	w12105
<g/>
.
verordneten	w12107
Michael	w12108
Peyer=lischen	w12109
<g/>
=
Herrn	w12111
Curator	w12112
ad	w12113
lites	w12114
geschehene	w12115
An=langen	w12116
<g/>
=
in	w12118
die	w12119
nochmalige	w12120
Licitirung	w12121
der	w12122
in	w12123
ge=dachte	w12124
<g/>
=
Joh	w12126
<g/>
.
Michael	w12128
Peyerlische	w12129
Cridæ Cridae	w12130
Massam	w12131
gehörige	w12132
<g/>
,
anher	w12134
dienstbare	w12135
14	w12136
Tagwerk	w12137
Ueber=ländwiesmaden	w12138
<g/>
=
<g/>
,
nämlich	w12141
8	w12142
Tagwerk	w12143
in	w12144
Möl=lersdorfergebiet	w12145
<g/>
=
und	w12147
6	w12148
in	w12149
Minkendorferlüssen	w12150
<g/>
,
gewilliget	w12152
<g/>
,
und	w12154
zu	w12155
sothaner	w12156
Licitation	w12157
der	w12158
11	w12159
<g/>
.
August	w12161
d	w12162
<g/>
.
J	w12164
<g/>
.
bestimmet	w12166
worden	w12167
<g/>
.
Solchemnach	w12169
haben	w12170
diejenige	w12171
<g/>
,
welche	w12173
gedachte	w12174
Wiesen	w12175
ent=weder	w12176
<g/>
=
zusammen	w12178
<g/>
,
oder	w12180
einzelnweis	w12181
zu	w12182
kaufen	w12183
gedenken	w12184
<g/>
,
an	w12186
obbestimmten	w12187
Tag	w12188
vormittag	w12189
um	w12190
10	w12191
Uhr	w12192
alda	w12193
zu	w12194
Laxenburg	w12195
in	w12196
des	w12197
dermaligen	w12198
Marktrichters	w12199
Anton	w12200
Lachner	w12201
Behausung	w12202
zu	w12203
er=scheinen	w12204
<g/>
=
<g/>
,
wo	w12207
mit	w12208
dem	w12209
Meistbietenden	w12210
<g/>
,
gegen	w12212
baare	w12213
Bezahlung	w12214
das	w12215
behörige	w12216
geschlossen	w12217
wer=den	w12218
<g/>
=
wird	w12220
<g/>
.
</p>
<p id="p136">
Von	w12222
der	w12223
gräflich	w12224
Halleweilischen	w12225
Herrschaft	w12226
Ebenfurt	w12227
aufgestellten	w12228
Judicii	w12229
delegati	w12230
wegen	w12231
wird	w12232
hiemit	w12233
zu	w12234
vernehmen	w12235
gegeben	w12236
<g/>
:
wasgestal=ten	w12238
<g/>
=
auf	w12240
Anlangen	w12241
des	w12242
gerichtl	w12243
<g/>
.
verordnet	w12245
Franz	w12246
Frumwaldischen	w12247
Curat	w12248
<g/>
.
ad	w12250
lites	w12251
Herrn	w12252
Franz	w12253
Bibl	w12254
<g/>
.
<g/>
,
J	w12257
<g/>
.
U	w12259
<g/>
.
D	w12261
<g/>
.
a	w12263
<g/>
.
H	w12265
<g/>
.
u	w12267
<g/>
.
Gr	w12269
<g/>
.
Adv	w12271
<g/>
.
veranlasset	w12273
worden	w12274
<g/>
,
daß	w12276
die	w12277
sämtlich	w12278
Frumwaldische	w12279
Rea=litäten	w12280
<g/>
=
und	w12282
Fahrnissen	w12283
öffentlich	w12284
ausgefeilet	w12285
und	w12286
an	w12287
den	w12288
Meistbietenden	w12289
verkauft	w12290
werden	w12291
sollen	w12292
<g/>
.
Da	w12294
nun	w12295
hiezu	w12296
der	w12297
11	w12298
<g/>
.
August	w12300
d	w12301
<g/>
.
J	w12303
<g/>
.
bestimmet	w12305
ist	w12306
<g/>
;
so	w12308
haben	w12309
diejenige	w12310
<g/>
,
welche	w12312
das	w12313
Frumwal=dische	w12314
<g/>
=
Haus	w12316
zu	w12317
Ebenfurt	w12318
mit	w12319
der	w12320
darauf	w12321
haf=tenden	w12322
<g/>
=
Weißgärbergerechtigkeit	w12324
<g/>
,
samt	w12326
dazuge dazugehörigen	w12327
<g/>
=
</p>
<p id="p137">
hörigen	w12329
16	w12330
Joch	w12331
Hausgründen	w12332
<g/>
,
3	w12334
1	w12335
<g/>
/
2	w12337
Joch	w12338
Ueberländgrundstücke	w12339
<g/>
,
dann	w12341
mit	w12342
Einverständ=niß	w12343
<g/>
=
der	w12345
Herrschaft	w12346
Ebreichsdorf	w12347
daselbst	w12348
vorhan=denen	w12349
<g/>
=
Weißgärber	w12351
<g/>
=
und	w12353
Tuchwalche	w12354
<g/>
,
ferners	w12356
die	w12357
zu	w12358
Ebenfurt	w12359
befindliche	w12360
64	w12361
Eimer	w12362
Wein	w12363
Höf=leiner	w12364
<g/>
=
<g/>
=
1776er	w12367
Gewächs	w12368
<g/>
,
115	w12370
Eimer	w12371
Faß	w12372
in	w12373
eisenen	w12374
Banden	w12375
<g/>
,
2	w12377
Pferde	w12378
<g/>
,
2	w12380
Ochsen	w12381
<g/>
,
4	w12383
Kühe	w12384
und	w12385
1	w12386
jährige	w12387
Kalben	w12388
<g/>
;
dann	w12390
verschiedene	w12391
Ein=richtung	w12392
<g/>
=
<g/>
,
als	w12395
Bilder	w12396
<g/>
,
Kästen	w12398
<g/>
,
Better	w12400
<g/>
,
Sessel	w12402
<g/>
,
Spiegel	w12404
<g/>
,
Zinn	w12406
<g/>
,
Kupfer	w12408
und	w12409
übrige	w12410
Hausge=räthschaften	w12411
<g/>
=
zu	w12413
kaufen	w12414
willens	w12415
sind	w12416
<g/>
,
an	w12418
obbe=stimmten	w12419
<g/>
=
Tag	w12421
früh	w12422
um	w12423
9	w12424
Uhr	w12425
in	w12426
der	w12427
Herr=schaft	w12428
<g/>
=
Ebenfurtischen	w12430
Amtskanzley	w12431
zu	w12432
erscheinen	w12433
<g/>
,
und	w12435
der	w12436
weitern	w12437
Behandlung	w12438
abzuwarten	w12439
<g/>
.
</p>
<p id="p138">
Von	w12441
der	w12442
Amtskanzley	w12443
der	w12444
Stift	w12445
heil	w12446
<g/>
.
Kreu=zerischen	w12448
<g/>
=
Herrschaft	w12450
Trumau	w12451
wegen	w12452
<g/>
,
wird	w12454
hie=mit	w12455
<g/>
=
zu	w12457
wissen	w12458
gemacht	w12459
<g/>
:
es	w12461
sey	w12462
die	w12463
zu	w12464
öffentli=chen	w12465
<g/>
=
Verkaufung	w12467
<g/>
,
der	w12469
<g/>
,
dem	w12471
Michael	w12472
Hainz=mann	w12473
<g/>
=
<g/>
,
hiesig	w12476
herrschaftl	w12477
<g/>
.
Unterthan	w12479
zu	w12480
Mün=kendorf	w12481
<g/>
=
<g/>
,
angehörigen	w12484
Halblehenbehausung	w12485
samt	w12486
18	w12487
Joch	w12488
Hausäcker	w12489
<g/>
,
und	w12491
6	w12492
Tagwerk	w12493
Wiesen	w12494
<g/>
,
anberaumt	w12496
geweste	w12497
Licitationstagsatzung	w12498
wegen	w12499
Mangel	w12500
eines	w12501
anständigen	w12502
Käufers	w12503
fruchtlos	w12504
verstrichen	w12505
<g/>
;
weswegen	w12507
eine	w12508
weitere	w12509
Tagsatzung	w12510
auf	w12511
den	w12512
12	w12513
<g/>
.
Augusti	w12515
d	w12516
<g/>
.
J	w12518
<g/>
.
bestimmt	w12520
wird	w12521
<g/>
;
welche	w12523
demnach	w12524
obgedachte	w12525
Halblehenbehausung	w12526
käuflich	w12527
an	w12528
sich	w12529
zu	w12530
bringen	w12531
gedenken	w12532
<g/>
,
werden	w12534
sich	w12535
an	w12536
obbesagten	w12537
Tag	w12538
früh	w12539
um	w12540
8	w12541
Uhr	w12542
in	w12543
des	w12544
Michael	w12545
Hainzmanns	w12546
Behausung	w12547
zu	w12548
Mün=kendorf	w12549
<g/>
=
einzufinden	w12551
<g/>
,
und	w12553
der	w12554
weitern	w12555
Handlung	w12556
beyzuwohnen	w12557
haben	w12558
<g/>
.
</p>
<p id="p139">
Von	w12560
der	w12561
Amtskanzley	w12562
der	w12563
Stift	w12564
heil	w12565
<g/>
.
Kreu=zerischen	w12567
<g/>
=
Herrschaft	w12569
Trumau	w12570
wegen	w12571
<g/>
,
wird	w12573
hie=mit	w12574
<g/>
=
zu	w12576
wissen	w12577
gemacht	w12578
<g/>
:
es	w12580
werde	w12581
mit	w12582
ersten	w12583
Jäner	w12584
1778	w12585
das	w12586
zur	w12587
hiesigen	w12588
Herrschaft	w12589
ange=hörige	w12590
<g/>
=
Bräuhaus	w12592
auf	w12593
3	w12594
Jahre	w12595
den	w12596
Meistbie=tenden	w12597
<g/>
=
in	w12599
Bestand	w12600
überlassen	w12601
werden	w12602
<g/>
;
da	w12604
nun	w12605
zur	w12606
diesfälligen	w12607
Vergandungstagsatzung	w12608
der	w12609
18	w12610
<g/>
.
Augusti	w12612
d	w12613
<g/>
.
J	w12615
<g/>
.
festgesetzt	w12617
ist	w12618
<g/>
,
als	w12620
werden	w12621
sich	w12622
all	w12623
jene	w12624
<g/>
,
welche	w12626
besagt	w12627
hiesig	w12628
herrschaftliches	w12629
Bräuhaus	w12630
auf	w12631
obige	w12632
Zeit	w12633
in	w12634
Bestand	w12635
zu	w12636
neh=men	w12637
<g/>
=
gedenken	w12639
<g/>
,
an	w12641
bestimmten	w12642
Tag	w12643
früh	w12644
um	w12645
9	w12646
Uhr	w12647
in	w12648
allhiesiger	w12649
Verwalteramtskanzley	w12650
ein=zufinden	w12651
<g/>
=
haben	w12653
<g/>
.
</p>
<p id="p140">
Von	w12655
dem	w12656
fürstl	w12657
<g/>
.
Passauerischen	w12659
Rentamt	w12660
Kö=nigstetten	w12661
<g/>
=
wird	w12663
hiemit	w12664
zu	w12665
wissen	w12666
gemacht	w12667
<g/>
:
was=gestalten	w12669
<g/>
=
auf	w12671
Ableiben	w12672
des	w12673
Jgnatz	w12674
Taglangs	w12675
<g/>
,
anher	w12677
gehörigen	w12678
Rentamtsunterthan	w12679
und	w12680
Fleisch=hackermeister	w12681
<g/>
=
zu	w12683
Hausleuten	w12684
V	w12685
<g/>
.
U	w12687
<g/>
.
M	w12689
<g/>
.
B	w12691
<g/>
.
des=sen	w12693
<g/>
=
hinterlassenes	w12695
Vermögen	w12696
ad	w12697
Cridam	w12698
gedie=hen	w12699
<g/>
=
ist	w12701
<g/>
,
und	w12703
die	w12704
Nothwendigkeit	w12705
erfodert	w12706
<g/>
,
des=sen	w12708
<g/>
=
eigenthüml	w12710
<g/>
.
besitzende	w12712
Behausung	w12713
und	w12714
Fleisch=hackergerechtigkeit	w12715
<g/>
=
daselbst	w12717
<g/>
,
wobey	w12719
an	w12720
Hausgrün=den	w12721
<g/>
=
14	w12723
1	w12724
<g/>
/
4	w12726
Joch	w12727
Aecker	w12728
<g/>
,
dann	w12730
an	w12731
Ueberländ=grundstücken	w12732
<g/>
=
3	w12734
Joch	w12735
Aecker	w12736
in	w12737
der	w12738
Viehtrift	w12739
<g/>
,
</p>
<p id="p141">
3	w12741
<g/>
/
4	w12743
Joch	w12744
Aecker	w12745
und	w12746
Wiesel	w12747
am	w12748
Schmiedinger	w12749
Weg	w12750
<g/>
,
4	w12752
Joch	w12753
Aecker	w12754
in	w12755
der	w12756
Scheiben	w12757
<g/>
,
1	w12759
3	w12760
<g/>
/
4	w12762
Joch	w12763
Aecker	w12764
in	w12765
der	w12766
Goldgeberfreyheit	w12767
<g/>
,
desglei=chen	w12769
<g/>
=
10	w12771
Joch	w12772
Aecker	w12773
allda	w12774
<g/>
,
und	w12776
1	w12777
Joch	w12778
im	w12779
Wolfpäßingerfeld	w12780
<g/>
;
nicht	w12782
minder	w12783
1	w12784
<g/>
/
4	w12786
Weingar=ten	w12787
<g/>
=
auf	w12789
dem	w12790
Plicheten	w12791
Weg	w12792
<g/>
,
und	w12794
2	w12795
<g/>
/
8	w12797
desglei=chen	w12798
<g/>
=
im	w12800
Silberberg	w12801
<g/>
,
auch	w12803
einige	w12804
Fahrnissen	w12805
li=citando	w12806
<g/>
=
an	w12808
den	w12809
Meistbietenden	w12810
zu	w12811
verkaufen	w12812
<g/>
;
da	w12814
nun	w12815
zur	w12816
diesfälligen	w12817
Tagsatzung	w12818
der	w12819
28	w12820
<g/>
.
Augusti	w12822
d	w12823
<g/>
.
J	w12825
<g/>
.
anberaumt	w12827
worden	w12828
<g/>
;
als	w12830
sollen	w12831
alle	w12832
