<doc id="edoc_wd_1768-02-27" attrs="word" year="1768" month="02" day="27" corpus="1">
<head id="hl1">
Londen	w35
Edict	w10718
zu	w10719
for=dern	w10720
<g/>
=
<g/>
.
So	w10723
hat	w10724
der	w10725
gedachte	w10726
Leinwathhandler	w10727
<g/>
,
oder	w10729
seine	w10730
Erben	w10731
<g/>
,
oder	w10733
Ceßionarien	w10734
den	w10735
11	w10736
<g/>
.
April	w10738
dies	w10739
Jahrs	w10740
fruh	w10741
um	w10742
8	w10743
<g/>
.
Uhr	w10745
bey	w10746
unser	w10747
und	w10748
gemeiner	w10749
Stadt	w10750
Pupillenraitkammer	w10751
entweder	w10752
selbst	w10753
per=sönlich	w10754
<g/>
=
<g/>
,
oder	w10757
durch	w10758
einen	w10759
genugsam	w10760
begwalteten	w10761
Machthaber	w10762
also	w10763
gewiß	w10764
zu	w10765
erscheinen	w10766
<g/>
,
sich	w10768
hierzu	w10769
zu	w10770
legitimiren	w10771
<g/>
,
und	w10773
besagte	w10774
Waaren	w10775
auszulösen	w10776
<g/>
,
wie	w10778
im	w10779
widrigen	w10780
Falle	w10781
solche	w10782
ohne	w10783
weiters	w10784
lici=tiret	w10785
<g/>
=
<g/>
,
und	w10788
dem	w10789
Meistbietenden	w10790
überlassen	w10791
werden	w10792
wurden	w10793
<g/>
.
So	w10795
man	w10796
demselben	w10797
durch	w10798
dieses	w10799
offene	w10800
Edict	w10801
hiemit	w10802
hat	w10803
kund	w10804
und	w10805
zu	w10806
wissen	w10807
machen	w10808
wol=len	w10809
<g/>
=
<g/>
.
</p>
<p id="p104">
Wir	w10812
Burgermeister	w10813
und	w10814
Rath	w10815
der	w10816
Stadt	w10817
Wien	w10818
<g/>
,
geben	w10820
hiemit	w10821
jedermann	w10822
zu	w10823
vernehmen	w10824
<g/>
:
Es	w10826
seye	w10827
die	w10828
Maria	w10829
Theresia	w10830
Fischerin	w10831
gebohrne	w10832
von	w10833
der	w10834
Glock	w10835
gewesene	w10836
Bildhauers	w10837
Wittwe	w10838
mit	w10839
Tod	w10840
abgegan=gen	w10841
<g/>
=
<g/>
,
und	w10844
daher	w10845
<g/>
,
um	w10847
mit	w10848
der	w10849
künftigen	w10850
Verlas=senschafts	w10851
<g/>
=
Abhandlung	w10853
sicher	w10854
vorgehen	w10855
zu	w10856
können	w10857
<g/>
,
für	w10859
nothwendig	w10860
befunden	w10861
worden	w10862
<g/>
,
diejenigen	w10864
vorzuladen	w10865
<g/>
,
und	w10867
anzuhören	w10868
<g/>
,
welche	w10870
an	w10871
diese	w10872
Ver=lassenschaft	w10873
<g/>
=
einige	w10875
Ansprüche	w10876
und	w10877
Forderungen	w10878
haben	w10879
möchten	w10880
<g/>
.
Da	w10882
wir	w10883
nun	w10884
entschlossen	w10885
sind	w10886
<g/>
,
eben	w10888
diese	w10889
Sprüche	w10890
und	w10891
Forderungen	w10892
an	w10893
dem	w10894
ei=gens	w10895
<g/>
=
<g/>
,
und	w10898
zwar	w10899
für	w10900
das	w10901
erste	w10902
und	w10903
letztemal	w10904
hie=zu	w10905
<g/>
=
bestimmten	w10907
Tag	w10908
nämlich	w10909
den	w10910
15	w10911
<g/>
.
des	w10913
Monats	w10914
Aprilis	w10915
dies	w10916
Jahrs	w10917
<g/>
,
oder	w10919
da	w10920
wir	w10921
diesen	w10922
Tag	w10923
an=derer	w10924
<g/>
=
Verhindernissen	w10926
halber	w10927
nicht	w10928
zu	w10929
Rath	w10930
säßen	w10931
<g/>
,
den	w10933
nächst	w10934
darauf	w10935
folgenden	w10936
Rathstag	w10937
früh	w10938
um	w10939
8	w10940
<g/>
.
Uhr	w10942
zu	w10943
hören	w10944
<g/>
,
und	w10946
zu	w10947
vernehmen	w10948
<g/>
.
So	w10950
haben	w10951
alle	w10952
jene	w10953
<g/>
,
welche	w10955
an	w10956
der	w10957
Maria	w10958
Theresia	w10959
Fische=rin	w10960
<g/>
=
sel	w10962
<g/>
.
Verlassenschaft	w10964
eine	w10965
rechtmäßige	w10966
Fode=rung	w10967
<g/>
=
<g/>
,
es	w10970
seye	w10971
um	w10972
Erbschaft	w10973
<g/>
,
Schuld	w10975
<g/>
,
oder	w10977
an=derer	w10978
<g/>
=
Ursachen	w10980
willen	w10981
zu	w10982
haben	w10983
glauben	w10984
<g/>
,
den	w10986
be=stimmten	w10987
<g/>
=
Tag	w10989
selbst	w10990
persönlich	w10991
oder	w10992
durch	w10993
einen	w10994
hinlänglich	w10995
versehenen	w10996
Gewalttrager	w10997
so	w10998
gewiß	w10999
vor	w11000
uns	w11001
zu	w11002
erscheinen	w11003
<g/>
,
sich	w11005
behörig	w11006
zu	w11007
legitimiren	w11008
<g/>
,
und	w11010
ihre	w11011
Ansprüche	w11012
und	w11013
Foderungen	w11014
darzuthun	w11015
<g/>
,
als	w11017
im	w11018
widrigem	w11019
Falle	w11020
auf	w11021
die	w11022
ausbleibenden	w11023
<g/>
,
oder	w11025
nicht	w11026
behörig	w11027
liquidirenden	w11028
Erben	w11029
<g/>
,
Glaubi=gere	w11031
<g/>
=
<g/>
,
und	w11034
Prätendenten	w11035
keine	w11036
Rucksicht	w11037
genom=men	w11038
<g/>
=
<g/>
,
mit	w11041
der	w11042
Abhandlung	w11043
und	w11044
Vertheilung	w11045
des	w11046
Verlassenschaftsguts	w11047
von	w11048
Amtswegen	w11049
vorgegan=gen	w11050
<g/>
=
<g/>
,
und	w11053
dasselbe	w11054
den	w11055
etwan	w11056
vorkommenden	w11057
Erben	w11058
unbedenklich	w11059
überlassen	w11060
werden	w11061
wurde	w11062
<g/>
.
</p>
<p id="p105">
Auf	w11064
dem	w11065
hohen	w11066
Markt	w11067
hinter	w11068
dem	w11069
Brunhaus	w11070
im	w11071
Gewürtzgewölb	w11072
bey	w11073
dem	w11074
weißen	w11075
Rößl	w11076
<g/>
,
sind	w11078
wie	w11079
gewöhnlich	w11080
in	w11081
der	w11082
Fastenszeit	w11083
<g/>
,
die	w11085
besonde=re	w11086
<g/>
=
fremde	w11088
Fische	w11089
mehrmal	w11090
zu	w11091
finden	w11092
<g/>
,
und	w11094
beste=hen	w11095
<g/>
=
in	w11097
folgenden	w11098
Gattungen	w11099
<g/>
,
als	w11101
<g/>
:
Gesaltzenen	w11103
Laperdon	w11104
<g/>
.
Detto	w11106
Lax	w11107
<g/>
.
Detto	w11109
Donina	w11110
<g/>
.
Ge=surden	w11112
<g/>
=
Lax	w11114
<g/>
.
Cavalliau	w11116
und	w11117
Klippenfisch	w11118
<g/>
.
Ma=rinirten	w11120
<g/>
=
moskowitischen	w11122
Lax	w11123
<g/>
.
Detto	w11125
Stöör	w11126
<g/>
.
Detto	w11128
Donina	w11129
<g/>
.
Detto	w11131
Linquatoli	w11132
<g/>
.
Detto	w11134
AaAalen	w11135
<g/>
=
</p>
<p id="p106">
len	w11137
nebst	w11138
Bremmerprücken	w11139
<g/>
.
Dem	w11141
es	w11142
beliebt	w11143
da=von	w11144
<g/>
=
zu	w11146
haben	w11147
<g/>
,
wird	w11149
mit	w11150
die	w11151
frischesten	w11152
Sorten	w11153
um	w11154
einen	w11155
billigen	w11156
Werth	w11157
bedienet	w11158
<g/>
.
</p>
<p id="p107">
Auf	w11160
der	w11161
Landstrassen	w11162
ausser	w11163
denen	w11164
Augustinern	w11165
<g/>
,
ist	w11167
das	w11168
Haus	w11169
bey	w11170
denen	w11171
3	w11172
<g/>
.
Raben	w11174
<g/>
,
worinnen	w11176
zu	w11177
ebener	w11178
Erden	w11179
5	w11180
<g/>
.
Zimmer	w11182
2	w11183
<g/>
.
Kucheln	w11185
<g/>
,
und	w11187
auf	w11188
der	w11189
Höhe	w11190
des	w11191
ersteren	w11192
Stocks	w11193
jeder	w11194
Seiten	w11195
4	w11196
<g/>
.
mithin	w11198
zusammen	w11199
8	w11200
<g/>
.
Zimmer	w11202
<g/>
,
in	w11204
Mitte	w11205
ein	w11206
großer	w11207
Saal	w11208
<g/>
,
durchaus	w11210
mit	w11211
Mobilien	w11212
eingerich=ter	w11213
<g/>
=
<g/>
,
dann	w11216
auf	w11217
4	w11218
<g/>
.
Pferd	w11220
Stallung	w11221
<g/>
,
2	w11223
<g/>
.
Art	w11225
Wa=genschupfen	w11226
<g/>
=
<g/>
,
2	w11229
<g/>
.
große	w11231
Keller	w11232
<g/>
,
ein	w11234
Holz	w11235
<g/>
=
und	w11237
Heugewölb	w11238
<g/>
,
ein	w11240
Eisgruben	w11241
<g/>
,
ein	w11243
groß	w11244
drey	w11245
ab=theiliger	w11246
<g/>
=
Garten	w11248
<g/>
,
samt	w11250
einem	w11251
großen	w11252
Glashaus	w11253
mit	w11254
Orangerie	w11255
und	w11256
Blumenstöck	w11257
angefüllter	w11258
<g/>
,
täglichen	w11260
zu	w11261
verkauffen	w11262
<g/>
;
Wer	w11264
demnach	w11265
solchen	w11266
an	w11267
sich	w11268
zu	w11269
bringen	w11270
Lust	w11271
hat	w11272
<g/>
,
kann	w11274
sich	w11275
in	w11276
der	w11277
Stadt	w11278
bey	w11279
dem	w11280
grünen	w11281
Rössel	w11282
in	w11283
der	w11284
Schuler=strassen	w11285
<g/>
=
in	w11287
dem	w11288
ersten	w11289
Stock	w11290
auf	w11291
die	w11292
Strassen	w11293
hinaus	w11294
<g/>
,
beliebig	w11296
anmelden	w11297
<g/>
.
</p>
<p id="p108">
Es	w11299
ist	w11300
zu	w11301
Hernals	w11302
das	w11303
Piringerische	w11304
Haus	w11305
mit	w11306
Stallung	w11307
auf	w11308
6	w11309
<g/>
.
Pferde	w11311
samt	w11312
Garten	w11313
zu	w11314
ver=kaufen	w11315
<g/>
=
<g/>
,
wenn	w11318
jemand	w11319
ein	w11320
Belieben	w11321
trägt	w11322
solches	w11323
käuflich	w11324
an	w11325
sich	w11326
zu	w11327
bringen	w11328
<g/>
,
hat	w11330
sich	w11331
diesfalls	w11332
in	w11333
der	w11334
Jacobergasse	w11335
in	w11336
Crainerischen	w11337
Stifthaus	w11338
auf	w11339
der	w11340
vorderen	w11341
Stiegen	w11342
im	w11343
3ten	w11344
Stock	w11345
des	w11346
weite=ren	w11347
<g/>
=
zu	w11349
erkundigen	w11350
<g/>
.
</p>
<p id="p109">
Es	w11352
ist	w11353
zu	w11354
Weinhaus	w11355
das	w11356
sogenannte	w11357
Harten=steinische	w11358
<g/>
=
Haus	w11360
worinnen	w11361
15	w11362
<g/>
.
Zimmer	w11364
<g/>
,
Haus=kapellen	w11366
<g/>
=
<g/>
,
3	w11369
<g/>
.
Kucheln	w11371
<g/>
,
4	w11373
<g/>
.
große	w11375
Keller	w11376
<g/>
,
auf	w11378
4	w11379
<g/>
.
Pferd	w11381
Stallung	w11382
<g/>
,
samt	w11384
Wagenschupfen	w11385
<g/>
,
Heu=boden	w11387
<g/>
=
<g/>
,
Holzgewölb	w11390
<g/>
,
großer	w11392
Garten	w11393
worinnen	w11394
viele	w11395
Obstbäumer	w11396
<g/>
,
Kühstall	w11398
samt	w11399
aller	w11400
Zugehör	w11401
zu	w11402
verkaufen	w11403
<g/>
,
oder	w11405
allenfalls	w11406
in	w11407
Bestand	w11408
zu	w11409
ver=lassen	w11410
<g/>
=
<g/>
,
ist	w11413
sich	w11414
dieserwegen	w11415
in	w11416
der	w11417
Wollzeil	w11418
im	w11419
Niffischen	w11420
Haus	w11421
auf	w11422
der	w11423
hintern	w11424
Stiegen	w11425
im	w11426
zwey=ten	w11427
<g/>
=
Stock	w11429
zu	w11430
melden	w11431
<g/>
.
</p>
<p id="p110">
Von	w11433
des	w11434
Hochfürstl	w11435
<g/>
.
Erzbischöfl	w11437
<g/>
.
wienerischen	w11439
Gerichts	w11440
wegen	w11441
<g/>
,
wird	w11443
durch	w11444
gegenwärtig	w11445
offenes	w11446
Edict	w11447
jedermänniglich	w11448
<g/>
,
deme	w11450
daran	w11451
gelegen	w11452
<g/>
,
kund	w11454
und	w11455
zu	w11456
wissen	w11457
gemacht	w11458
<g/>
,
wasgestalten	w11460
nach	w11461
Absterben	w11462
der	w11463
Anna	w11464
Maria	w11465
Mayerin	w11466
sel	w11467
<g/>
.
ge=westen	w11469
<g/>
=
Unterthanin	w11471
der	w11472
Pfarr	w11473
St	w11474
<g/>
.
Veit	w11476
an	w11477
der	w11478
Wien	w11479
zu	w11480
Zwölfäring	w11481
auf	w11482
den	w11483
von	w11484
diesseitigen	w11485
Grundbuch	w11486
untern	w11487
20	w11488
<g/>
.
Novemb	w11490
<g/>
.
jüngst	w11492
abge=wichenen	w11493
<g/>
=
1767	w11495
<g/>
.
Jahrs	w11497
in	w11498
Sachen	w11499
erstatteten	w11500
Bericht	w11501
veranlaßt	w11502
worden	w11503
<g/>
,
über	w11505
deroselben	w11506
ruckgeblieben	w11507
Verlassenschaftsvermögen	w11508
zu	w11509
Er=findung	w11510
<g/>
=
des	w11512
etwa	w11513
verhandenen	w11514
Æris	w11515
alieni	w11516
fol=gends	w11517
<g/>
=
auch	w11519
zu	w11520
sicherer	w11521
Abhandlung	w11522
solcher	w11523
Ver=lassenschaft	w11524
<g/>
=
derselben	w11526
sammentliche	w11527
Glaubigere	w11528
zu	w11529
Anmeld	w11530
<g/>
=
und	w11532
Liquidirung	w11533
ihrer	w11534
an	w11535
erstbemeldte	w11536
Anna	w11537
Maria	w11538
Mayerin	w11539
seel	w11540
<g/>
.
zu	w11542
stellen	w11543
habenden	w11544
Sprüchen	w11545
und	w11546
Forderungen	w11547
gerichtl	w11548
<g/>
.
vorzuladen	w11550
<g/>
,
und	w11552
einzuberuffen	w11553
<g/>
,
auch	w11555
zu	w11556
dem	w11557
Ende	w11558
den	w11559
11	w11560
<g/>
.
März	w11562
dies	w11563
Jahrs	w11564
Vormittag	w11565
um	w11566
9	w11567
<g/>
.
Uhr	w11569
zur	w11570
gegewöhnlichen	w11571
<g/>
=
</p>
<p id="p111">
wöhnlichen	w11575
Tagsatzung	w11576
für	w11577
die	w11578
erst	w11579
<g/>
=
andert	w11581
<g/>
=
und	w11583
dritte	w11584
<g/>
,
auch	w11586
allendliche	w11587
Frist	w11588
sub	w11589
clausula	w11590
præ-clusipraeclusi	w11591
<g/>
-
anzuberaumen	w11593
<g/>
.
Solchemnach	w11595
werden	w11596
alle	w11597
und	w11598
jede	w11599
<g/>
,
welche	w11601
bey	w11602
gedacht	w11603
Mayerischer	w11604
Ver=lassenschaft	w11605
<g/>
=
um	w11607
rechtmäßiger	w11608
Forderung	w11609
willen	w11610
in	w11611
Schuld	w11612
<g/>
=
oder	w11614
Erbsachen	w11615
einige	w11616
Sprüche	w11617
haben	w11618
<g/>
,
oder	w11620
zu	w11621
haben	w11622
vermeinen	w11623
<g/>
,
an	w11625
obbestimmten	w11626
Tag	w11627
und	w11628
Stund	w11629
in	w11630
des	w11631
Hochfürstl	w11632
<g/>
.
Erzbischöfl	w11634
<g/>
.
Wien	w11636
<g/>
.
Hofmeisteramt	w11638
entweders	w11639
selbst	w11640
persönlich	w11641
<g/>
,
oder	w11643
durch	w11644
hierzu	w11645
genugsam	w11646
bevollmächtigte	w11647
Gewalt	w11648
<g/>
=
Tragere	w11650
alsogewiß	w11651
zu	w11652
erscheinen	w11653
<g/>
,
und	w11655
ihre	w11656
an	w11657
solcher	w11658
Verlassenschaft	w11659
ex	w11660
quacunque	w11661
causa	w11662
vel	w11663
titulo	w11664
habende	w11665
Auforderungen	w11666
anzumelden	w11667
<g/>
,
auch	w11669
zu	w11670
Herstellung	w11671
des	w11672
erforderlich	w11673
rechtlichen	w11674
Be=weißthums	w11675
<g/>
=
ihre	w11677
Schuldbriefe	w11678
<g/>
,
oder	w11680
ansonst	w11681
ha=bende	w11682
<g/>
=
Liquidationsurkunden	w11684
und	w11685
rechtliche	w11686
Be=helfe	w11687
<g/>
=
in	w11689
beglaubten	w11690
Abschriften	w11691
einzulegen	w11692
haben	w11693
<g/>
,
wie	w11695
im	w11696
widrigen	w11697
die	w11698
nicht	w11699
erscheinende	w11700
<g/>
,
oder	w11702
nicht	w11703
hinlänglich	w11704
liquidirende	w11705
Mayerische	w11706
Glau=bigere	w11707
<g/>
=
von	w11709
sothaner	w11710
Verlassenschaftsmassa	w11711
gänz=lichen	w11712
<g/>
=
ausgeschlossen	w11714
<g/>
,
und	w11716
denenselben	w11717
das	w11718
ewige	w11719
Stillschweigen	w11720
auferleget	w11721
<g/>
,
auch	w11723
was	w11724
weiters	w11725
Rechtens	w11726
ist	w11727
<g/>
,
diesfalls	w11729
fürgekehret	w11730
werden	w11731
solle	w11732
<g/>
.
</p>
<p id="p112">
Den	w11734
7ten	w11735
März	w11736
und	w11737
folgende	w11738
Täge	w11739
fruhe	w11740
von	w11741
9	w11742
<g/>
.
bis	w11744
12	w11745
<g/>
.
Nachmittag	w11747
von	w11748
3	w11749
<g/>
.
bis	w11751
6	w11752
<g/>
.
Uhr	w11754
sind	w11755
in	w11756
Kirchschlagerischen	w11757
<g/>
,
oder	w11759
sogenannt	w11760
Handschuh=macherischen	w11761
<g/>
=
Haus	w11763
in	w11764
3ten	w11765
Stock	w11766
von	w11767
Wolfen=würthshaus	w11768
<g/>
=
hinüber	w11770
am	w11771
Salzgrieß	w11772
ein	w11773
Brillian=tenring	w11774
<g/>
=
<g/>
,
ein	w11777
goldene	w11778
Sackuhr	w11779
<g/>
,
ein	w11781
lange	w11782
Per=pentikuluhr	w11783
<g/>
=
<g/>
,
Stockuhren	w11786
<g/>
,
ein	w11788
Garnatur	w11789
Schnal=len	w11790
<g/>
=
von	w11792
schönen	w11793
Bergcristallen	w11794
<g/>
,
Tabacksdosen	w11796
<g/>
,
ein	w11798
gut	w11799
conditionirt	w11800
silbern	w11801
geringer	w11802
Tafelaufsatz	w11803
<g/>
,
12	w11805
<g/>
.
paar	w11807
Messer	w11808
<g/>
,
Gabel	w11810
<g/>
,
und	w11812
Leffel	w11813
in	w11814
Futteral	w11815
<g/>
,
mehr	w11817
anderes	w11818
Tafelsilber	w11819
<g/>
,
bordirte	w11821
und	w11822
glatte	w11823
Mannskleidung	w11824
<g/>
,
weisse	w11826
Wäsch	w11827
<g/>
,
Gewöhr	w11829
<g/>
,
Mah=lerey	w11831
<g/>
=
<g/>
,
und	w11834
Kupferstich	w11835
<g/>
,
Luster	w11837
und	w11838
Wandleichter	w11839
<g/>
,
Spiegeln	w11841
<g/>
,
Spallier	w11843
<g/>
,
Sessel	w11845
<g/>
,
Soffa	w11847
<g/>
,
schönes	w11849
Gewand	w11850
und	w11851
Kästen	w11852
<g/>
,
dann	w11854
Zinn	w11855
<g/>
,
Meßing	w11857
<g/>
,
Kupfer	w11859
und	w11860
mehrer	w11861
andere	w11862
Einrichtungssachen	w11863
<g/>
,
wie	w11865
auch	w11866
Atlas	w11867
Selectus	w11868
cœlestiscoelestis	w11869
<g/>
&
terrestris	w11871
ex	w11872
mappis	w11873
diversorum	w11874
auctorum	w11875
collectus	w11876
in	w11877
Fol	w11878
<g/>
.
V	w11880
<g/>
.
Tomi	w11882
<g/>
,
dann	w11884
eine	w11885
sehenswürdige	w11886
Optik	w11887
mit	w11888
86	w11889
<g/>
.
Veränderungen	w11891
<g/>
,
und	w11893
Vorstellungen	w11894
mit	w11895
behöriger	w11896
Auslegungsbeschreibung	w11897
licitando	w11898
plus	w11899
offerenti	w11900
zu	w11901
verkauffen	w11902
<g/>
.
</p>
<p id="p113">
Wir	w11904
Burgermeister	w11905
und	w11906
Rath	w11907
der	w11908
Stadt	w11909
Wien	w11910
<g/>
,
geben	w11912
hiemit	w11913
der	w11914
Johanna	w11915
Fritschin	w11916
<g/>
,
allenfalls	w11918
ihren	w11919
Erben	w11920
oder	w11921
Ceßionarien	w11922
zu	w11923
vernehmen	w11924
<g/>
:
Es	w11926
sey	w11927
nach	w11928
dem	w11929
Tod	w11930
ihres	w11931
Mannes	w11932
<g/>
,
Franz	w11934
Paul	w11935
Fritsch	w11936
eines	w11937
burgerl	w11938
<g/>
.
Eisenhandlers	w11940
sel	w11941
<g/>
.
auf	w11943
Anlangen	w11944
des	w11945
zu	w11946
ihrer	w11947
Vertrettung	w11948
ex	w11949
officio	w11950
aufgestellten	w11951
Hrn	w11952
<g/>
.
Curatoris	w11954
veranlasset	w11955
worden	w11956
<g/>
,
daß	w11958
das	w11959
für	w11960
sie	w11961
bey	w11962
des	w11963
Fritsch	w11964
Verlassenschaft	w11965
angemeldte	w11966
Heurathsgut	w11967
pr	w11968
600	w11969
<g/>
.
fl	w11971
<g/>
.
inmittels	w11973
excindirt	w11974
<g/>
,
und	w11976
dann	w11977
die	w11978
Sache	w11979
dieses	w11980
Heurath=guts	w11981
<g/>
=
<g/>
,
oder	w11984
anderer	w11985
ihr	w11986
gebühren	w11987
mögenden	w11988
</p>
<p id="p114">
Foderungen	w11989
halber	w11990
zwischen	w11991
den	w11992
Fritschischen	w11993
Jntestaerben	w11994
<g/>
,
und	w11996
der	w11997
besagt	w11998
<g/>
=
Fritschischen	w12000
Wittwe	w12001
selbst	w12002
ausgemacht	w12003
<g/>
,
und	w12005
sie	w12006
zur	w12007
Ordnungs=mäßigen	w12008
<g/>
=
Liquidatiou	w12010
betrieben	w12011
werden	w12012
solle	w12013
<g/>
.
Nun	w12015
sey	w12016
sie	w12017
zwar	w12018
schon	w12019
durch	w12020
ein	w12021
offentliches	w12022
Edict	w12023
zur	w12024
Liquidirung	w12025
ihrer	w12026
Sprüche	w12027
auf	w12028
den	w12029
23sten	w12030
Novemb	w12031
<g/>
.
1767	w12033
<g/>
.
fürgefoderet	w12035
worden	w12036
<g/>
,
und	w12038
weil	w12039
aber	w12040
an	w12041
diesem	w12042
bestimmten	w12043
Tage	w12044
niemand	w12045
er=schienen	w12046
<g/>
=
<g/>
,
und	w12049
daher	w12050
weiter	w12051
veranlaßt	w12052
worden	w12053
ist	w12054
<g/>
,
daß	w12056
der	w12057
für	w12058
sie	w12059
aufgestellte	w12060
Herr	w12061
Curator	w12062
wieder	w12063
entlassen	w12064
<g/>
,
und	w12066
das	w12067
Behörige	w12068
von	w12069
denen	w12070
Fritschischen	w12071
Erben	w12072
unmittelbar	w12073
gegen	w12074
die	w12075
Wittwe	w12076
angebracht	w12077
werden	w12078
solle	w12079
<g/>
;
so	w12081
hätten	w12082
die	w12083
gedachten	w12084
Erben	w12085
um	w12086
eine	w12087
nochmalige	w12088
Liquidationstagsatzung	w12089
mit	w12090
dem	w12091
Anhange	w12092
gebetten	w12093
<g/>
,
daß	w12095
<g/>
,
im	w12097
Falle	w12098
des	w12099
abermaligen	w12100
Ausbleiben	w12101
<g/>
,
nicht	w12103
nur	w12104
die	w12105
zu	w12106
ex=cindiren	w12107
<g/>
=
verordneten	w12109
600	w12110
<g/>
.
fl	w12112
<g/>
.
wider	w12114
zuruckgegeben	w12115
<g/>
,
und	w12117
ausgefolgt	w12118
<g/>
,
sondern	w12120
auch	w12121
die	w12122
Wittwe	w12123
mit	w12124
keinen	w12125
ihrer	w12126
Sprüche	w12127
mehr	w12128
gehört	w12129
<g/>
,
und	w12131
auf	w12132
je	w12133
<g/>
=
und	w12135
allezeit	w12136
abgewiesen	w12137
werden	w12138
möchte	w12139
<g/>
.
Da	w12141
dann	w12142
in	w12143
dies	w12144
Begehren	w12145
gewilligt	w12146
<g/>
,
und	w12148
zur	w12149
künf=tigen	w12150
<g/>
=
Liquidationstagsatzung	w12152
der	w12153
4te	w12154
März	w12155
dies	w12156
Jahrs	w12157
bestimmt	w12158
worden	w12159
ist	w12160
<g/>
.
So	w12162
werden	w12163
sie	w12164
Wittwe	w12165
<g/>
,
ihre	w12167
Erben	w12168
<g/>
,
oder	w12170
Ceßionarien	w12171
dessen	w12172
hiemit	w12173
erinnert	w12174
<g/>
,
und	w12176
ihnen	w12177
zugleich	w12178
aufgetragen	w12179
<g/>
,
daß	w12181
sie	w12182
entweder	w12183
selbst	w12184
<g/>
,
oder	w12186
durch	w12187
einem	w12188
hin=länglich	w12189
<g/>
=
versehenen	w12191
Bevollmächtigten	w12192
an	w12193
dem	w12194
be=stimmten	w12195
<g/>
=
Tag	w12197
fruhe	w12198
um	w12199
8	w12200
<g/>
.
Uhr	w12202
auf	w12203
gem	w12204
<g/>
.
Stadt	w12206
Pupillen	w12207
Raitkammer	w12208
alsogewiß	w12209
erscheinen	w12210
<g/>
,
und	w12212
ihre	w12213
Foderungen	w12214
an	w12215
die	w12216
Paul	w12217
Fritschische	w12218
Ver=lassenschaft	w12219
<g/>
=
behörig	w12221
darthun	w12222
sollen	w12223
<g/>
,
wie	w12225
im	w12226
wi=drigen	w12227
<g/>
=
die	w12229
Fritschische	w12230
Erben	w12231
in	w12232
Contumaciam	w12233
angehört	w12234
<g/>
,
und	w12236
was	w12237
Rechtens	w12238
ist	w12239
<g/>
,
erkennet	w12241
wer=den	w12242
<g/>
=
wurde	w12244
<g/>
.
</p>
<p id="p115">
Es	w12246
sind	w12247
zwey	w12248
Gehäuß	w12249
von	w12250
goldenen	w12251
Sackuhren	w12252
bey	w12253
dem	w12254
allhiesig	w12255
k	w12256
<g/>
.
k	w12258
<g/>
.
Stadt	w12260
<g/>
=
und	w12262
Landgericht	w12263
befindlich	w12264
<g/>
,
welche	w12266
schon	w12267
im	w12268
Monat	w12269
November	w12270
des	w12271
1766	w12272
<g/>
.
Jahrs	w12274
allhier	w12275
in	w12276
einer	w12277
Schauspielhüte	w12278
gefunden	w12279
worden	w12280
seyn	w12281
sollen	w12282
<g/>
;
wer	w12284
sich	w12285
demnach	w12286
hierzu	w12287
als	w12288
Eigenthumer	w12289
legitimiren	w12290
kann	w12291
<g/>
,
der	w12293
hat	w12294
sich	w12295
hierumen	w12296
bey	w12297
ersagt	w12298
k	w12299
<g/>
.
k	w12301
<g/>
.
Stadt	w12303
<g/>
=
und	w12305
Landgericht	w12306
anzumelden	w12307
<g/>
.
</p>
<p id="p116">
Es	w12309
werden	w12310
den	w12311
14	w12312
<g/>
.
künftigen	w12314
Monats	w12315
März	w12316
<g/>
,
und	w12318
die	w12319
folgende	w12320
Täge	w12321
in	w12322
dem	w12323
herrschaftl	w12324
<g/>
.
Schloß	w12326
zu	w12327
Stockern	w12328
<g/>
,
welches	w12330
zwischen	w12331
der	w12332
Stadt	w12333
Horn	w12334
<g/>
,
und	w12336
Egenburg	w12337
liegt	w12338
<g/>
,
die	w12340
sammentlichen	w12341
Mobi=lien	w12342
<g/>
=
und	w12344
Effecten	w12345
<g/>
,
bestehend	w12347
in	w12348
meist	w12349
schönen	w12350
Bildern	w12351
<g/>
,
Spalliren	w12353
<g/>
,
Spiegeln	w12355
<g/>
,
Kästen	w12357
<g/>
,
Beth=gewand	w12359
<g/>
=
<g/>
,
etwas	w12362
Silber	w12363
<g/>
,
Kupfer	w12365
<g/>
,
Zinn	w12367
<g/>
,
und	w12369
Ge=wöhr	w12370
<g/>
=
licitando	w12372
verkauffet	w12373
werden	w12374
<g/>
,
welches	w12376
zur	w12377
allgemeinen	w12378
Wissenschaft	w12379
deren	w12380
hiezu	w12381
Lusttragen=den	w12382
<g/>
=
anmit	w12384
bekannt	w12385
gemacht	w12386
wird	w12387
<g/>
.
</p>
<head id="hl24">
No	w12389
<g/>
.
CXVII	w12391
<g/>
.
CATALOGVS	w12393
</head>
<head id="hl25">
Einiger	w12394
Bücher	w12395
<g/>
,
so	w12397
in	w12398
der	w12399
Krausischen	w12400
Buchhandlung	w12401
nebst	w12402
vielen	w12403
andern	w12404
<g/>
,
nächst	w12406
der	w12407
Kaiserl	w12408
<g/>
.
Königl	w12410
<g/>
.
Burg	w12412
in	w12413
Wien	w12414
um	w12415
beygesetzten	w12416
Preiß	w12417
zu	w12418
haben	w12419
sind	w12420
1768	w12421
<g/>
.
</head>
<list id="li12">
Lippert	w12423
<g/>
,
P	w12425
<g/>
.
D	w12427
<g/>
.
