<doc id="edoc_wd_1779-05-22" attrs="word" year="1779" month="05" day="22" corpus="1">
<head id="hl1">
Paris	w6
<g/>
.
</p>
<p id="p134">
Bauers	w11400
<g/>
(
Karl	w11402
Ludwig	w11403
<g/>
)
deutsch	w11405
lateinisches	w11406
Lexikon	w11407
<g/>
,
worinn	w11409
fast	w11410
alle	w11411
bekannte	w11412
<g/>
,
gewöhnliche	w11414
<g/>
,
in	w11416
Schriften	w11417
und	w11418
im	w11419
gemeinen	w11420
Leben	w11421
vorkommende	w11422
deutsche	w11423
Wörter	w11424
und	w11425
Ausdrücke	w11426
<g/>
,
nach	w11428
Mög=lichkeit	w11429
<g/>
=
in	w11431
allen	w11432
ihren	w11433
Bedeutungen	w11434
<g/>
,
Wendungen	w11436
und	w11437
Verbindungen	w11438
mit	w11439
tauglichen	w11440
<g/>
,
unge=zwungnen	w11442
<g/>
=
<g/>
,
angemeßnen	w11445
lateinischen	w11446
Wörtern	w11447
und	w11448
Redensarten	w11449
übersetzt	w11450
werden	w11451
<g/>
,
gr	w11453
<g/>
.
8	w11455
<g/>
.
Bresl	w11457
<g/>
.
1778	w11459
<g/>
.
5	w11461
fl	w11462
<g/>
.
15	w11464
kr	w11465
<g/>
.
</p>
<head id="hl31">
Anzeige	w11479
<g/>
.
</head>
<p id="p135">
Der	w11481
rußisch	w11482
kaiserl	w11483
<g/>
.
bevollmächtigte	w11485
Minister	w11486
Fürst	w11487
von	w11488
Galitzin	w11489
macht	w11490
hiemit	w11491
öffentlich	w11492
be=kannt	w11493
<g/>
=
<g/>
,
daß	w11496
<g/>
,
nach	w11498
der	w11499
bey	w11500
ihm	w11501
eingeführten	w11502
Gewohnheit	w11503
<g/>
,
alles	w11505
<g/>
,
was	w11507
zu	w11508
seinem	w11509
Gebrauch	w11510
und	w11511
dem	w11512
Aufwand	w11513
seines	w11514
Hauses	w11515
gekauft	w11516
und	w11517
angeschaft	w11518
wird	w11519
<g/>
,
entweder	w11521
sogleich	w11522
auf	w11523
der	w11524
Stelle	w11525
<g/>
,
oder	w11527
aber	w11528
zu	w11529
mehrerer	w11530
Bequemlichkeit	w11531
mit	w11532
Ende	w11533
jeden	w11534
Monats	w11535
baar	w11536
und	w11537
richtig	w11538
aus=bezahlt	w11539
<g/>
=
werde	w11541
<g/>
.
Weil	w11543
nun	w11544
obgedachter	w11545
Fürst	w11546
von	w11547
Galitzin	w11548
von	w11549
dieser	w11550
eingeführten	w11551
Gewohn=heit	w11552
<g/>
=
sich	w11554
nicht	w11555
zu	w11556
entfernen	w11557
gesonnen	w11558
ist	w11559
<g/>
,
so	w11561
er=suchet	w11562
<g/>
=
er	w11564
all	w11565
diejenigen	w11566
<g/>
,
welche	w11568
hinfür	w11569
an	w11570
ihn	w11571
selbsten	w11572
<g/>
,
oder	w11574
an	w11575
die	w11576
seinem	w11577
Hauswesen	w11578
Vor=gesetzte	w11579
<g/>
=
<g/>
,
etwas	w11582
liefern	w11583
und	w11584
verkaufen	w11585
werden	w11586
<g/>
,
sich	w11588
genau	w11589
darnach	w11590
zu	w11591
richten	w11592
<g/>
,
und	w11594
im	w11595
gegen=seitigen	w11596
<g/>
=
Falle	w11598
sich	w11599
nicht	w11600
zu	w11601
wundern	w11602
<g/>
,
wann	w11604
es	w11605
seines	w11606
Orts	w11607
all	w11608
und	w11609
jede	w11610
an	w11611
ihn	w11612
gemachte	w11613
Fo=derungen	w11614
<g/>
=
<g/>
,
die	w11617
eine	w11618
Monatsfrist	w11619
werden	w11620
über=schritten	w11621
<g/>
=
haben	w11623
<g/>
,
als	w11625
ohngegründete	w11626
und	w11627
als	w11628
solche	w11629
ansehen	w11630
werden	w11631
<g/>
,
vor	w11633
die	w11634
er	w11635
keine	w11636
Zah=lung	w11637
<g/>
=
zu	w11639
leisten	w11640
sich	w11641
vor	w11642
verbunden	w11643
hält	w11644
<g/>
.
</p>
<head id="hl32">
Nachricht	w11646
<g/>
.
</head>
<p id="p136">
Die	w11648
bey	w11649
dem	w11650
50jährigen	w11651
Jubelfest	w11652
des	w11653
heil	w11654
<g/>
.
Johann	w11656
v	w11657
<g/>
.
Nepomuck	w11659
in	w11660
der	w11661
hohen	w11662
Metropoli=tankirche	w11663
<g/>
=
zum	w11665
heil	w11666
<g/>
.
Stephan	w11668
gehaltenen	w11669
Lobre=den	w11670
<g/>
=
sowohl	w11672
des	w11673
hochw	w11674
<g/>
.
Herrn	w11676
Jgnaz	w11677
Wurz	w11678
<g/>
,
der	w11680
Gottesgelehrtheit	w11681
Dokt	w11682
<g/>
.
landesfürstl	w11684
<g/>
.
Pfar=rer	w11686
<g/>
=
zu	w11688
Pierwart	w11689
und	w11690
vormaligen	w11691
k	w11692
<g/>
.
k	w11694
<g/>
.
Lehrer	w11696
auf	w11697
der	w11698
Universität	w11699
<g/>
,
wie	w11701
auch	w11702
des	w11703
wohlehrw	w11704
<g/>
.
P	w11706
<g/>
.
Franz	w11708
Poschinger	w11709
Priester	w11710
des	w11711
Predigeror=dens	w11712
<g/>
=
und	w11714
gewöhnlicher	w11715
Sonntagsprediger	w11716
<g/>
,
sind	w11718
bey	w11719
Franz	w11720
Leop	w11721
<g/>
.
Grund	w11723
<g/>
.
burgl	w11725
Buchbinder	w11726
in	w11727
dem	w11728
Gewölbe	w11729
bey	w11730
St	w11731
<g/>
.
Stephanshauptthor	w11733
zu	w11734
haben	w11735
<g/>
,
erstere	w11737
in	w11738
Papier	w11739
geb	w11740
<g/>
.
10	w11742
kr	w11743
<g/>
.
in	w11745
Falzel	w11746
8	w11747
kr	w11748
<g/>
.
zweyte	w11750
in	w11751
Papier	w11752
10	w11753
in	w11754
Falzel	w11755
7	w11756
kr	w11757
<g/>
.
</p>
<p id="p137">
Nachdem	w11759
der	w11760
Mathias	w11761
Siebenhofer	w11762
von	w11763
Brün	w11764
<g/>
,
seit	w11766
verschiedenen	w11767
Jahren	w11768
allhier	w11769
<g/>
,
sowohl	w11771
in	w11772
vielen	w11773
herrschaftl	w11774
<g/>
.
als	w11776
Partikulärhäusern	w11777
<g/>
,
viel=fältige	w11779
<g/>
=
Proben	w11781
seines	w11782
bewährten	w11783
und	w11784
sichern	w11785
Mittels	w11786
<g/>
,
das	w11788
so	w11789
schädlich	w11790
als	w11791
höchstbeschwehrli=che	w11792
<g/>
=
Ungeziefer	w11794
deren	w11795
Wanzen	w11796
gänzlich	w11797
zu	w11798
ver=tilgen	w11799
<g/>
=
<g/>
,
mit	w11802
allmaligem	w11803
besten	w11804
Erfolg	w11805
<g/>
,
abge=legt	w11807
<g/>
=
hat	w11809
<g/>
;
so	w11811
hat	w11812
derselbe	w11813
die	w11814
Ehre	w11815
einem	w11816
sämt=lichen	w11817
<g/>
=
hochgeehrtesten	w11819
Publiko	w11820
hiemit	w11821
ergebenst	w11822
bekannt	w11823
zu	w11824
machen	w11825
<g/>
,
daß	w11827
man	w11828
dieses	w11829
Mittel	w11830
<g/>
,
welches	w11832
in	w11833
einer	w11834
Salbe	w11835
besteht	w11836
<g/>
,
und	w11838
gewißlich	w11839
das	w11840
beste	w11841
und	w11842
sicherste	w11843
ist	w11844
<g/>
,
daß	w11846
noch	w11847
in	w11848
dieser	w11849
Absicht	w11850
bekannt	w11851
geworden	w11852
<g/>
,
bey	w11854
ihm	w11855
täglich	w11856
um	w11857
billigen	w11858
Preis	w11859
haben	w11860
könne	w11861
<g/>
.
Mit	w11863
dieser	w11864
Sal=be	w11865
<g/>
=
werden	w11867
die	w11868
Ritze	w11869
und	w11870
Ecken	w11871
in	w11872
den	w11873
Bett=stätten	w11874
<g/>
=
<g/>
,
Bilderrahmen	w11877
<g/>
,
Löcher	w11879
in	w11880
den	w11881
Mauern	w11882
<g/>
,
oder	w11884
wo	w11885
immer	w11886
sonst	w11887
sich	w11888
dieses	w11889
Ungeziefer	w11890
be=finden	w11891
<g/>
=
möge	w11893
<g/>
,
eingestrichen	w11895
<g/>
;
wovon	w11897
dieselben	w11898
</p>
<p id="p138">
alsobald	w11899
samt	w11900
ihren	w11901
Eyern	w11902
von	w11903
Grund	w11904
aus	w11905
ver=tilget	w11906
<g/>
=
werden	w11908
<g/>
,
so	w11910
zwar	w11911
<g/>
,
daß	w11913
nicht	w11914
nur	w11915
auf	w11916
ei=gewisse	w11917
<g/>
=
Zeit	w11919
<g/>
,
sondern	w11921
auch	w11922
niemal	w11923
mehr	w11924
da=selbst	w11925
<g/>
=
einige	w11927
zu	w11928
finden	w11929
seyn	w11930
werden	w11931
<g/>
.
Denjeni=gen	w11933
<g/>
=
<g/>
,
welchen	w11936
es	w11937
belieben	w11938
möchte	w11939
<g/>
,
daß	w11941
er	w11942
selbst	w11943
die	w11944
Anwendung	w11945
dieses	w11946
Mittels	w11947
bey	w11948
ihnen	w11949
vor=nehme	w11950
<g/>
=
<g/>
,
und	w11953
ihn	w11954
diesfalls	w11955
mit	w11956
ihrem	w11957
Zutrauen	w11958
beehren	w11959
wollten	w11960
<g/>
,
wird	w11962
er	w11963
jederzeit	w11964
auf	w11965
ihren	w11966
gütigen	w11967
Befehl	w11968
gehorsamst	w11969
<g/>
,
und	w11971
bereitwilligst	w11972
zu	w11973
Diensten	w11974
seyn	w11975
<g/>
.
Und	w11977
da	w11978
er	w11979
von	w11980
der	w11981
Wir=kung	w11982
<g/>
=
seines	w11984
Mittes	w11985
durch	w11986
so	w11987
lange	w11988
Erfahrung	w11989
gänzlich	w11990
versichert	w11991
ist	w11992
<g/>
;
als	w11994
worüber	w11995
er	w11996
auch	w11997
ver=schiedene	w11998
<g/>
=
obrigkeitliche	w12000
und	w12001
andere	w12002
Attestata	w12003
und	w12004
Zeugnisse	w12005
in	w12006
Handen	w12007
hat	w12008
<g/>
,
so	w12010
verlanget	w12011
er	w12012
in	w12013
jedem	w12014
Fall	w12015
eher	w12016
keine	w12017
Bezahlung	w12018
<g/>
,
bis	w12020
man	w12021
von	w12022
der	w12023
Gewißheit	w12024
der	w12025
Sache	w12026
überzeugt	w12027
seyn	w12028
wird	w12029
<g/>
.
Jene	w12031
aber	w12032
<g/>
,
welche	w12034
diese	w12035
Salbe	w12036
selbst	w12037
appliciren	w12038
wollen	w12039
können	w12040
sie	w12041
bey	w12042
ihm	w12043
nach	w12044
Bedürfnis	w12045
<g/>
,
zu	w12047
ein	w12048
Pfund	w12049
<g/>
,
ein	w12051
halbes	w12052
und	w12053
Viertel	w12054
Pfund	w12055
haben	w12056
<g/>
,
das	w12058
Pfund	w12059
um	w12060
1	w12061
fl	w12062
<g/>
.
30	w12064
kr	w12065
<g/>
.
und	w12067
so	w12068
das	w12069
mindere	w12070
nach	w12071
Verhältniß	w12072
<g/>
.
Er	w12074
ist	w12075
anzutreffen	w12076
am	w12077
Salzgries	w12078
im	w12079
Gasthaus	w12080
zum	w12081
weissen	w12082
Löwen	w12083
<g/>
,
Nro	w12085
<g/>
.
435	w12087
allwo	w12088
man	w12089
auch	w12090
die	w12091
Salbe	w12092
bekommen	w12093
kann	w12094
<g/>
.
</p>
<p id="p139">
Auf	w12096
der	w12097
Landsrasse	w12098
in	w12099
der	w12100
Ungargasse	w12101
Nr	w12102
<g/>
.
93	w12104
ist	w12105
ein	w12106
sehr	w12107
leichter	w12108
englischer	w12109
Wagen	w12110
mit	w12111
guter	w12112
Schnellkraft	w12113
und	w12114
eisenen	w12115
Achsen	w12116
versehen	w12117
<g/>
,
in	w12119
Londen	w12120
selbst	w12121
verfertigt	w12122
<g/>
,
auch	w12124
sowohl	w12125
auf	w12126
Reisen	w12127
dauerhaft	w12128
<g/>
,
als	w12130
bey	w12131
der	w12132
Stadt	w12133
komod	w12134
zum	w12135
Gebrauch	w12136
eingericht	w12137
<g/>
,
zu	w12139
verkaufen	w12140
<g/>
.
Lieb=haber	w12142
<g/>
=
können	w12144
alda	w12145
das	w12146
weitere	w12147
erfahren	w12148
<g/>
.
</p>
<p id="p140">
Jn	w12150
der	w12151
Roßau	w12152
in	w12153
der	w12154
grünen	w12155
Thorgasse	w12156
ist	w12157
das	w12158
Haus	w12159
Nr	w12160
<g/>
.
102	w12162
zu	w12163
verkaufen	w12164
<g/>
,
solches	w12166
be=steht	w12167
<g/>
=
aus	w12169
32	w12170
Wohnungen	w12171
<g/>
,
2	w12173
gewölbten	w12174
Stal=lungen	w12175
<g/>
=
<g/>
,
jede	w12178
auf	w12179
zwölf	w12180
Pferde	w12181
<g/>
,
einer	w12183
gerau=men	w12184
<g/>
=
Winterreitschule	w12186
<g/>
,
so	w12188
mit	w12189
einem	w12190
Camin	w12191
und	w12192
Sattelkammer	w12193
versehen	w12194
<g/>
,
vier	w12196
grossen	w12197
Wa=genschupfen	w12198
<g/>
=
<g/>
,
einem	w12201
grossen	w12202
Körner	w12203
zu	w12204
schütten	w12205
zugerichteten	w12206
Schütt	w12207
<g/>
=
und	w12209
einem	w12210
Heuboden	w12211
<g/>
,
einer	w12213
langen	w12214
Strecke	w12215
zugerichteter	w12216
Zimmer	w12217
<g/>
,
wo	w12219
dermal	w12220
Heu	w12221
aufbewahrt	w12222
wird	w12223
<g/>
,
dann	w12225
in	w12226
einem	w12227
grossen	w12228
Obst	w12229
<g/>
=
und	w12231
zugleich	w12232
Kuchelgarten	w12233
<g/>
,
sieben	w12235
gewölbten	w12236
Kellern	w12237
<g/>
,
zweyen	w12239
Gärten	w12240
<g/>
=
und	w12242
drey	w12243
Hausbrünnen	w12244
<g/>
.
Der	w12246
grosse	w12247
dazugehörige	w12248
Hof	w12249
enthält	w12250
samt	w12251
dem	w12252
Garten	w12253
und	w12254
darauf	w12255
stehen=den	w12256
<g/>
=
Gebäude	w12258
2539	w12259
Quadratklafter	w12260
11	w12261
Werk=schuhe	w12262
<g/>
=
<g/>
.
Dieser	w12265
grosse	w12266
Raum	w12267
wär	w12268
zu	w12269
Anlegung	w12270
einer	w12271
Casserne	w12272
oder	w12273
einem	w12274
Fabrikgebäude	w12275
so=wohl	w12276
<g/>
=
wegen	w12278
seiner	w12279
guten	w12280
Lage	w12281
<g/>
,
als	w12283
auch	w12284
we=gen	w12285
<g/>
=
dem	w12287
sehr	w12288
bequem	w12289
<g/>
,
daß	w12291
solcher	w12292
mit	w12293
wenigen	w12294
Kosten	w12295
in	w12296
eine	w12297
Quadratur	w12298
von	w12299
65	w12300
Klaftern	w12301
in	w12302
der	w12303
Länge	w12304
und	w12305
5	w12306
<g/>
/
3	w12308
Klafter	w12309
in	w12310
der	w12311
Breite	w12312
könnte	w12313
gebracht	w12314
werden	w12315
<g/>
.
Wer	w12317
nun	w12318
dieses	w12319
Haus	w12320
ge=gen	w12321
<g/>
=
baare	w12323
Bezahlung	w12324
käuflich	w12325
an	w12326
sich	w12327
zu	w12328
brin	w12329
<g/>
=
</p>
<p id="p141">
gen	w12331
gedenket	w12332
<g/>
,
hat	w12334
sich	w12335
des	w12336
weitern	w12337
in	w12338
der	w12339
Leo=poldstadt	w12340
<g/>
=
in	w12342
der	w12343
Jägerzeil	w12344
Nr	w12345
<g/>
.
360	w12347
im	w12348
ersten	w12349
Stock	w12350
zu	w12351
melden	w12352
<g/>
.
</p>
<p id="p142">
Zu	w12354
Hadersdorf	w12355
nächst	w12356
Mariabrunn	w12357
ist	w12358
das	w12359
ansehnliche	w12360
Haus	w12361
Nr	w12362
<g/>
.
15	w12364
<g/>
,
bestehend	w12366
zu	w12367
ebener	w12368
Erde	w12369
in	w12370
einem	w12371
schönen	w12372
Vorhaus	w12373
<g/>
,
ein	w12375
Zimmer	w12376
<g/>
,
und	w12378
ein	w12379
Tafelzimmer	w12380
<g/>
,
aus	w12382
welchen	w12383
man	w12384
in	w12385
den	w12386
Garten	w12387
gehen	w12388
kann	w12389
<g/>
,
1	w12391
Kuchel	w12392
<g/>
,
3	w12394
Zimmerl	w12395
<g/>
,
1	w12397
Speis	w12398
<g/>
,
und	w12400
verschiedene	w12401
Extrakammerl	w12402
<g/>
,
im	w12404
ersten	w12405
Stock	w12406
ein	w12407
Salletel	w12408
nebst	w12409
4	w12410
Zimmer	w12411
<g/>
,
im	w12413
2ten	w12414
ein	w12415
schönes	w12416
Vorhaus	w12417
<g/>
,
ein	w12419
grosses	w12420
Billard=und	w12421
<g/>
=
noch	w12423
2	w12424
andere	w12425
Zimmer	w12426
<g/>
,
dann	w12428
der	w12429
Boden	w12430
über	w12431
das	w12432
ganze	w12433
Gebäude	w12434
<g/>
,
einem	w12436
Keller	w12437
und	w12438
Eisgrube	w12439
<g/>
,
ein	w12441
grosser	w12442
Hof	w12443
<g/>
,
Stadel	w12445
<g/>
,
Stallung	w12447
auf	w12448
7	w12449
Pferde	w12450
<g/>
,
Heu	w12452
<g/>
=
und	w12454
Haberboden	w12455
<g/>
,
eine	w12457
grosse	w12458
Holzschupfen	w12459
<g/>
,
auch	w12461
2	w12462
Mayrzimmer	w12463
und	w12464
Milchkeller	w12465
<g/>
,
im	w12467
Hof	w12468
an	w12469
der	w12470
Mauer	w12471
2	w12472
Zimmerl	w12473
und	w12474
1	w12475
Kuchel	w12476
<g/>
,
nebst	w12478
den	w12479
1	w12480
1	w12481
<g/>
/
2	w12483
Tagwerk	w12484
be=tragend	w12485
<g/>
=
und	w12487
mit	w12488
guten	w12489
Obstbäumen	w12490
versehener	w12491
Garten	w12492
<g/>
,
6	w12494
<g/>
.
Tagwerk	w12496
Wiesen	w12497
<g/>
,
1	w12499
<g/>
/
2	w12501
Tagwerk	w12502
Neu	w12503
Wiesen	w12504
und	w12505
1	w12506
<g/>
/
2	w12508
Joch	w12509
Krautackerl	w12510
<g/>
,
täglich	w12512
zu	w12513
verkaufen	w12514
<g/>
.
Die	w12516
Liebhaber	w12517
können	w12518
sich	w12519
des=halb	w12520
<g/>
=
bey	w12522
dem	w12523
k	w12524
<g/>
.
k	w12526
<g/>
.
Oberstlieutenant	w12528
Herrn	w12529
v	w12530
<g/>
.
Staud	w12532
in	w12533
der	w12534
Alstergasse	w12535
im	w12536
k	w12537
<g/>
.
k	w12539
<g/>
.
Militärin=validenhaus	w12541
<g/>
=
im	w12543
Hof	w12544
im	w12545
mittern	w12546
Stöckel	w12547
unter	w12548
der	w12549
Uhr	w12550
im	w12551
2ten	w12552
Stock	w12553
der	w12554
mehrern	w12555
Auskunft	w12556
und	w12557
des	w12558
Preises	w12559
wegen	w12560
melden	w12561
<g/>
.
</p>
<head id="hl33">
Nachricht	w12563
<g/>
.
</head>
<p id="p143">
Es	w12565
haben	w12566
Jhro	w12567
röm	w12568
<g/>
.
k	w12570
<g/>
.
k	w12572
<g/>
.
apost	w12574
<g/>
.
Majestät	w12576
mittels	w12577
eines	w12578
Hofdekrets	w12579
dd	w12580
<g/>
.
5	w12582
<g/>
.
Februar	w12584
1772	w12585
<g/>
.
allergnädigst	w12587
zu	w12588
resolviren	w12589
geruhet	w12590
<g/>
,
daß	w12592
die	w12593
durch	w12594
vielfältige	w12595
Attestaten	w12596
bestättigte	w12597
<g/>
,
sodann	w12599
eigends	w12600
untersucht	w12601
<g/>
=
und	w12603
hohen	w12604
Orts	w12605
approbirte	w12606
vortref=liche	w12607
<g/>
=
Wirkungen	w12609
des	w12610
zu	w12611
Brünn	w12612
in	w12613
Mähren	w12614
<g/>
,
von	w12616
dem	w12617
Herrn	w12618
Paul	w12619
Burger	w12620
verfertigt	w12621
wer=dende	w12622
<g/>
=
Pferdpräservativ	w12624
<g/>
=
und	w12626
Curativpulver	w12627
durch	w12628
gedruckte	w12629
Nachrichten	w12630
dem	w12631
inn	w12632
<g/>
=
und	w12634
ausländi=schen	w12635
<g/>
=
Publiko	w12637
noch	w12638
mehr	w12639
bekannt	w12640
gemacht	w12641
<g/>
,
und	w12643
angerühmt	w12644
werden	w12645
sollen	w12646
<g/>
.
Von	w12648
einer	w12649
einzigen	w12650
Büchse	w12651
dieses	w12652
so	w12653
nützlichen	w12654
Pulvers	w12655
können	w12656
bey=läufig	w12657
<g/>
=
8	w12659
Pferde	w12660
durch	w12661
ein	w12662
ganzes	w12663
Jahr	w12664
versorgt	w12665
werden	w12666
<g/>
.
Dieses	w12668
Pulver	w12669
ist	w12670
die	w12671
zuverläßige	w12672
Arz=ney	w12673
<g/>
=
gegen	w12675
ansteckende	w12676
und	w12677
graßirende	w12678
Seuchen	w12679
<g/>
,
langwierige	w12681
Husten	w12682
und	w12683
Engbrüstigkeit	w12684
<g/>
,
auch	w12686
al=lerhand	w12687
<g/>
=
Drüsen	w12689
<g/>
,
von	w12691
welcherley	w12692
Gattung	w12693
diese	w12694
immer	w12695
seyn	w12696
mögen	w12697
<g/>
;
besonders	w12699
ist	w12700
es	w12701
auch	w12702
dien=lich	w12703
<g/>
=
<g/>
,
wenn	w12706
Pferde	w12707
durch	w12708
eilfertiges	w12709
Reiten	w12710
oder	w12711
Fahren	w12712
überjagt	w12713
worden	w12714
<g/>
.
Die	w12716
auflösende	w12717
Kraft	w12718
desselben	w12719
befördert	w12720
die	w12721
Verdauung	w12722
<g/>
,
verbessert	w12724
das	w12725
schwere	w12726
Geblüt	w12727
<g/>
,
und	w12729
erreget	w12730
überhaupt	w12731
durch	w12732
Ausdünstung	w12733
und	w12734
Abführung	w12735
der	w12736
zähen	w12737
und	w12738
ver=dorbenen	w12739
<g/>
=
Feuchtigkeiten	w12741
ein	w12742
innerliches	w12743
munteres	w12744
Wohlseyn	w12745
<g/>
,
und	w12747
besondern	w12748
Appetit	w12749
zum	w12750
gewöhn=lichen	w12751
<g/>
=
Futter	w12753
<g/>
.
Der	w12755
augenscheinliche	w12756
Beweis	w12757
hat	w12758
vermög	w12759
häufiger	w12760
bewährter	w12761
Zeugnisse	w12762
bisher	w12763
nur	w12764
allzuhinreichend	w12765
dargethan	w12766
<g/>
,
daß	w12768
den	w12769
Pferden	w12770
bey	w12771
fürwährendem	w12772
ordentlichen	w12773
Genuß	w12774
dessen	w12775
</p>
<p id="p144">
auch	w12776
nicht	w12777
die	w12778
mindeste	w12779
Unpäßlichkeit	w12780
zugestossen	w12781
sey	w12782
<g/>
.
Man	w12784
darf	w12785
daher	w12786
eine	w12787
so	w12788
bewährte	w12789
appro=birte	w12790
<g/>
=
Arzney	w12792
sämtlichen	w12793
Liebhabern	w12794
der	w12795
Pferde	w12796
<g/>
,
sowohl	w12798
hoch	w12799
<g/>
=
als	w12801
niedern	w12802
Standes	w12803
<g/>
,
besonders	w12805
den	w12806
respektive	w12807
löbl	w12808
<g/>
.
Cavallerieregimentern	w12810
und	w12811
Postämtern	w12812
<g/>
,
zu	w12814
allseitig	w12815
dienlichen	w12816
Gebrauche	w12817
sicher	w12818
anpreisen	w12819
und	w12820
zurathen	w12821
<g/>
.
Dieses	w12823
Präser=vativ	w12824
<g/>
=
<g/>
=
und	w12827
Curativpulver	w12828
ist	w12829
in	w12830
blechenen	w12831
<g/>
,
durch	w12833
einen	w12834
Mittelboden	w12835
getheilten	w12836
<g/>
,
und	w12838
mit	w12839
einem	w12840
muthigen	w12841
Pferde	w12842
bezeichneten	w12843
Büchsen	w12844
<g/>
,
nebst	w12846
dem	w12847
einer	w12848
jeden	w12849
Büchse	w12850
beygeschlossenen	w12851
Gebrauch=zettel	w12852
<g/>
=
in	w12854
der	w12855
kön	w12856
<g/>
.
Stadt	w12858
Brünn	w12859
in	w12860
Mähren	w12861
bey	w12862
Herrn	w12863
Paul	w12864
Burger	w12865
<g/>
,
wohnhaft	w12867
in	w12868
der	w12869
Rath=hausgasse	w12870
<g/>
=
Nr	w12872
<g/>
.
215	w12874
in	w12875
eigener	w12876
Behausung	w12877
täg=lich	w12878
<g/>
=
nach	w12880
Belieben	w12881
zu	w12882
erhalten	w12883
<g/>
.
Damit	w12885
keine	w12886
Verfälschung	w12887
dieses	w12888
Pulvers	w12889
unterlaufen	w12890
könne	w12891
<g/>
,
wird	w12893
jeder	w12894
Gebrauchzettel	w12895
mit	w12896
dem	w12897
Jnsiegel	w12898
und	w12899
eigenhändigen	w12900
Namensunterschrift	w12901
des	w12902
erster=wehnten	w12903
<g/>
=
Herrn	w12905
Erfinders	w12906
gezeichnet	w12907
seyn	w12908
<g/>
.
Eine	w12910
Büchse	w12911
samt	w12912
dem	w12913
Gebrauchzettel	w12914
kostet	w12915
1	w12916
fl	w12917
<g/>
.
30	w12919
kr	w12920
<g/>
.
Jn	w12922
Wien	w12923
ist	w12924
dieses	w12925
Pulver	w12926
täglich	w12927
in	w12928
obbesag=tem	w12929
<g/>
=
Preise	w12931
zu	w12932
bekommen	w12933
bey	w12934
dem	w12935
k	w12936
<g/>
.
auch	w12938
k	w12939
<g/>
.
k	w12941
<g/>
.
Hofkriegsagenten	w12943
und	w12944
Notario	w12945
publiko	w12946
<g/>
,
Herrn	w12948
Karl	w12949
Augustin	w12950
Dorffner	w12951
<g/>
,
in	w12953
der	w12954
kleinen	w12955
Schu=lerstrasse	w12956
<g/>
=
Nro	w12958
<g/>
.
882	w12960
im	w12961
Trienterhof	w12962
<g/>
,
im	w12964
ersten	w12965
Stock	w12966
<g/>
.
Jn	w12968
Prag	w12969
bey	w12970
Herrn	w12971
Egidy	w12972
Kriner	w12973
und	w12974
Sohn	w12975
<g/>
,
in	w12977
der	w12978
eisenen	w12979
Thür	w12980
Nr	w12981
<g/>
.
245	w12983
<g/>
.
Jn	w12985
Gräz	w12986
bey	w12987
Herrn	w12988
Franz	w12989
Xaveri	w12990
Scheidele	w12991
<g/>
,
burgl	w12993
<g/>
.
Handelsmann	w12995
in	w12996
der	w12997
Muhrgasse	w12998
<g/>
,
bey	w13000
der	w13001
Stadt	w13002
Nürnberg	w13003
<g/>
.
Jn	w13005
Laybach	w13006
bey	w13007
Herrn	w13008
Caspar	w13009
Anton	w13010
Kuckh	w13011
<g/>
,
burgl	w13013
<g/>
.
Kauf	w13015
<g/>
=
und	w13017
Handelsmann	w13018
<g/>
.
Jn	w13020
Ollmütz	w13021
bey	w13022
Herrn	w13023
Jgnaz	w13024
Heinrich	w13025
Zau=diel	w13026
<g/>
=
<g/>
,
burgl	w13029
<g/>
.
Apotheker	w13031
<g/>
,
bey	w13033
dem	w13034
schwarzen	w13035
Adler	w13036
<g/>
.
Jn	w13038
Frankfurt	w13039
am	w13040
Mayn	w13041
bey	w13042
Herrn	w13043
Emanuel	w13044
Müller	w13045
<g/>
,
Kauf	w13047
<g/>
=
und	w13049
Handelsmann	w13050
auf	w13051
der	w13052
Schäfergasse	w13053
<g/>
,
in	w13055
der	w13056
Stadt	w13057
Ulm	w13058
<g/>
.
Jn	w13060
Pest	w13061
bey	w13062
Herrn	w13063
Franz	w13064
Srublanez	w13065
<g/>
,
Land	w13067
<g/>
=
und	w13069
Gerichtsadvokaten	w13070
auf	w13071
dem	w13072
Sebastianiplatz	w13073
<g/>
,
im	w13075
Tauschischen	w13076
Hause	w13077
<g/>
.
Jn	w13079
Karlstadt	w13080
in	w13081
Croa=tien	w13082
<g/>
=
bey	w13084
Herrn	w13085
Joh	w13086
<g/>
.
Georg	w13088
Rollon	w13089
<g/>
,
Kauf=und	w13091
<g/>
=
Handelsmann	w13093
<g/>
.
Jn	w13095
Jglau	w13096
bey	w13097
Herrn	w13098
Joseph	w13099
Schwarzmann	w13100
<g/>
,
Kauf	w13102
<g/>
=
und	w13104
burgerl	w13105
<g/>
.
Handelsmann	w13107
<g/>
.
</p>
<p id="p145">
Von	w13109
der	w13110
k	w13111
<g/>
.
k	w13113
<g/>
.
ni	w13115
<g/>
.
öst	w13117
<g/>
.
Regierung	w13119
wegen	w13120
<g/>
,
wird	w13122
durch	w13123
gegenwärtiges	w13124
Edikt	w13125
kund	w13126
und	w13127
zu	w13128
wissen	w13129
gemacht	w13130
<g/>
:
nachdem	w13132
Jhre	w13133
k	w13134
<g/>
.
k	w13136
<g/>
.
apostol	w13138
<g/>
.
Majestät	w13140
