<doc id="edoc_wd_1776-12-18" attrs="word" year="1776" month="12" day="18" corpus="1">
<head id="hl1">
Madrid	w38
Art	w11036
de	w11037
se	w11038
connoitre	w11039
soi	w11040
même	w11041
par	w11042
Abbadie	w11043
<g/>
,
gr	w11045
<g/>
.
12	w11047
<g/>
.
à	w11049
la	w11050
Haye	w11051
1	w11052
fl	w11053
<g/>
.
</p>
<p id="p203">
Art	w11055
de	w11056
dresser	w11057
les	w11058
formules	w11059
de	w11060
Medicine	w11061
par	w11062
Gaubius	w11063
<g/>
,
gr	w11065
<g/>
.
12	w11067
<g/>
.
Paris	w11069
1	w11070
fl	w11071
<g/>
.
40	w11073
kr	w11074
<g/>
.
</p>
<p id="p204">
Art	w11076
de	w11077
former	w11078
des	w11079
jardins	w11080
modernes	w11081
<g/>
,
gr	w11083
<g/>
.
8	w11085
<g/>
.
Paris	w11087
3	w11088
fl	w11089
<g/>
.
30	w11091
kr	w11092
<g/>
.
</p>
<p id="p205">
Anleitung	w11094
zur	w11095
deutschen	w11096
Briefkunst	w11097
<g/>
,
8	w11099
<g/>
.
Salzb	w11101
<g/>
.
1776	w11103
<g/>
.
24	w11105
kr	w11106
<g/>
.
</p>
<p id="p206">
Bourbaloue	w11108
sämtliche	w11109
Predigten	w11110
<g/>
,
14	w11112
Theile	w11113
<g/>
,
gr	w11115
<g/>
.
8	w11117
<g/>
.
Dresden	w11119
1760	w11120
<g/>
-
1768	w11122
18	w11123
fl	w11124
<g/>
.
30	w11126
kr	w11127
<g/>
.
Oßians	w11129
Gedichte	w11130
von	w11131
P	w11132
<g/>
.
Denis	w11134
<g/>
,
3	w11136
Theile	w11137
<g/>
,
4	w11139
<g/>
.
Wien	w11141
6	w11142
fl	w11143
<g/>
.
</p>
<p id="p207">
Bourbaloue	w11145
sämtliche	w11146
Predigten	w11147
<g/>
,
14	w11149
Theile	w11150
<g/>
,
gr	w11152
<g/>
.
8	w11154
<g/>
.
Dresden	w11156
1760	w11157
<g/>
-
1768	w11159
18	w11160
fl	w11161
<g/>
.
30	w11163
kr	w11164
<g/>
.
</p>
<p id="p208">
Maßillons	w11166
sämtliche	w11167
Predigen	w11168
<g/>
,
15	w11170
Bände	w11171
<g/>
,
gr	w11173
<g/>
.
8	w11175
<g/>
.
Dresden	w11177
1764	w11178
<g/>
.
15	w11180
fl	w11181
<g/>
.
</p>
<p id="p209">
Valmont	w11183
<g/>
,
oder	w11185
die	w11186
Verirrung	w11187
der	w11188
Vernunft	w11189
<g/>
,
aus	w11191
dem	w11192
Französischen	w11193
<g/>
,
3	w11195
Th	w11196
<g/>
.
8	w11198
<g/>
.
Danzig	w11200
1776	w11201
<g/>
.
4	w11203
fl	w11204
<g/>
.
15	w11206
kr	w11207
<g/>
.
</p>
<p id="p210">
Der	w11209
praktische	w11210
Landarzt	w11211
<g/>
,
eine	w11213
Wochenschrift	w11214
<g/>
,
2	w11216
Theile	w11217
<g/>
,
8	w11219
<g/>
.
Mietau	w11221
1774	w11222
<g/>
.
3	w11224
fl	w11225
<g/>
.
</p>
<p id="p211">
Bescke	w11227
commentatio	w11228
de	w11229
frumentaria	w11230
largitione	w11231
<g/>
&
legibus	w11233
frumentariis	w11234
<g/>
,
8	w11236
<g/>
.
maj	w11238
<g/>
.
Mitaviæ Mitaviae	w11240
1775	w11241
<g/>
.
45	w11243
kr	w11244
<g/>
.
</p>
<p id="p212">
Concordata	w11246
Nationis	w11247
germanicæ germanicae	w11248
integra	w11249
<g/>
,
Tom	w11251
<g/>
.
3	w11253
<g/>
.
8	w11255
<g/>
.
Francof	w11257
<g/>
.
1773	w11259
<g/>
.
1	w11261
fl	w11262
<g/>
.
8	w11264
kr	w11265
<g/>
.
</p>
<p id="p213">
Winkelmands	w11267
Briefe	w11268
an	w11269
Herrn	w11270
H	w11271
<g/>
.
8	w11273
<g/>
.
Leipzig	w11275
1776	w11276
<g/>
.
15	w11278
kr	w11279
<g/>
.
</p>
<p id="p214">
Breviarium	w11281
monasticum	w11282
Benedictinum	w11283
<g/>
,
gr	w11285
<g/>
.
8	w11287
<g/>
.
Einsiedel	w11289
1756	w11290
<g/>
.
in	w11292
4	w11293
schwarzen	w11294
Federbänden	w11295
mit	w11296
goldenem	w11297
Schnitt	w11298
<g/>
,
17	w11300
fl	w11301
<g/>
.
</p>
<p id="p215">
Magenise	w11303
<g/>
,
Theorie	w11305
der	w11306
Entzündungen	w11307
<g/>
,
aus	w11309
dem	w11310
Englischen	w11311
von	w11312
Weber	w11313
<g/>
,
8	w11315
<g/>
.
Göttingen	w11317
1776	w11318
<g/>
.
20	w11320
kr	w11321
<g/>
.
</p>
<p id="p216">
D	w11323
<g/>
.
Augusti	w11325
Schaarschmid	w11326
tabulæ tabulae	w11327
anatomicæ anatomicae	w11328
<g/>
,
in	w11330
latinum	w11331
traduxit	w11332
<g/>
,
recensuit	w11334
<g/>
,
Supple-mento	w11336
<g/>
-
auxit	w11338
F	w11339
<g/>
.
X	w11341
<g/>
.
de	w11343
Wasserberg	w11344
<g/>
,
8	w11346
<g/>
.
Vind	w11348
<g/>
.
1777	w11350
<g/>
.
1	w11352
fl	w11353
<g/>
.
30	w11355
kr	w11356
<g/>
.
</p>
<p id="p217">
De	w11358
Potestate	w11359
Ecclesiastica	w11360
<g/>
&
Temporali	w11362
<g/>
,
sive	w11364
Declaratio	w11365
Cleri	w11366
Gallicani	w11367
Anni	w11368
1682	w11369
<g/>
.
Sacræ Sacrae	w11371
Scripturæ Scripturae	w11372
<g/>
,
Sanctorum	w11374
Patrum	w11375
<g/>
,
Conciliorum	w11377
<g/>
,
Romanorum	w11379
Pontificum	w11380
&c	w11381
<g/>
.
Testimoniis	w11383
firmata	w11384
<g/>
,
4	w11386
<g/>
.
med	w11388
<g/>
.
1776	w11390
<g/>
.
3	w11392
fl	w11393
<g/>
.
30	w11395
kr	w11396
<g/>
.
</p>
<head id="hl30">
Nachricht	w11409
<g/>
.
</head>
<p id="p218">
Es	w11411
ist	w11412
ein	w11413
ansehnlicher	w11414
Vorrath	w11415
gerechter	w11416
alter	w11417
Kirschengeist	w11418
<g/>
,
von	w11420
der	w11421
besten	w11422
Gattung	w11423
<g/>
,
eimer	w11425
<g/>
=
oder	w11427
auch	w11428
maaßweise	w11429
um	w11430
billigen	w11431
Preis	w11432
zu	w11433
verkaufen	w11434
<g/>
;
die	w11436
Liebhaber	w11437
können	w11438
sich	w11439
darum	w11440
auf	w11441
dem	w11442
alten	w11443
Fleischmarkt	w11444
im	w11445
goldenen	w11446
Bärn	w11447
im	w11448
2ten	w11449
Stock	w11450
linkerhand	w11451
auf	w11452
dem	w11453
Gang	w11454
bey	w11455
Herrn	w11456
Ehringer	w11457
anmelden	w11458
<g/>
.
</p>
<p id="p219">
Alhier	w11460
in	w11461
Wien	w11462
ist	w11463
ein	w11464
bürgerl	w11465
<g/>
.
Lebzelterge=werb	w11467
<g/>
=
samt	w11469
der	w11470
darauf	w11471
haftenden	w11472
Gerechtigkeit	w11473
des	w11474
Hönighandels	w11475
täglich	w11476
zu	w11477
verkaufen	w11478
<g/>
.
Wer	w11480
Belieben	w11481
trägt	w11482
beede	w11483
Stucke	w11484
an	w11485
sich	w11486
zu	w11487
bringen	w11488
<g/>
,
hat	w11490
sich	w11491
in	w11492
der	w11493
Kärntnerstrasse	w11494
im	w11495
golden	w11496
Grei=fen	w11497
<g/>
=
bey	w11499
der	w11500
Jnhaberin	w11501
zu	w11502
melden	w11503
<g/>
.
</p>
<p id="p220">
Das	w11505
an	w11506
der	w11507
Wieden	w11508
in	w11509
der	w11510
Alleegasse	w11511
lie=gende	w11512
<g/>
=
Haderleinische	w11514
Haus	w11515
und	w11516
Garten	w11517
Nro	w11518
<g/>
.
321	w11520
ist	w11521
täglich	w11522
zu	w11523
verkaufen	w11524
<g/>
.
Die	w11526
Kauflustige	w11527
haben	w11528
sich	w11529
im	w11530
Margarethenhof	w11531
im	w11532
2ten	w11533
Hof	w11534
er=sten	w11535
<g/>
=
Stock	w11537
bey	w11538
Herrn	w11539
Joh	w11540
<g/>
.
Balth	w11542
<g/>
.
Frank	w11544
des=halb	w11545
<g/>
=
anzumelden	w11547
<g/>
.
</p>
<p id="p221">
Zu	w11549
St	w11550
<g/>
.
Veit	w11552
nächst	w11553
Wien	w11554
ist	w11555
das	w11556
sogenannte	w11557
Hablaische	w11558
Haus	w11559
Nr	w11560
<g/>
.
50	w11562
samt	w11563
den	w11564
dazugehöri=gen	w11565
<g/>
=
15	w11567
Joch	w11568
Aecker	w11569
<g/>
,
3	w11571
Wiesen	w11572
<g/>
,
5	w11574
<g/>
/
8	w11576
Weingar=ten	w11577
<g/>
=
<g/>
,
2	w11580
Stück	w11581
Zugvieh	w11582
<g/>
,
2	w11584
Kühe	w11585
<g/>
,
nebst	w11587
übrigen	w11588
Wirthschaftsgerath	w11589
<g/>
,
täglich	w11591
zu	w11592
verkaufen	w11593
<g/>
,
wer	w11595
solches	w11596
zu	w11597
kaufen	w11598
willens	w11599
ist	w11600
<g/>
,
hat	w11602
sich	w11603
alda	w11604
an=zumelden	w11605
<g/>
=
<g/>
.
</p>
<p id="p222">
Bey	w11608
mir	w11609
Franz	w11610
Jgnaz	w11611
Braun	w11612
<g/>
,
burgl	w11614
<g/>
.
Ma=terialisten	w11616
<g/>
=
<g/>
,
in	w11619
meinem	w11620
Gewölbe	w11621
zum	w11622
schwarzen	w11623
Berg	w11624
nächst	w11625
St	w11626
<g/>
.
Stephan	w11628
an	w11629
der	w11630
Brandstadt	w11631
ist	w11632
im	w11633
Verlag	w11634
nur	w11635
allein	w11636
zu	w11637
haben	w11638
<g/>
:
das	w11640
ächte	w11641
<g/>
,
mit	w11643
kais	w11644
<g/>
.
Privilegio	w11646
versehene	w11647
und	w11648
mit	w11649
sehr	w11650
vie=len	w11651
<g/>
=
ansehnlichen	w11653
glaubwürdigen	w11654
Attestaten	w11655
be=rühmte	w11656
<g/>
=
Jägerndorfer	w11658
Präservativpulfer	w11659
für	w11660
die	w11661
Drüsen	w11662
der	w11663
Pferde	w11664
<g/>
,
als	w11666
für	w11667
dessen	w11668
andern	w11669
ge=fährlich	w11670
<g/>
=
nach	w11672
sich	w11673
ziehenden	w11674
Krankheiten	w11675
<g/>
,
welches	w11677
auch	w11678
<g/>
,
wenn	w11680
sie	w11681
die	w11682
Drüsen	w11683
schon	w11684
wirklich	w11685
haben	w11686
<g/>
,
mit	w11688
besonders	w11689
guten	w11690
Effekt	w11691
kurative	w11692
gebraucht	w11693
werden	w11694
kann	w11695
<g/>
.
Die	w11697
blechenen	w11698
Büchsen	w11699
mit	w11700
die=sen	w11701
<g/>
=
Pulver	w11703
<g/>
,
damit	w11705
es	w11706
nicht	w11707
verfälscht	w11708
werden	w11709
kann	w11710
<g/>
,
sind	w11712
oben	w11713
und	w11714
unten	w11715
sigillirt	w11716
<g/>
,
darinn	w11718
sich	w11719
auch	w11720
die	w11721
Beschreibung	w11722
von	w11723
dessen	w11724
Wirkung	w11725
und	w11726
Gebrauch	w11727
befindet	w11728
<g/>
;
eine	w11730
dergleichen	w11731
Büchse	w11732
<g/>
,
wo=mit	w11734
<g/>
=
beyläufig	w11736
8	w11737
Pferde	w11738
auf	w11739
ein	w11740
ganzes	w11741
Jahr	w11742
versorgt	w11743
werden	w11744
können	w11745
<g/>
,
kostet	w11747
franco	w11748
bey	w11749
mir	w11750
alhier	w11751
in	w11752
Wien	w11753
nur	w11754
1	w11755
fl	w11756
<g/>
.
30	w11758
kr	w11759
<g/>
.
Von	w11761
denen	w11762
auswärtigen	w11763
Herren	w11764
Liebhabern	w11765
müssen	w11766
mir	w11767
Brie=fe	w11768
<g/>
=
und	w11770
Geld	w11771
franko	w11772
anher	w11773
gesendet	w11774
werden	w11775
<g/>
,
so	w11777
ganz	w11778
füglich	w11779
durch	w11780
den	w11781
Postwagen	w11782
geschehen	w11783
kann	w11784
<g/>
,
durch	w11786
welchen	w11787
auch	w11788
dieses	w11789
Pulver	w11790
wieder	w11791
folgen	w11792
wird	w11793
in	w11794
ganz	w11795
geringen	w11796
Spesen	w11797
<g/>
.
<g/>
—
Auch	w11800
ist	w11801
das	w11802
approbirt	w11803
und	w11804
privilegirte	w11805
Tieffenthalerische	w11806
sehr	w11807
</p>
<p id="p223">
nützliche	w11808
mineralische	w11809
Tungsalz	w11810
für	w11811
die	w11812
Gärten	w11813
<g/>
,
Weingärten	w11815
<g/>
,
Felder	w11817
<g/>
,
Wiesen	w11819
ꝛc	w11820
<g/>
.
damit	w11822
selbe	w11823
niemal	w11824
Brach	w11825
liegen	w11826
dürfen	w11827
<g/>
,
sondern	w11829
stets	w11830
fort	w11831
benutzet	w11832
werden	w11833
können	w11834
<g/>
,
nebst	w11836
der	w11837
ausführlichen	w11838
Beschreibung	w11839
davon	w11840
bey	w11841
mir	w11842
das	w11843
Pfd	w11844
<g/>
.
um	w11846
13	w11847
kr	w11848
<g/>
.
zu	w11850
haben	w11851
<g/>
.
<g/>
—
Als	w11854
auch	w11855
das	w11856
Sal	w11857
Fixum	w11858
<g/>
,
das	w11860
Loth	w11861
für	w11862
8	w11863
kr	w11864
<g/>
.
mit	w11866
welchem	w11867
man	w11868
den	w11869
Saamen	w11870
beitzet	w11871
<g/>
,
daß	w11873
man	w11874
z	w11875
<g/>
.
E	w11877
<g/>
.
anstatt	w11879
3	w11880
Metzen	w11881
nur	w11882
ei=nen	w11883
<g/>
=
anbauen	w11885
darf	w11886
<g/>
,
und	w11888
doch	w11889
so	w11890
viel	w11891
als	w11892
von	w11893
3	w11894
Metzen	w11895
gefechset	w11896
wird	w11897
<g/>
.
<g/>
—
Ferner	w11900
ist	w11901
wieder	w11902
an=gekommen	w11903
<g/>
=
der	w11905
frische	w11906
Lucerner	w11907
Kleesaamen	w11908
<g/>
,
das	w11910
Pfund	w11911
für	w11912
2	w11913
kr	w11914
<g/>
.
<g/>
—
Dann	w11917
ist	w11918
im	w11919
Verlag	w11920
bey	w11921
mir	w11922
das	w11923
besonders	w11924
gute	w11925
Putzpulver	w11926
auf	w11927
Gold	w11928
<g/>
,
Silber	w11930
<g/>
,
Geschmuck	w11932
<g/>
,
Perlen	w11934
<g/>
,
Granaten	w11936
<g/>
,
Dia=manten	w11938
<g/>
=
<g/>
,
Zinn	w11941
und	w11942
geschliffenen	w11943
Glas	w11944
<g/>
,
das	w11946
von	w11947
jenen	w11948
<g/>
,
so	w11950
es	w11951
probirt	w11952
<g/>
,
sehr	w11954
gut	w11955
befunden	w11956
worden	w11957
<g/>
.
</p>
<p id="p224">
Den	w11959
19	w11960
<g/>
.
dies	w11962
werden	w11963
von	w11964
Seiten	w11965
des	w11966
kais	w11967
<g/>
.
auch	w11969
k	w11970
<g/>
.
k	w11972
<g/>
.
Obersthofmarschallenamt	w11974
in	w11975
der	w11976
klei=nen	w11977
<g/>
=
Schulerstrasse	w11979
Nr	w11980
<g/>
.
882	w11982
im	w11983
Trienterhof	w11984
im	w11985
4ten	w11986
Stock	w11987
verschiedene	w11988
Verlassenschaftseffekten	w11989
als	w11990
gold	w11991
<g/>
=
und	w11993
silberne	w11994
Sack	w11995
<g/>
=
dann	w11997
Stöckel	w11998
<g/>
=
und	w12000
Hänguhren	w12001
<g/>
,
silberne	w12003
Tatzen	w12004
<g/>
,
derley	w12006
Eßzeug	w12007
<g/>
,
sammet	w12009
<g/>
=
plüsch	w12011
<g/>
=
tüchen	w12013
<g/>
=
und	w12015
zeugene	w12016
Mannsklei=der	w12017
<g/>
=
<g/>
,
derley	w12020
und	w12021
Hauswäsche	w12022
<g/>
,
Tischzeug	w12024
<g/>
,
four=nirte	w12026
<g/>
=
Schreib	w12028
<g/>
=
und	w12030
Schubladkästen	w12031
<g/>
,
Tische	w12033
<g/>
,
Spie=gel	w12035
<g/>
=
<g/>
,
Soffen	w12038
<g/>
,
Lähnsessel	w12040
<g/>
,
Bilder	w12042
<g/>
,
Spallier	w12044
<g/>
,
Feuergewehr	w12046
<g/>
,
worunter	w12048
ein	w12049
ganz	w12050
neuer	w12051
türki=scher	w12052
<g/>
=
damascirter	w12054
Flintenlauf	w12055
<g/>
,
Zinn	w12057
<g/>
,
Kupfer	w12059
<g/>
,
und	w12061
Messinggeschirr	w12062
<g/>
,
auch	w12064
andere	w12065
Geräthschaf=ten	w12066
<g/>
=
vormittag	w12068
von	w12069
9	w12070
bis	w12071
12	w12072
<g/>
,
nachmittag	w12074
von	w12075
3	w12076
bis	w12077
6	w12078
Uhr	w12079
<g/>
,
und	w12081
so	w12082
die	w12083
folgende	w12084
Täge	w12085
gegen	w12086
baare	w12087
Bezahlung	w12088
licitando	w12089
verkauft	w12090
werden	w12091
<g/>
.
</p>
<p id="p225">
Montag	w12093
den	w12094
16	w12095
<g/>
.
dies	w12097
wird	w12098
in	w12099
der	w12100
Kurzbö=ckischen	w12101
<g/>
=
Buchhandlung	w12103
ein	w12104
Catalog	w12105
von	w12106
unter=schiedlichen	w12107
<g/>
=
deutsch	w12109
<g/>
=
latein	w12111
<g/>
=
französ	w12113
<g/>
=
und	w12115
italiä=nischen	w12116
<g/>
=
Büchern	w12118
<g/>
,
als	w12120
Theologie	w12121
<g/>
,
Rechtsgelahrt=heit	w12123
<g/>
=
<g/>
,
Medecin	w12126
<g/>
,
Mathematik	w12128
<g/>
,
Physik	w12130
<g/>
,
Oeko=nomie	w12132
<g/>
=
<g/>
,
Belles	w12135
<g/>
-
lettres	w12137
<g/>
,
u	w12139
<g/>
.
a	w12141
<g/>
.
m	w12143
<g/>
.
ausgegeben	w12145
<g/>
,
welche	w12147
nebst	w12148
einem	w12149
grossen	w12150
Bergbohrer	w12151
<g/>
,
den	w12153
19	w12154
<g/>
.
dies	w12156
und	w12157
folgende	w12158
Täge	w12159
in	w12160
der	w12161
kleinen	w12162
Doro=theengasse	w12163
<g/>
=
Nr	w12165
1133	w12166
im	w12167
ersten	w12168
Stock	w12169
bey	w12170
der	w12171
Stiege	w12172
rechterhand	w12173
den	w12174
Meistbietenden	w12175
sollen	w12176
verkauft	w12177
werden	w12178
<g/>
.
</p>
<p id="p226">
Den	w12180
20	w12181
<g/>
.
Decemb	w12183
<g/>
.
wird	w12185
in	w12186
der	w12187
Herrengasse	w12188
im	w12189
Kinskischen	w12190
Haus	w12191
Nr	w12192
<g/>
.
24	w12194
vormittag	w12195
von	w12196
9	w12197
bis	w12198
12	w12199
<g/>
,
und	w12201
nachmittag	w12202
von	w12203
3	w12204
bis	w12205
6	w12206
Uhr	w12207
ein	w12208
kostbares	w12209
Wild	w12210
<g/>
=
und	w12212
Kunstkabinet	w12213
ganz	w12214
oder	w12215
parthieweise	w12216
den	w12217
Meistbietenden	w12218
verkauft	w12219
<g/>
.
Es	w12221
bestehet	w12222
in	w12223
gehend	w12224
<g/>
=
fliehend	w12226
<g/>
=
in	w12228
und	w12229
ausländi=schen	w12230
<g/>
=
Thieren	w12232
<g/>
,
welche	w12234
durch	w12235
viele	w12236
Jahre	w12237
mit	w12238
grosser	w12239
Mühe	w12240
und	w12241
beträchtlichen	w12242
Unkösten	w12243
zu=sammen	w12244
<g/>
=
gesammelt	w12246
worden	w12247
<g/>
,
wie	w12249
alle	w12250
Gattung	w12251
</p>
<p id="p227">
grosse	w12252
und	w12253
kleine	w12254
Thiere	w12255
nach	w12256
seiner	w12257
Art	w12258
auf	w12259
den	w12260
Gebirgen	w12261
<g/>
,
Höllen	w12263
und	w12264
Wässern	w12265
zu	w12266
sehen	w12267
<g/>
,
mit	w12269
einem	w12270
Ziergarten	w12271
von	w12272
verschiedenen	w12273
Frucht=bäumen	w12274
<g/>
=
<g/>
,
Grotten	w12277
und	w12278
Wasserwerk	w12279
mit	w12280
Schne=cken	w12281
<g/>
=
<g/>
,
Figuren	w12284
und	w12285
Blumen	w12286
<g/>
,
wie	w12288
auch	w12289
ein	w12290
gan=zer	w12291
<g/>
=
Mayerhof	w12293
von	w12294
allen	w12295
Gattungen	w12296
einheimischen	w12297
Geflügel	w12298
<g/>
,
und	w12300
Brutthiere	w12301
<g/>
,
dann	w12303
Löwen	w12304
<g/>
,
Bä=ren	w12306
<g/>
=
<g/>
,
Hirschen	w12309
<g/>
,
Rehe	w12311
mit	w12312
ihren	w12313
Jungen	w12314
<g/>
,
Früch=se	w12316
<g/>
=
<g/>
,
Haasen	w12319
<g/>
,
und	w12321
überhaupt	w12322
von	w12323
allen	w12324
Gattun=gen	w12325
<g/>
=
grosse	w12327
und	w12328
kleine	w12329
besonders	w12330
Schneevögel	w12331
<g/>
.
</p>
<p id="p228">
Den	w12333
20	w12334
<g/>
.
De	w12336
m	w12337
cemb	w12338
<g/>
.
und	w12340
folgende	w12341
Täge	w12342
wird	w12343
mit	w12344
Bewilligung	w12345
einer	w12346
hochlöbl	w12347
<g/>
.
ni	w12349
<g/>
.
öst	w12351
<g/>
.
Regie=rung	w12353
<g/>
=
am	w12355
hohen	w12356
Markt	w12357
im	w12358
blauen	w12359
Gatter	w12360
Nr	w12361
<g/>
.
504	w12363
im	w12364
zweyten	w12365
Stock	w12366
vormittag	w12367
von	w12368
9	w12369
bis	w12370
12	w12371
<g/>
,
und	w12373
nachmittag	w12374
von	w12375
3	w12376
bis	w12377
6	w12378
Uhr	w12379
<g/>
,
eine	w12381
Samm=lung	w12382
<g/>
=
auserlesener	w12384
Bücher	w12385
von	w12386
allen	w12387
Materien	w12388
<g/>
,
und	w12390
Wissenschaften	w12391
<g/>
,
wovon	w12393
der	w12394
Catalog	w12395
in	w12396
der	w12397
Schulerstrasse	w12398
in	w12399
der	w12400
Winklerischen	w12401
Buchhand=lung	w12402
<g/>
=
ausgegeben	w12404
wird	w12405
<g/>
,
den	w12407
Meistbietenden	w12408
ge=gen	w12409
<g/>
=
baare	w12411
Bezahlung	w12412
verkauft	w12413
werden	w12414
<g/>
.
</p>
<p id="p229">
Den	w12416
27	w12417
<g/>
.
December	w12419
und	w12420
folgende	w12421
Täge	w12422
wird	w12423
in	w12424
der	w12425
obern	w12426
Bräunerstrasse	w12427
im	w12428
gräflich	w12429
Cavria=nischen	w12430
<g/>
=
Haus	w12432
Nr	w12433
<g/>
.
1165	w12435
im	w12436
3ten	w12437
Stock	w12438
gegen	w12439
Mi=chaeler	w12440
<g/>
=
<g/>
,
von	w12443
9	w12444
bis	w12445
12	w12446
vor	w12447
<g/>
=
und	w12449
von	w12450
3	w12451
bis	w12452
6	w12453
Uhr	w12454
nachmittag	w12455
<g/>
,
ein	w12457
ansehnlicher	w12458
Vorrath	w12459
ver=schiedener	w12460
<g/>
=
historisch	w12462
<g/>
=
juridisch	w12464
<g/>
=
theologischer	w12466
und	w12467
anderer	w12468
Bücher	w12469
<g/>
,
den	w12471
Meistbietenden	w12472
gegen	w12473
baa=re	w12474
<g/>
=
Bezahlung	w12476
verkauft	w12477
werden	w12478
<g/>
.
Der	w12480
Catalog	w12481
ist	w12482
in	w12483
der	w12484
Winklerischen	w12485
Buchhandlung	w12486
in	w12487
der	w12488
Schulerstrasse	w12489
zur	w12490
Sonne	w12491
gratis	w12492
zu	w12493
haben	w12494
<g/>
.
</p>
<p id="p230">
Den	w12496
30	w12497
<g/>
.
Decemb	w12499
<g/>
.
und	w12501
folgende	w12502
Täge	w12503
<g/>
,
Vor=mittag	w12505
<g/>
=
von	w12507
9	w12508
bis	w12509
12	w12510
<g/>
,
und	w12512
Nachmittag	w12513
von	w12514
3	w12515
bis	w12516
6	w12517
Uhr	w12518
<g/>
,
wird	w12520
mit	w12521
Bewilligung	w12522
einer	w12523
hoch=löblich	w12524
<g/>
=
kais	w12526
<g/>
.
kön	w12528
<g/>
.
ni	w12530
öst	w12531
<g/>
.
Regierung	w12533
<g/>
,
die	w12535
von	w12536
weyl	w12537
<g/>
.
<g/>
(
Titl	w12540
<g/>
.
<g/>
)
Herrn	w12543
Anton	w12544
von	w12545
Haen	w12546
<g/>
,
kais	w12548
<g/>
.
königl	w12550
<g/>
.
Hofrath	w12552
und	w12553
Leibmedico	w12554
<g/>
,
seel	w12556
<g/>
.
hinter=lassene	w12558
<g/>
=
Bibliothek	w12560
<g/>
,
samt	w12562
einigen	w12563
Perspektiven	w12564
im	w12565
Burgerspital	w12566
Nro	w12567
<g/>
.
1072	w12569
<g/>
.
von	w12571
P	w12572
<g/>
.
P	w12574
<g/>
.
Au=gustinern	w12576
<g/>
=
hinein	w12578
linkerhand	w12579
im	w12580
2ten	w12581
Stock	w12582
<g/>
,
den	w12584
Meistbietenden	w12585
gegen	w12586
baarer	w12587
Bezahlung	w12588
einzeln	w12589
hindangegeben	w12590
werden	w12591
<g/>
,
wovon	w12593
der	w12594
Catalogus	w12595
in	w12596
der	w12597
Schulerstrasse	w12598
in	w12599
der	w12600
Winklerischen	w12601
Buch=handlung	w12602
<g/>
=
ohnentgeldlich	w12604
ausgegeben	w12605
wird	w12606
<g/>
.
</p>
<head id="hl31">
Nachricht	w12608
<g/>
.
</head>
<p id="p231">
Nachdem	w12610
die	w12611
den	w12612
1	w12613
<g/>
.
November	w12615
1776	w12616
<g/>
.
in	w12618
die	w12619
Militarpension	w12620
eingerückte	w12621
beede	w12622
Töchter	w12623
des	w12624
abgelebten	w12625
Löwensteinischen	w12626
Rittmeister	w12627
<g/>
,
Ba=ron	w12629
<g/>
=
von	w12631
Crone	w12632
<g/>
,
Namens	w12634
Carolina	w12635
Maria	w12636
<g/>
,
und	w12638
Maximiliana	w12639
Henrica	w12640
sich	w12641
vor	w12642
einiger	w12643
Zeit	w12644
aus	w12645
Ungarn	w12646
mit	w12647
ihrer	w12648
Mutter	w12649
wegbegeben	w12650
ha=ben	w12651
<g/>
=
<g/>
,
und	w12654
ihr	w12655
Aufenthaltsort	w12656
bisher	w12657
nicht	w12658
hat	w12659
ausgeforschet	w12660
werden	w12661
können	w12662
<g/>
.
So	w12664
wird	w12665
den=selben	w12666
<g/>
=
von	w12668
Seiten	w12669
des	w12670
kais	w12671
<g/>
.
auch	w12673
k	w12674
<g/>
.
k	w12676
<g/>
.
Hof=kriegsrath	w12678
<g/>
=
bekannt	w12680
gemacht	w12681
<g/>
,
daß	w12683
<g/>
,
wenn	w12685
sie	w12686
sich	w12687
inner	w12688
Jahr	w12689
und	w12690
Tag	w12691
nicht	w12692
über	w12693
ihren	w12694
Aufent Aufenthalt	w12695
<g/>
=
</p>
<p id="p232">
halt	w12697
behörig	w12698
legitimiren	w12699
werden	w12700
<g/>
,
sie	w12702
alsdann	w12703
aus	w12704
dem	w12705
Verzeichniß	w12706
derjenigen	w12707
Partheyen	w12708
wer=den	w12709
<g/>
=
abgethan	w12711
werden	w12712
<g/>
,
die	w12714
aus	w12715
Jhro	w12716
Majestät	w12717
allerhöchster	w12718
Gnade	w12719
einer	w12720
Pension	w12721
sich	w12722
zu	w12723
er=freuen	w12724
<g/>
=
haben	w12726
mögen	w12727
<g/>
.
Wien	w12729
den	w12730
4	w12731
<g/>
.
Decemb	w12733
<g/>
.
1776	w12735
<g/>
.
</p>
<p id="p233">
Von	w12737
der	w12738
k	w12739
<g/>
.
k	w12741
<g/>
.
ni	w12743
<g/>
.
öst	w12745
Vicedomamtsadmini=stration	w12746
<g/>
=
wegen	w12748
wird	w12749
hiemit	w12750
kund	w12751
gemacht	w12752
<g/>
:
Dem=nach	w12754
<g/>
=
über	w12756
die	w12757
letzthin	w12758
aus	w12759
Abgang	w12760
der	w12761
Käufer	w12762
fruchtlose	w12763
Licitation	w12764
des	w12765
im	w12766
alten	w12767
Lerchenfeld	w12768
liegenden	w12769
Diezlerischen	w12770
Hauses	w12771
Nr	w12772
<g/>
.
32	w12774
der	w12775
ge=richtl	w12776
<g/>
=
<g/>
.
verordnete	w12779
Curator	w12780
<g/>
,
Herr	w12782
Franz	w12783
