<doc id="edoc_wd_1777-06-07" attrs="word" year="1777" month="06" day="07" corpus="1">
<head id="hl1">
Madrid	w42
1	w11278
fl	w11279
<g/>
.
48	w11281
kr	w11282
<g/>
.
Lisuart	w11284
und	w11285
Dariolette	w11286
<g/>
,
eine	w11288
komische	w11289
Oper	w11290
in	w11291
3	w11292
Akten	w11293
<g/>
,
in	w11295
Musik	w11296
gesetzt	w11297
von	w11298
Johann	w11299
Adam	w11300
Hiller	w11301
<g/>
,
gr	w11303
<g/>
.
4	w11305
<g/>
.
Leipz	w11307
<g/>
.
2	w11309
fl	w11310
<g/>
.
45	w11312
kr	w11313
<g/>
.
Spitzner	w11315
<g/>
(
Johann	w11317
Ernst	w11318
<g/>
)
praktische	w11320
Anweisung	w11321
zur	w11322
natürlichen	w11323
und	w11324
glücklichen	w11325
Bienenzucht	w11326
in	w11327
Körben	w11328
<g/>
,
nebst	w11330
Bestimmung	w11331
des	w11332
wahren	w11333
Werths	w11334
der	w11335
Kunst	w11336
Ableger	w11337
zu	w11338
machen	w11339
<g/>
,
8	w11341
<g/>
.
Leipzig	w11343
1775	w11344
<g/>
.
34	w11346
kr	w11347
<g/>
.
Onomatologia	w11349
medico	w11350
chirurgica	w11351
completa	w11352
<g/>
,
oder	w11354
medicinisches	w11355
Lexikon	w11356
<g/>
,
das	w11358
alle	w11359
Benennun=gen	w11360
<g/>
=
und	w11362
Kunstwörter	w11363
<g/>
,
welche	w11365
der	w11366
Zergliederungs	w11367
<g/>
=
und	w11369
Wundarzneywissenschaft	w11370
eigen	w11371
sind	w11372
<g/>
,
deutlich	w11374
und	w11375
vollständig	w11376
erklärt	w11377
<g/>
,
gr	w11379
<g/>
.
8	w11381
<g/>
.
Ulm	w11383
1775	w11384
<g/>
.
3	w11386
fl	w11387
<g/>
.
<g/>
—
<g/>
—
sorestalis	w11391
piscatorio	w11392
<g/>
=
venatoria	w11394
<g/>
,
oder	w11396
vollständiges	w11397
Forst	w11398
<g/>
=
Fisch	w11400
<g/>
=
und	w11402
Jagdlexikon	w11403
<g/>
,
in	w11405
welchem	w11406
alle	w11407
bey	w11408
dem	w11409
Forst	w11410
<g/>
=
Fisch	w11412
<g/>
=
und	w11414
Jagdwesen	w11415
vorkommende	w11416
Kunstwörter	w11417
erklärt	w11418
<g/>
,
der	w11420
Verhalt	w11421
<g/>
=
und	w11423
Kenntniß	w11424
der	w11425
Holtzungen	w11426
<g/>
,
die	w11428
Eigenschaften	w11429
<g/>
,
Gebrauch	w11431
und	w11432
Fortpflanzung	w11433
den	w11434
verschiedenen	w11435
Holzarten	w11436
<g/>
,
die	w11438
Natur	w11439
<g/>
=
und	w11441
Eigenschaften	w11442
der	w11443
wilden	w11444
Thiere	w11445
<g/>
,
der	w11447
Vögel	w11448
<g/>
,
und	w11450
des	w11451
Federwildprets	w11452
<g/>
,
alle	w11454
Arten	w11455
ihres	w11456
Fanges	w11457
und	w11458
der	w11459
Jagden	w11460
<g/>
,
endlich	w11462
auch	w11463
der	w11464
Raub	w11465
<g/>
=
Strohm	w11467
<g/>
=
und	w11469
Teichfische	w11470
<g/>
,
nebst	w11472
ihrem	w11473
Fang	w11474
und	w11475
Wartung	w11476
beschrieben	w11477
ꝛc	w11478
<g/>
.
3	w11480
Theile	w11481
<g/>
,
gr	w11483
<g/>
.
8	w11485
<g/>
.
Frankf	w11487
<g/>
.
1772	w11489
<g/>
—
73	w11491
<g/>
.
7	w11493
fl	w11494
<g/>
.
Histoire	w11496
generale	w11497
des	w11498
Voyages	w11499
<g/>
,
gr	w11501
<g/>
.
12	w11503
<g/>
.
76	w11505
Tom	w11506
<g/>
.
avec	w11508
plusieurs	w11509
100	w11510
de	w11511
cartes	w11512
<g/>
,
105	w11514
fl	w11515
<g/>
.
Kallimachi	w11517
Hymnen	w11518
<g/>
,
aus	w11520
dem	w11521
Griechischen	w11522
übers	w11523
<g/>
.
von	w11525
Karl	w11526
August	w11527
Küttner	w11528
<g/>
,
8	w11530
<g/>
.
das	w11532
<g/>
.
1773	w11534
<g/>
.
24	w11536
kr	w11537
<g/>
.
Hero	w11539
und	w11540
Leander	w11541
<g/>
,
ein	w11543
Gedicht	w11544
aus	w11545
dem	w11546
Griechischen	w11547
des	w11548
Musäus	w11549
<g/>
,
von	w11551
eben	w11552
denselben	w11553
<g/>
,
8	w11555
<g/>
.
das	w11557
<g/>
.
1773	w11559
<g/>
.
8	w11561
kr	w11562
<g/>
.
Die	w11564
Vortheile	w11565
der	w11566
frühzeitigen	w11567
Tugend	w11568
<g/>
,
eine	w11570
öffentliche	w11571
Vorlesung	w11572
in	w11573
Versen	w11574
von	w11575
J	w11576
<g/>
.
C	w11578
<g/>
.
Tschir=pe	w11580
<g/>
=
<g/>
,
8	w11583
<g/>
.
Eisenach	w11585
7	w11586
kr	w11587
<g/>
.
Halladat	w11589
<g/>
,
oder	w11591
das	w11592
rothe	w11593
Buch	w11594
zum	w11595
Vorlesen	w11596
in	w11597
den	w11598
Schulen	w11599
<g/>
,
in	w11601
Versen	w11602
<g/>
,
8	w11604
<g/>
.
Frankf	w11606
<g/>
,
1775	w11608
<g/>
.
13	w11610
kr	w11611
<g/>
.
</list>
<list id="">
Gedichte	w11613
von	w11614
einem	w11615
pohlnischen	w11616
Juden	w11617
<g/>
,
8	w11619
<g/>
.
Mietau	w11621
1772	w11622
<g/>
.
24	w11624
kr	w11625
<g/>
.
</list>
<head id="hl26">
Nachricht	w11638
<g/>
.
</head>
<p id="p92">
Es	w11640
verlangt	w11641
jemand	w11642
auf	w11643
ein	w11644
gut	w11645
gebautes	w11646
in	w11647
der	w11648
Stadt	w11649
allhier	w11650
ein	w11651
Kapital	w11652
pr	w11653
<g/>
.
12000	w11655
fl	w11656
<g/>
.
gegen	w11658
4	w11659
pro	w11660
Cento	w11661
jährlichen	w11662
Jnte=resse	w11663
<g/>
=
aufzunehmen	w11665
<g/>
,
und	w11667
zwar	w11668
auf	w11669
den	w11670
ersten	w11671
Satz	w11672
<g/>
;
wer	w11674
nun	w11675
solches	w11676
darzuleihen	w11677
willens	w11678
ist	w11679
<g/>
,
dieser	w11681
kann	w11682
das	w11683
mehrere	w11684
in	w11685
dem	w11686
von	w11687
Ghelen=schen	w11688
<g/>
=
Zeitungskomtoir	w11690
erfahren	w11691
<g/>
.
</p>
<p id="p93">
Demnach	w11693
Jhre	w11694
k	w11695
<g/>
.
k	w11697
<g/>
.
ap	w11699
<g/>
.
Majestät	w11701
über	w11702
das	w11703
den	w11704
hiesigen	w11705
bürgl	w11706
<g/>
.
Apothekern	w11708
zu	w11709
Einführ	w11710
<g/>
=
und	w11712
Verkaufung	w11713
des	w11714
Rohitscher	w11715
und	w11716
Egerischen	w11717
Sau=erbrunnen	w11718
<g/>
=
<g/>
,
dann	w11721
Pfeffer	w11722
<g/>
=
Spaa	w11724
<g/>
=
Selter	w11726
<g/>
=
und	w11728
Bitterwasser	w11729
allergnädigst	w11730
bestättigte	w11731
Privile Privilegium	w11732
<g/>
=
gium	w11734
privativum	w11735
allerhöchst	w11736
zu	w11737
verordnen	w11738
ge=ruhet	w11739
<g/>
=
haben	w11741
<g/>
,
daß	w11743
bey	w11744
allmalig	w11745
ankommender	w11746
Lieferung	w11747
dieser	w11748
Wässer	w11749
die	w11750
Visitation	w11751
dersel=ben	w11752
<g/>
=
durch	w11754
einen	w11755
eigends	w11756
dazu	w11757
bestimmten	w11758
Do	w11759
ctorem	w11760
Medicinæ Medicinae	w11761
vorgenommen	w11762
<g/>
,
sodann	w11764
diese	w11765
6	w11766
Sorten	w11767
Wässer	w11768
sogleich	w11769
bey	w11770
ihrer	w11771
Ankunft	w11772
Flaschenweis	w11773
mit	w11774
einem	w11775
gewissen	w11776
jährlich	w11777
abzu=ändernden	w11778
<g/>
=
Zeichen	w11780
<g/>
,
nebst	w11782
einem	w11783
gedruckten	w11784
klei=nen	w11785
<g/>
=
Zettel	w11787
<g/>
,
und	w11789
darauf	w11790
anmerkender	w11791
Jahrzahl	w11792
signirt	w11793
<g/>
.
und	w11795
für	w11796
einen	w11797
egerischen	w11798
Sauerbrunn	w11799
51	w11800
kr	w11801
<g/>
.
<g/>
,
eine	w11804
Flasche	w11805
Spaawasser	w11806
1	w11807
fl	w11808
<g/>
.
<g/>
,
für	w11811
einen	w11812
Selterkrug	w11813
54	w11814
kr	w11815
<g/>
.
<g/>
,
für	w11818
eine	w11819
grosse	w11820
Pfef=ferwasserflasche	w11821
<g/>
=
48	w11823
kr	w11824
<g/>
.
<g/>
,
dann	w11827
für	w11828
eine	w11829
derley	w11830
kleine	w11831
Flasche	w11832
24	w11833
kr	w11834
<g/>
.
<g/>
,
nicht	w11837
minder	w11838
für	w11839
eine	w11840
grosse	w11841
Bitterwasserflasche	w11842
36	w11843
kr	w11844
<g/>
.
<g/>
,
für	w11847
eine	w11848
der=ley	w11849
<g/>
=
kleinere	w11851
24	w11852
kr	w11853
<g/>
.
<g/>
,
und	w11856
für	w11857
eine	w11858
Rohitscher	w11859
Sauerbrunnwasserftasche	w11860
36	w11861
kr	w11862
<g/>
.
<g/>
,
hindangegeben	w11865
werden	w11866
sollen	w11867
<g/>
;
als	w11869
wird	w11870
diese	w11871
höchste	w11872
Verord=nung	w11873
<g/>
=
sowohl	w11875
<g/>
,
als	w11877
auch	w11878
derselben	w11879
allergehor=samst	w11880
<g/>
=
beschehene	w11882
Befolgung	w11883
dem	w11884
Publiko	w11885
zu	w11886
dem	w11887
Ende	w11888
bekannt	w11889
gemacht	w11890
<g/>
,
damit	w11892
selbes	w11893
nicht	w11894
allein	w11895
des	w11896
diesfälligen	w11897
Preises	w11898
halber	w11899
<g/>
,
zumal	w11901
ausser	w11902
des	w11903
Pfefferwassers	w11904
<g/>
,
welches	w11906
sich	w11907
durch	w11908
mehrere	w11909
Jahre	w11910
in	w11911
seiner	w11912
guten	w11913
Eigenschaft	w11914
und	w11915
Wirkung	w11916
immerhin	w11917
erhaltet	w11918
<g/>
,
mithin	w11920
auch	w11921
in	w11922
dem	w11923
gesetzten	w11924
Preis	w11925
allzeit	w11926
zu	w11927
verbleiben	w11928
hat	w11929
<g/>
,
infolge	w11931
der	w11932
erst	w11933
vor	w11934
wenig	w11935
Tagen	w11936
von	w11937
Regie=rung	w11938
<g/>
=
aus	w11940
vorgenommenen	w11941
Generalvisitation	w11942
kein	w11943
einzige	w11944
vor	w11945
einjährige	w11946
<g/>
,
noch	w11948
weniger	w11949
eine	w11950
älte=re	w11951
<g/>
=
Flasche	w11953
dieser	w11954
Wässer	w11955
vorhanden	w11956
ist	w11957
<g/>
,
sich	w11959
hienach	w11960
zu	w11961
richten	w11962
<g/>
,
sondern	w11964
auch	w11965
<g/>
,
falls	w11967
die	w11968
ob=benannte	w11969
<g/>
=
6	w11971
Sorten	w11972
Wässer	w11973
mit	w11974
den	w11975
vorerwehnt	w11976
gedruckten	w11977
<g/>
,
nebst	w11979
der	w11980
Jahrzahl	w11981
anzeigenden	w11982
Zet=teln	w11983
<g/>
=
<g/>
,
und	w11986
beygesetzten	w11987
diesem	w11988
für	w11989
dieses	w11990
ge=genwärtige	w11991
<g/>
=
1777te	w11993
Jahr	w11994
andienen=den	w11995
<g/>
=
Sigill	w11997
nicht	w11998
gezeichnet	w11999
wären	w12000
<g/>
,
solche	w12002
Wässer	w12003
für	w12004
keine	w12005
kaufrechte	w12006
Waar	w12007
anzusehen	w12008
wissen	w12009
möge	w12010
<g/>
;
dan=nenher	w12012
<g/>
=
zu	w12014
mehre=rer	w12015
<g/>
=
Sicherheit	w12017
des	w12018
Publici	w12019
sie	w12020
burgl	w12021
<g/>
.
Apotheker	w12023
dahin	w12024
sich	w12025
anhei=schig	w12026
<g/>
=
machen	w12028
<g/>
,
daß	w12030
<g/>
,
wann	w12032
ein	w12033
oder	w12034
anderer	w12035
von	w12036
</p>
<p id="p94">
seiner	w12037
Parthey	w12038
aus	w12039
dem	w12040
Appalto	w12041
erkaufter	w12042
Krug	w12043
Wasser	w12044
<g/>
,
oder	w12046
Flasche	w12047
aus	w12048
einem	w12049
besondern	w12050
Zu=falle	w12051
<g/>
=
nicht	w12053
ächt	w12054
zu	w12055
seyn	w12056
befunden	w12057
wurde	w12058
<g/>
,
selbe	w12060
gegen	w12061
Zurücknehmung	w12062
dieser	w12063
unächten	w12064
Sorte	w12065
ei=ne	w12066
<g/>
=
andere	w12068
Flasche	w12069
<g/>
,
oder	w12071
Krug	w12072
unentgeldlich	w12073
verabfolgen	w12074
zu	w12075
lassen	w12076
bereit	w12077
seyn	w12078
<g/>
.
Wien	w12080
den	w12081
3	w12082
<g/>
.
Juni	w12084
1777	w12085
<g/>
.
</p>
<p id="p95">
Es	w12087
wird	w12088
hiemit	w12089
jederman	w12090
bekannt	w12091
gemacht	w12092
<g/>
,
daß	w12094
das	w12095
frische	w12096
Stecknitzer	w12097
<g/>
=
Mineralwasser	w12099
ange=kommen	w12100
<g/>
=
<g/>
,
und	w12103
wie	w12104
sonst	w12105
bey	w12106
dem	w12107
Kaufmann	w12108
Andreas	w12109
Huebmer	w12110
am	w12111
neuen	w12112
Markt	w12113
zun	w12114
sieben	w12115
Säulen	w12116
die	w12117
Bouteille	w12118
für	w12119
30	w12120
<g/>
.
kr	w12122
<g/>
.
zu	w12124
haben	w12125
ist	w12126
<g/>
.
</p>
<p id="p96">
Zu	w12128
Nußdorf	w12129
ist	w12130
ein	w12131
Haus	w12132
<g/>
,
so	w12134
herunter	w12135
dem	w12136
Kühauischen	w12137
gegen	w12138
die	w12139
Donau	w12140
liegt	w12141
<g/>
,
inwoh=nungsweise	w12143
<g/>
=
<g/>
,
samt	w12146
einem	w12147
grossen	w12148
Baumgarten	w12149
<g/>
,
und	w12151
mit	w12152
oder	w12153
ohne	w12154
den	w12155
darinn	w12156
wachsenden	w12157
Obst	w12158
zu	w12159
verlassen	w12160
<g/>
;
in	w12162
solchen	w12163
befinden	w12164
sich	w12165
im	w12166
ersten	w12167
Stock	w12168
eine	w12169
Kuchel	w12170
<g/>
,
dann	w12172
Zimmer	w12173
und	w12174
Kammer	w12175
<g/>
,
und	w12177
soviel	w12178
ebenfalls	w12179
zu	w12180
ebener	w12181
Erde	w12182
<g/>
,
samt	w12184
ei=nem	w12185
<g/>
=
Keller	w12187
<g/>
;
diese	w12189
Wohnungen	w12190
<g/>
,
so	w12192
sehr	w12193
geräu=mig	w12194
<g/>
=
sind	w12196
<g/>
,
haben	w12198
auch	w12199
zu	w12200
beyden	w12201
Seiten	w12202
die	w12203
schönste	w12204
Aussicht	w12205
und	w12206
Prospekt	w12207
<g/>
,
sowohl	w12209
gegen	w12210
die	w12211
Hauptstrasse	w12212
<g/>
,
als	w12214
gegen	w12215
die	w12216
Donau	w12217
<g/>
,
allwo	w12219
man	w12220
alle	w12221
Schiffe	w12222
passiren	w12223
sieht	w12224
<g/>
,
der	w12226
Garten	w12227
ist	w12228
auch	w12229
mit	w12230
einer	w12231
Kugelstatt	w12232
und	w12233
schönen	w12234
Lusthause	w12235
versehen	w12236
<g/>
;
die	w12238
Bestandnehmere	w12239
haben	w12240
sich	w12241
des=halb	w12242
<g/>
=
in	w12244
der	w12245
Rossau	w12246
im	w12247
Heußlerischen	w12248
Hause	w12249
un=weit	w12250
<g/>
=
des	w12252
dasigen	w12253
Grundrichters	w12254
zu	w12255
melden	w12256
<g/>
.
</p>
<p id="p97">
Jn	w12258
dem	w12259
Markt	w12260
Mödling	w12261
ist	w12262
das	w12263
vorhin	w12264
frey=herrlich	w12265
<g/>
=
Rieschische	w12267
Gebäude	w12268
<g/>
,
in	w12270
5	w12271
Zimmern	w12272
und	w12273
einem	w12274
Saale	w12275
nebst	w12276
Einrichtung	w12277
<g/>
,
einer	w12279
wohl=bestellten	w12280
<g/>
=
Küche	w12282
mit	w12283
lebendigem	w12284
Wasser	w12285
<g/>
,
einem	w12287
Zimmer	w12288
für	w12289
die	w12290
Köchin	w12291
<g/>
,
einer	w12293
Speise	w12294
<g/>
,
einem	w12296
Bodenzimmer	w12297
für	w12298
Bediente	w12299
<g/>
,
dann	w12301
einem	w12302
ab=gesonderten	w12303
<g/>
=
Zimmer	w12305
<g/>
,
Kammer	w12307
und	w12308
Küche	w12309
<g/>
,
einem	w12311
Theater	w12312
<g/>
,
einem	w12314
Baadzimmer	w12315
und	w12316
dar=neben	w12317
<g/>
=
befindlichen	w12319
Kabinette	w12320
<g/>
,
einem	w12322
Keller	w12323
<g/>
,
Stallung	w12325
auf	w12326
4	w12327
auch	w12328
8	w12329
bis	w12330
10	w12331
Pferde	w12332
<g/>
,
einem	w12334
Zier	w12335
<g/>
=
auch	w12337
geräumigen	w12338
Küchen	w12339
<g/>
=
und	w12341
Obstgar=ten	w12342
<g/>
=
mit	w12344
mehrern	w12345
Baßins	w12346
bestehend	w12347
<g/>
,
täglich	w12349
in	w12350
Bestand	w12351
zu	w12352
verlassen	w12353
<g/>
;
wer	w12355
demnach	w12356
hiezu	w12357
ein	w12358
Belieben	w12359
trägt	w12360
<g/>
,
kann	w12362
sich	w12363
des	w12364
mehrern	w12365
bey	w12366
dem	w12367
auf	w12368
der	w12369
Wieden	w12370
im	w12371
goldenen	w12372
Adler	w12373
Nro	w12374
<g/>
.
85	w12376
wohnhaften	w12377
Eigenthümer	w12378
erkundigen	w12379
<g/>
,
welcher	w12381
allenfalls	w12382
einem	w12383
Bestandnehmer	w12384
im	w12385
erfoderli=chen	w12386
<g/>
=
Falle	w12388
auch	w12389
noch	w12390
mehrere	w12391
Zimmer	w12392
und	w12393
Be=quemlichkeiten	w12394
<g/>
=
einzuräumen	w12396
erbietig	w12397
ist	w12398
<g/>
.
</p>
<p id="p98">
Zu	w12400
Gräfendorf	w12401
nächst	w12402
Stockerau	w12403
ist	w12404
das	w12405
wohl=gebaute	w12406
<g/>
=
Schildwirthshaus	w12408
zum	w12409
goldenen	w12410
Adler	w12411
genannt	w12412
Nr	w12413
<g/>
.
18	w12415
an	w12416
der	w12417
Poststrasse	w12418
liegend	w12419
täg=lich	w12420
<g/>
=
zu	w12422
verkaufen	w12423
<g/>
;
solches	w12425
hat	w12426
zu	w12427
ebener	w12428
Erde	w12429
6	w12430
Zimmer	w12431
<g/>
,
im	w12433
ersten	w12434
Stock	w12435
5	w12436
Zimmer	w12437
<g/>
,
nebst	w12439
</p>
<p id="p99">
2	w12440
Kucheln	w12441
und	w12442
2	w12443
Speisen	w12444
<g/>
,
einen	w12446
tiefen	w12447
Keller	w12448
auf	w12449
7	w12450
bis	w12451
800	w12452
Eimer	w12453
<g/>
,
extra	w12455
ein	w12456
Krautkellerl	w12457
<g/>
,
zu	w12459
ebener	w12460
Erde	w12461
ein	w12462
Kasten	w12463
<g/>
,
in	w12465
der	w12466
Höhe	w12467
2	w12468
sehr	w12469
grosse	w12470
Schütt	w12471
<g/>
=
dann	w12473
2	w12474
grosse	w12475
Heuböden	w12476
<g/>
,
Stal=lungen	w12478
<g/>
=
auf	w12480
80	w12481
Pferde	w12482
<g/>
,
ein	w12484
grosser	w12485
Kuchel	w12486
<g/>
=
und	w12488
Obstgarten	w12489
<g/>
,
dann	w12491
ein	w12492
Grasgarten	w12493
<g/>
,
worauf	w12495
ein	w12496
neuerbauter	w12497
Stadel	w12498
stehet	w12499
<g/>
,
hiezu	w12501
gehören	w12502
18	w12503
3	w12504
<g/>
/
4	w12506
Joch	w12507
Acker	w12508
<g/>
,
1	w12510
<g/>
/
2	w12512
Tagwerk	w12513
Wiesen	w12514
<g/>
,
2	w12516
4tel	w12517
Krautgarten	w12518
und	w12519
1	w12520
<g/>
/
2	w12522
Joch	w12523
Holz	w12524
<g/>
;
wer	w12526
diese	w12527
Behausung	w12528
zu	w12529
kaufen	w12530
Belieben	w12531
trägt	w12532
<g/>
,
hat	w12534
sich	w12535
bey	w12536
dem	w12537
Jnhaber	w12538
daselbst	w12539
anzumelden	w12540
<g/>
.
</p>
<p id="p100">
Den	w12542
9	w12543
<g/>
.
Juni	w12545
und	w12546
folgende	w12547
Täge	w12548
werden	w12549
auf	w12550
Veordnung	w12551
eines	w12552
hochl	w12553
<g/>
.
k	w12555
<g/>
.
auch	w12557
k	w12558
<g/>
.
k	w12560
<g/>
.
Obersthof=marschallengericht	w12562
<g/>
=
in	w12564
der	w12565
Herrengasse	w12566
im	w12567
Zim=mermannischen	w12568
<g/>
=
Haus	w12570
Nr	w12571
<g/>
.
127	w12573
im	w12574
ersten	w12575
Stock	w12576
verschiedene	w12577
Verlassenschaftseffekten	w12578
<g/>
,
als	w12580
Jubel=len	w12581
<g/>
=
<g/>
,
karmoisirt	w12584
brillantene	w12585
Ringe	w12586
<g/>
,
derley	w12588
Ta=batieren	w12589
<g/>
=
<g/>
,
und	w12592
Uhren	w12593
<g/>
,
dann	w12595
emailirt	w12596
<g/>
,
goldene	w12598
und	w12599
in	w12600
Gold	w12601
gefaßte	w12602
Uhren	w12603
und	w12604
Tabatieren	w12605
<g/>
,
verschiedenes	w12607
Silber	w12608
<g/>
,
Gallanterien	w12610
<g/>
,
Malereyen	w12612
von	w12613
beßten	w12614
Meistern	w12615
<g/>
,
französische	w12617
und	w12618
wälsche	w12619
Kupferstiche	w12620
in	w12621
Nahmen	w12622
und	w12623
Gläsern	w12624
<g/>
,
gold	w12626
<g/>
=
und	w12628
silberreiche	w12629
<g/>
,
bordirt	w12631
und	w12632
glatte	w12633
<g/>
,
sammet=seiden	w12635
<g/>
=
<g/>
=
und	w12638
verschieden	w12639
andere	w12640
gemacht	w12641
und	w12642
un=gemachte	w12643
<g/>
=
Mannskleider	w12645
<g/>
,
derley	w12647
Belzwerk	w12648
<g/>
,
Do=mino	w12650
<g/>
=
<g/>
,
Spitzen	w12653
<g/>
,
Leib	w12655
<g/>
=
und	w12657
Leinwäsche	w12658
<g/>
,
verschie=dener	w12660
<g/>
=
Tisch	w12662
<g/>
=
und	w12664
Seidenzeug	w12665
<g/>
,
Lusters	w12667
<g/>
,
Spie=gel	w12669
<g/>
=
<g/>
,
Uhren	w12672
<g/>
,
Kästen	w12674
<g/>
,
Porcellain	w12676
<g/>
,
damast	w12678
<g/>
=
bro=katell	w12680
<g/>
=
<g/>
=
gemalen	w12683
und	w12684
andere	w12685
Spalliere	w12686
mit	w12687
ver=goldeten	w12688
<g/>
=
Leisten	w12690
und	w12691
Lambarien	w12692
<g/>
,
derley	w12694
Sof=fen	w12695
<g/>
=
<g/>
,
Sessel	w12698
<g/>
,
Better	w12700
<g/>
,
Tische	w12702
<g/>
,
ganze	w12704
Garnitu=ren	w12705
<g/>
=
geschnitten	w12707
und	w12708
vergoldete	w12709
Gläser	w12710
<g/>
,
Gewehr	w12712
<g/>
,
Zinn	w12714
<g/>
,
Messing	w12716
<g/>
,
Kupfer	w12718
und	w12719
andere	w12720
Einrich=tungsmobilien	w12721
<g/>
=
<g/>
,
dann	w12724
wohlkonditionirte	w12725
Wagen=pferd	w12726
<g/>
=
<g/>
,
als	w12729
Schimmeln	w12730
und	w12731
Rappen	w12732
<g/>
,
Galla	w12734
<g/>
=
und	w12736
ordinari	w12737
Wägen	w12738
<g/>
,
Stadtschwimmer	w12740
und	w12741
Pirutsch	w12742
samt	w12743
darzu	w12744
gehörigen	w12745
Pferdgeschirren	w12746
<g/>
,
vormit=tag	w12748
<g/>
=
von	w12750
9	w12751
bis	w12752
12	w12753
<g/>
,
und	w12755
Nachmittag	w12756
von	w12757
3	w12758
bis	w12759
6	w12760
Uhr	w12761
<g/>
,
den	w12763
Meistbietenden	w12764
<g/>
,
gegen	w12766
baare	w12767
Be=zahlung	w12768
<g/>
=
licitando	w12770
verkauft	w12771
<g/>
,
und	w12773
wegen	w12774
Man=gel	w12775
<g/>
=
des	w12777
Raums	w12778
die	w12779
2	w12780
ersten	w12781
Täge	w12782
<g/>
,
als	w12784
den	w12785
9	w12786
<g/>
.
und	w12788
10	w12789
<g/>
.
Juni	w12791
bloß	w12792
mit	w12793
Verkaufung	w12794
der	w12795
Prä=tiosen	w12796
<g/>
=
<g/>
,
den	w12799
3ten	w12800
Tag	w12801
<g/>
,
als	w12803
den	w12804
11	w12805
<g/>
.
Juni	w12807
Vor=mittag	w12808
<g/>
=
mit	w12810
Verkaufung	w12811
der	w12812
Pferden	w12813
<g/>
,
Wägen	w12815
und	w12816
Zugehör	w12817
<g/>
,
Nachmittag	w12819
und	w12820
die	w12821
übrige	w12822
Tä=ge	w12823
<g/>
=
mit	w12825
Verkaufung	w12826
der	w12827
Kleider	w12828
<g/>
,
Leinwäsch	w12830
und	w12831
übrigen	w12832
Hauseinrichtung	w12833
fortgesetzt	w12834
werden	w12835
<g/>
.
</p>
<p id="p101">
Auf	w12837
Verordnung	w12838
des	w12839
k	w12840
<g/>
.
auch	w12842
k	w12843
<g/>
.
k	w12845
<g/>
.
adel	w12847
<g/>
.
Ar=cierenleibgarde	w12849
<g/>
=
<g/>
=
Auditoriatgerichts	w12852
werden	w12853
an	w12854
der	w12855
Wien	w12856
im	w12857
Foukonetischen	w12858
Haus	w12859
Nr	w12860
<g/>
.
31	w12862
im	w12863
ersten	w12864
Stock	w12865
ober	w12866
dem	w12867
Kaufmannsgewölb	w12868
den	w12869
9	w12870
<g/>
.
Juni	w12872
und	w12873
folgende	w12874
Täge	w12875
früh	w12876
von	w12877
9	w12878
bis	w12879
12	w12880
<g/>
,
und	w12882
nachmittag	w12883
von	w12884
3	w12885
bis	w12886
6	w12887
Uhr	w12888
verschiedene	w12889
Verlassenschaftssachen	w12890
<g/>
,
als	w12892
goldene	w12893
und	w12894
andere	w12895
englische	w12896
Uhren	w12897
<g/>
,
Silber	w12899
<g/>
,
Porcellain	w12901
<g/>
,
bordirt	w12903
und	w12904
glatte	w12905
Mannskleider	w12906
<g/>
,
Leinwäsche	w12908
<g/>
,
Spal Spallier	w12910
<g/>
=
</p>
<p id="p102">
lier	w12912
<g/>
,
Kästen	w12914
<g/>
,
Spieltischel	w12916
<g/>
,
Soffen	w12918
<g/>
,
Sesseln	w12920
<g/>
,
Zinn	w12922
<g/>
,
Kupfer	w12924
<g/>
,
ein	w12926
mit	w12927
gelben	w12928
Blüsch	w12929
gefüt=terter	w12930
<g/>
=
Schwimmer	w12932
<g/>
,
ein	w12934
4sitziger	w12935
Wagen	w12936
<g/>
,
ein	w12938
paar	w12939
Schimmel	w12940
<g/>
,
Wallachen	w12942
<g/>
,
Pferdgeschirre	w12944
<g/>
,
und	w12946
andere	w12947
Fahrnussen	w12948
licitando	w12949
<g/>
,
gegen	w12951
baare	w12952
Bezahlung	w12953
verkauft	w12954
werden	w12955
<g/>
.
</p>
<p id="p103">
Von	w12957
dem	w12958
k	w12959
<g/>
.
k	w12961
<g/>
.
Stadt	w12963
<g/>
=
und	w12965
Landgericht	w12966
Wien	w12967
wird	w12968
hiemit	w12969
kund	w12970
gemacht	w12971
<g/>
,
daß	w12973
auf	w12974
Anlangen	w12975
des	w12976
gerichtl	w12977
<g/>
.
verordnet	w12979
Carl	w12980
Joseph	w12981
Hüttneri=schen	w12982
<g/>
=
Herrn	w12984
Curat	w12985
<g/>
.
ad	w12987
lites	w12988
in	w12989
die	w12990
Licitirung	w12991
verschiedener	w12992
Leinwandwaaren	w12993
<g/>
,
bestehend	w12995
in	w12996
böh=mischen	w12997
<g/>
=
Weben	w12999
<g/>
,
in	w13001
weiß	w13002
ungemangt	w13003
<g/>
=
auch	w13005
ge=mangter	w13006
<g/>
=
Linzer	w13008
<g/>
=
und	w13010
mährischer	w13011
Leinwand	w13012
<g/>
,
in	w13014
ungebleichten	w13015
Gradl	w13016
und	w13017
Trüschlägen	w13018
<g/>
,
in	w13020
weiß	w13021
gestreiften	w13022
Gradl	w13023
<g/>
,
Federritt	w13025
<g/>
,
gestreiften	w13027
