<doc id="edoc_wd_1768-12-10" attrs="word" year="1768" month="12" day="10" corpus="1">
<head id="hl1">
Londen	w36
kund	w10511
und	w10512
zu	w10513
wissen	w10514
gemacht	w10515
<g/>
,
was	w10517
gestalten	w10518
auf	w10519
schriftliches	w10520
Anlan=gen	w10521
<g/>
=
des	w10523
gerichtl	w10524
<g/>
.
verordnet	w10526
<g/>
=
Linz	w10528
<g/>
=
und	w10530
Lassneri=schen	w10531
<g/>
=
Hrn	w10533
<g/>
.
Curatoris	w10535
ad	w10536
Lites	w10537
in	w10538
die	w10539
gerichtl	w10540
<g/>
.
LiLicitir	w10542
<g/>
=
</p>
<p id="p87">
citir	w10546
und	w10547
Feilbietung	w10548
verschiedener	w10549
Prätiosen	w10550
<g/>
,
bestehend	w10552
in	w10553
goldenen	w10554
Uhren	w10555
<g/>
,
Tabattieren	w10557
<g/>
,
Etui	w10559
<g/>
,
Zahnstierer	w10561
<g/>
,
Püchseln	w10563
<g/>
,
wie	w10565
auch	w10566
Brillantenrin=gen	w10567
<g/>
=
<g/>
,
und	w10570
verschiedenen	w10571
Ohrgehängen	w10572
<g/>
,
dann	w10574
Steinschnallen	w10575
gewilliget	w10576
<g/>
,
und	w10578
zu	w10579
Vornehmung	w10580
sothaner	w10581
Licitation	w10582
der	w10583
20	w10584
dies	w10585
Monats	w10586
Decem	w10587
<g/>
.
Vormittag	w10589
um	w10590
9	w10591
<g/>
.
Uhr	w10593
auf	w10594
dem	w10595
k	w10596
<g/>
.
k	w10598
<g/>
.
Stadtgericht	w10600
zu	w10601
erscheinen	w10602
anberaumet	w10603
worden	w10604
seye	w10605
<g/>
.
Dahero	w10607
dann	w10608
diejenige	w10609
<g/>
,
welche	w10611
von	w10612
obbemeldten	w10613
Prätio=sen	w10614
<g/>
=
etwas	w10616
käuflich	w10617
an	w10618
sich	w10619
zu	w10620
bringen	w10621
gesinnet	w10622
sind	w10623
<g/>
,
an	w10625
obbemeldten	w10626
Tag	w10627
<g/>
,
Stund	w10629
und	w10630
Ort	w10631
sich	w10632
einzufinden	w10633
haben	w10634
<g/>
.
</p>
<p id="p88">
Von	w10636
des	w10637
hochwürdig	w10638
Erzbischöfl	w10639
<g/>
.
wienerischen	w10641
Consistoriums	w10642
wegen	w10643
<g/>
,
wird	w10645
hiemit	w10646
allen	w10647
und	w10648
je=den	w10649
<g/>
=
<g/>
,
welche	w10652
an	w10653
der	w10654
Verlassenschaft	w10655
des	w10656
verstor=benen	w10657
<g/>
=
Joseph	w10659
Wögleithner	w10660
gewest	w10661
weltl	w10662
<g/>
.
Prie=sters	w10664
<g/>
=
<g/>
,
und	w10667
Beneficiatens	w10668
allhier	w10669
<g/>
,
kund	w10671
und	w10672
zu	w10673
wissen	w10674
gemacht	w10675
<g/>
,
daß	w10677
zu	w10678
Abhandlung	w10679
dieser	w10680
Verlas=senschaft	w10681
<g/>
=
auf	w10683
den	w10684
22	w10685
<g/>
.
Tag	w10687
des	w10688
laufenden	w10689
Christmon	w10690
<g/>
.
Nachmittag	w10692
um	w10693
2	w10694
<g/>
.
Uhr	w10696
in	w10697
der	w10698
in	w10699
dem	w10700
Erzbischof=hofe	w10701
<g/>
=
im	w10703
zweyten	w10704
Stock	w10705
seyender	w10706
Consistorialkanz=ley	w10707
<g/>
=
eine	w10709
Tagsatzung	w10710
angeordnet	w10711
worden	w10712
<g/>
,
da=hero	w10714
<g/>
=
werden	w10716
all	w10717
jene	w10718
<g/>
,
die	w10720
eine	w10721
Forderung	w10722
<g/>
,
es	w10724
sey	w10725
Schuld	w10726
oder	w10727
Erbschafts	w10728
halber	w10729
an	w10730
den	w10731
ruck=gelassenen	w10732
<g/>
=
Vermögen	w10734
des	w10735
obgedacht	w10736
verstorbenen	w10737
Joseph	w10738
Wögleithner	w10739
zu	w10740
machen	w10741
gedenken	w10742
<g/>
,
mit	w10744
solchen	w10745
an	w10746
bestimmten	w10747
Tag	w10748
<g/>
,
Stund	w10750
und	w10751
Ort	w10752
sich	w10753
also	w10754
gewiß	w10755
persönlich	w10756
<g/>
,
oder	w10758
durch	w10759
genugsam	w10760
Bevollmächtigte	w10761
daselbst	w10762
anzumelden	w10763
haben	w10764
<g/>
,
als	w10766
im	w10767
widrigen	w10768
die	w10769
Ausbleibende	w10770
nicht	w10771
mehr	w10772
ge=höret	w10773
<g/>
=
<g/>
,
sondern	w10776
mit	w10777
ihren	w10778
Sprüchen	w10779
auf	w10780
allzeit	w10781
abgewiesen	w10782
<g/>
,
und	w10784
ausgeschlossen	w10785
seyn	w10786
sollen	w10787
<g/>
.
</p>
<p id="p89">
Nächstkünftigen	w10789
Montag	w10790
als	w10791
den	w10792
12	w10793
<g/>
.
dieses	w10795
Monats	w10796
Decemb	w10797
<g/>
.
werden	w10799
auf	w10800
Verordnung	w10801
eines	w10802
hochlöbl	w10803
<g/>
.
kaiserl	w10805
<g/>
.
auch	w10807
k	w10808
<g/>
.
k	w10810
<g/>
.
Obristhofgerichts	w10812
in	w10813
der	w10814
Kärntnerstrassen	w10815
im	w10816
Hermannischen	w10817
Haus	w10818
im	w10819
ersten	w10820
Stock	w10821
verschiedene	w10822
Verlassenschaftsef=fecten	w10823
<g/>
=
als	w10825
Geschmuck	w10826
<g/>
,
Silber	w10828
<g/>
,
Uhren	w10830
<g/>
,
Porcel=lain	w10832
<g/>
=
<g/>
,
wie	w10835
auch	w10836
große	w10837
<g/>
,
mittlere	w10839
und	w10840
kleine	w10841
Gold	w10842
<g/>
=
und	w10844
silberne	w10845
Medaillen	w10846
<g/>
,
mit	w10848
Gold	w10849
und	w10850
Silber	w10851
gallonirt	w10852
auch	w10853
glatte	w10854
Mannskleider	w10855
<g/>
,
Wäsch	w10857
<g/>
,
Kä=sten	w10859
<g/>
=
<g/>
,
Mahlereyen	w10862
<g/>
,
etwas	w10864
Zünn	w10865
<g/>
,
wie	w10867
auch	w10868
To=keyer	w10869
<g/>
=
<g/>
,
Ofner	w10872
<g/>
,
und	w10874
andere	w10875
Hungarische	w10876
Weine	w10877
Vormittag	w10878
von	w10879
9	w10880
<g/>
.
bis	w10882
12	w10883
<g/>
.
Nachmittag	w10885
oder	w10886
von	w10887
3	w10888
<g/>
.
bis	w10890
6	w10891
<g/>
.
Uhr	w10893
denen	w10894
Meistbietenden	w10895
gegen	w10896
also=gleich	w10897
<g/>
=
baar	w10899
leistender	w10900
Bezahlung	w10901
licitando	w10902
ver=kaufet	w10903
<g/>
=
<g/>
,
und	w10906
hiemit	w10907
den	w10908
13	w10909
<g/>
.
besagten	w10911
Monats	w10912
Decemb	w10913
<g/>
.
continuiret	w10915
werden	w10916
<g/>
.
</p>
<p id="p90">
Es	w10918
wird	w10919
den	w10920
22	w10921
<g/>
.
dies	w10923
Monats	w10924
Decemb	w10925
<g/>
.
zu	w10927
Crems	w10928
ein	w10929
wohl	w10930
zusamm	w10931
gebautes	w10932
<g/>
,
in	w10934
3	w10935
<g/>
.
Stock=werk	w10937
<g/>
=
<g/>
,
einem	w10940
guten	w10941
Keller	w10942
auf	w10943
1500	w10944
<g/>
.
Emer	w10946
Wein	w10947
<g/>
,
nebst	w10949
Wohnungen	w10950
für	w10951
4	w10952
<g/>
.
Partheyen	w10954
<g/>
,
und	w10956
einer	w10957
schönen	w10958
Logirung	w10959
für	w10960
den	w10961
Hausinhaber	w10962
<g/>
,
dann	w10964
mit	w10965
einer	w10966
s	w10967
<g/>
.
v	w10969
<g/>
.
Stallung	w10971
auf	w10972
2	w10973
<g/>
.
Pferd	w10975
<g/>
,
und	w10977
einem	w10978
Schöpfbrunn	w10979
im	w10980
Hofe	w10981
bestehendes	w10982
Haus	w10983
<g/>
,
samt	w10985
dem	w10986
darauf	w10987
haftenden	w10988
Greißlergewerb	w10989
an	w10990
dem	w10991
</p>
<p id="p91">
Meistbietenden	w10992
licitando	w10993
verkauft	w10994
werden	w10995
<g/>
,
wer	w10997
hiezu	w10998
Bielieben	w10999
trägt	w11000
<g/>
,
hat	w11002
sich	w11003
an	w11004
obbestimmten	w11005
Tag	w11006
Vormittag	w11007
zu	w11008
Crems	w11009
in	w11010
eben	w11011
diesem	w11012
Haus	w11013
bey	w11014
dem	w11015
Hausherrn	w11016
zu	w11017
melden	w11018
<g/>
.
</p>
<p id="p92">
Von	w11020
N	w11021
<g/>
.
Richter	w11023
und	w11024
Rath	w11025
der	w11026
Landesfürstl	w11027
<g/>
.
Stadt	w11029
Waydhofen	w11030
an	w11031
der	w11032
Theya	w11033
wegen	w11034
<g/>
,
wird	w11036
hiemit	w11037
jedermänniglich	w11038
kund	w11039
und	w11040
zu	w11041
wissen	w11042
ge=macht	w11043
<g/>
=
<g/>
:
Nachdeme	w11046
über	w11047
die	w11048
bereits	w11049
vielfältig	w11050
af=figirt	w11051
<g/>
=
geweste	w11053
Licitationsedicten	w11054
die	w11055
in	w11056
der	w11057
Landes=fürstl	w11058
<g/>
=
<g/>
.
Stadt	w11061
Waydhofen	w11062
an	w11063
der	w11064
Theya	w11065
liegend	w11066
<g/>
,
in	w11068
die	w11069
Johann	w11070
Georg	w11071
Diboltische	w11072
Cridämassam	w11073
gehörige	w11074
Behausung	w11075
bis	w11076
nun	w11077
noch	w11078
nicht	w11079
verkaufet	w11080
worden	w11081
<g/>
,
als	w11083
wird	w11084
zu	w11085
dermaleinstiger	w11086
Endigung	w11087
dieser	w11088
Cridäsache	w11089
eine	w11090
nochmalig	w11091
allendliche	w11092
Lici=tationstagsatzung	w11093
<g/>
=
auf	w11095
den	w11096
22	w11097
<g/>
.
laufenden	w11099
Mo=nats	w11100
<g/>
=
Decemb	w11102
<g/>
.
anberaumet	w11104
<g/>
;
Wer	w11106
demnach	w11107
diese	w11108
Behausung	w11109
<g/>
(
jedoch	w11111
ohne	w11112
allem	w11113
darauf	w11114
befindli=chen	w11115
<g/>
=
Gewerb	w11117
<g/>
)
sammt	w11119
dem	w11120
dazu	w11121
gehörigen	w11122
halben	w11123
Bergrechtacker	w11124
käuflichen	w11125
an	w11126
sich	w11127
zu	w11128
bringen	w11129
ge=denket	w11130
<g/>
=
<g/>
,
derselbe	w11133
solle	w11134
an	w11135
obgedachtem	w11136
Tag	w11137
frühe	w11138
um	w11139
8	w11140
<g/>
.
Uhr	w11142
auf	w11143
alldasigem	w11144
Rathhaus	w11145
erscheinen	w11146
<g/>
,
und	w11148
sich	w11149
durch	w11150
den	w11151
Rathsdiener	w11152
anmelden	w11153
lassen	w11154
<g/>
,
allwo	w11156
sodann	w11157
zu	w11158
Endigung	w11159
der	w11160
Sache	w11161
das	w11162
Wei=tere	w11163
<g/>
=
tractiret	w11165
<g/>
,
und	w11167
geschlossen	w11168
werden	w11169
solle	w11170
<g/>
.
</p>
<p id="p93">
Von	w11172
Direction	w11173
wegen	w11174
der	w11175
k	w11176
<g/>
.
k	w11178
<g/>
.
Herrschaften	w11180
Neuhaus	w11181
und	w11182
Fohrafeld	w11183
wird	w11184
hiemit	w11185
jedermän=niglich	w11186
<g/>
=
kund	w11188
und	w11189
zu	w11190
wissen	w11191
gemacht	w11192
<g/>
,
daß	w11194
vom	w11195
Anfang	w11196
nächstkommenden	w11197
Neuen	w11198
Jahrs	w11199
1769	w11200
<g/>
.
das	w11202
Tätz	w11203
<g/>
=
und	w11205
Umgeldsgeföhl	w11206
in	w11207
dero	w11208
ganzem	w11209
Gezirk	w11210
<g/>
,
nämlich	w11212
Täz	w11213
zu	w11214
Weißenbach	w11215
<g/>
,
Kienberg	w11217
<g/>
,
Schwar=zensee	w11219
<g/>
=
<g/>
,
Rässenmarkt	w11222
<g/>
,
Schätzmühl	w11224
<g/>
,
und	w11226
Kroyß=bach	w11227
<g/>
=
<g/>
,
dann	w11230
Umgeld	w11231
allein	w11232
in	w11233
der	w11234
ganzen	w11235
Allander=pfarr	w11236
<g/>
=
<g/>
,
wie	w11239
auch	w11240
zu	w11241
heil	w11242
<g/>
.
Kreuz	w11244
<g/>
,
Sporbach	w11246
<g/>
,
Wil=degg	w11248
<g/>
=
<g/>
,
Sittendorf	w11251
<g/>
,
Sulz	w11253
<g/>
,
Dornbach	w11255
<g/>
,
Grueb	w11257
<g/>
,
Eigenfeld	w11259
<g/>
,
Johannstein	w11261
<g/>
,
beede	w11263
Gaaden	w11264
<g/>
,
und	w11266
in	w11267
der	w11268
Au	w11269
<g/>
,
in	w11271
der	w11272
den	w11273
20	w11274
<g/>
.
Decemb	w11276
<g/>
.
1768	w11278
<g/>
.
anberaum=ten	w11280
<g/>
=
Licitation	w11282
dem	w11283
Meistbietenden	w11284
verlassen	w11285
wer=den	w11286
<g/>
=
wird	w11288
<g/>
;
Wer	w11290
demnach	w11291
dieses	w11292
Täz	w11293
<g/>
=
und	w11295
Umgelds=geföhl	w11296
<g/>
=
in	w11298
Bestand	w11299
zu	w11300
nehmen	w11301
beliebet	w11302
<g/>
,
wird	w11304
sich	w11305
obbesagt	w11306
den	w11307
20	w11308
<g/>
.
Decemb	w11310
<g/>
.
frühe	w11312
um	w11313
9	w11314
<g/>
.
Uhr	w11316
bey	w11317
der	w11318
Herrschaftskanzley	w11319
zu	w11320
Fohrafeld	w11321
ad	w11322
tractan=dum	w11323
<g/>
=
<g/>
&
licitandum	w11326
anzumelden	w11327
haben	w11328
<g/>
.
</p>
<p id="p94">
Ein	w11330
schöner	w11331
zweysitziger	w11332
Galawagen	w11333
nach	w11334
der	w11335
neuesten	w11336
Art	w11337
<g/>
,
wird	w11339
um	w11340
einen	w11341
billigen	w11342
Preis	w11343
zu	w11344
verkaufen	w11345
angebotten	w11346
<g/>
,
der	w11348
Liebhaber	w11349
beliebe	w11350
sich	w11351
bey	w11352
dem	w11353
Sattlermeister	w11354
Mathias	w11355
Paucker	w11356
in	w11357
der	w11358
Himmelpfortgasse	w11359
bey	w11360
dem	w11361
goldenen	w11362
Greifen	w11363
zu	w11364
melden	w11365
<g/>
.
</p>
<p id="p95">
Von	w11367
einer	w11368
des	w11369
uralten	w11370
Klosters	w11371
St	w11372
<g/>
.
Peter	w11374
in	w11375
Salzburg	w11376
Herrschaft	w11377
Dornbach	w11378
wegen	w11379
<g/>
,
wird	w11381
hie=mit	w11382
<g/>
=
jedermänniglich	w11384
zu	w11385
vernehmen	w11386
gegeben	w11387
<g/>
:
Was=massen	w11389
<g/>
=
zu	w11391
Licitirung	w11392
der	w11393
Elisabeth	w11394
Hofbaurin	w11395
<g/>
,
nunmehr	w11397
verehelichten	w11398
Schefferin	w11399
<g/>
,
ihr	w11401
angehörig	w11402
zu	w11403
Dornbach	w11404
liegenden	w11405
Behausung	w11406
und	w11407
Hofstatt	w11408
<g/>
,
samt	w11410
denen	w11411
gleich	w11412
zurück	w11413
an	w11414
dem	w11415
Haus	w11416
liegenden	w11417
</p>
<p id="p96">
3	w11420
<g/>
.
Viertl	w11422
Weingarten	w11423
in	w11424
der	w11425
Unterau	w11426
eine	w11427
Licita=tionstagsatzung	w11428
<g/>
=
auf	w11430
den	w11431
13	w11432
<g/>
.
künftigen	w11434
Monatstag	w11435
Decemb	w11436
<g/>
.
bestimmet	w11438
worden	w11439
seye	w11440
<g/>
;
Wer	w11442
demnach	w11443
sothane	w11444
Behausung	w11445
<g/>
,
Hofstatt	w11447
<g/>
,
und	w11449
Weingarten	w11450
käuflichen	w11451
an	w11452
sich	w11453
zu	w11454
bringen	w11455
gesinnet	w11456
ist	w11457
<g/>
,
der	w11459
kann	w11460
sich	w11461
auf	w11462
obbestimmten	w11463
Tag	w11464
frühe	w11465
um	w11466
8	w11467
<g/>
.
Uhr	w11469
in	w11470
dem	w11471
herrschaftlichen	w11472
Hof	w11473
zu	w11474
Dornbach	w11475
melden	w11476
<g/>
,
alwo	w11478
das	w11479
Behörige	w11480
tractiret	w11481
werden	w11482
solle	w11483
<g/>
.
</p>
<p id="p97">
Von	w11485
dem	w11486
k	w11487
<g/>
.
k	w11489
<g/>
.
Stadt	w11491
<g/>
=
und	w11493
Langericht	w11494
Wien	w11495
wird	w11496
hiemit	w11497
jedermänniglich	w11498
kund	w11499
und	w11500
zu	w11501
wissen	w11502
gemacht	w11503
<g/>
:
Wasgestalten	w11505
auf	w11506
schriftliches	w11507
Anlangen	w11508
des	w11509
der	w11510
fallirt	w11511
Männingerischen	w11512
Handlungscom=pagnie	w11513
<g/>
=
verordneten	w11515
Hrn	w11516
<g/>
.
Curatoris	w11518
ad	w11519
Lites	w11520
<g/>
,
in	w11522
die	w11523
gerichtl	w11524
<g/>
.
Licitir	w11526
<g/>
=
und	w11528
Feilbietung	w11529
verschiede=ner	w11530
<g/>
=
Effecten	w11532
<g/>
,
bestehend	w11534
in	w11535
zeugenen	w11536
und	w11537
tüchenen	w11538
Mannskleidern	w11539
<g/>
,
Tisch	w11541
<g/>
,
Sesseln	w11543
<g/>
,
Kasten	w11545
<g/>
,
Beth=städten	w11547
<g/>
=
<g/>
,
samt	w11550
Bethgewand	w11551
<g/>
,
Leinwäsch	w11553
<g/>
,
etwas	w11555
Kupfer	w11556
<g/>
,
und	w11558
Zünngeschier	w11559
<g/>
,
neuen	w11561
Frauenschu=hen	w11562
<g/>
=
<g/>
,
wie	w11565
auch	w11566
meßingenen	w11567
Waagen	w11568
samt	w11569
Gewich=tern	w11570
<g/>
=
<g/>
,
dann	w11573
Scheibenröhr	w11574
<g/>
,
und	w11576
Flinten	w11577
<g/>
,
gewilli=get	w11579
<g/>
=
<g/>
,
und	w11582
zu	w11583
Vornehmung	w11584
sothaner	w11585
Licitation	w11586
der	w11587
13	w11588
<g/>
.
dies	w11590
Monats	w11591
Decemb	w11592
<g/>
.
Vormittag	w11594
um	w11595
9	w11596
<g/>
.
Uhr	w11598
auf	w11599
dem	w11600
k	w11601
<g/>
.
k	w11603
<g/>
.
Stadtgericht	w11605
zu	w11606
erscheinen	w11607
anberau=met	w11608
<g/>
=
worden	w11610
seye	w11611
<g/>
.
Dahero	w11613
dann	w11614
diejenige	w11615
<g/>
,
wel=che	w11617
<g/>
=
von	w11619
obbemeldten	w11620
Effecten	w11621
<g/>
,
und	w11623
Mobilien	w11624
et=was	w11625
<g/>
=
käuflich	w11627
an	w11628
sich	w11629
zu	w11630
bringen	w11631
gesinnet	w11632
sind	w11633
<g/>
,
an	w11635
vorbemeldtem	w11636
Tag	w11637
<g/>
,
Stund	w11639
<g/>
,
und	w11641
Ort	w11642
sich	w11643
einzu=finden	w11644
<g/>
=
haben	w11646
werden	w11647
<g/>
.
</p>
<p id="p98">
Wir	w11649
Burgermeister	w11650
und	w11651
Rath	w11652
der	w11653
Stadt	w11654
Wien	w11655
<g/>
,
geben	w11657
hiemit	w11658
jedermann	w11659
zu	w11660
vernehmen	w11661
<g/>
;
es	w11663
sey	w11664
über	w11665
die	w11666
schon	w11667
ehedessen	w11668
angeordneten	w11669
Licitations=tagsatzungen	w11670
<g/>
=
verwilliget	w11672
worden	w11673
<g/>
,
das	w11675
am	w11676
hohen	w11677
Markt	w11678
in	w11679
der	w11680
Stadt	w11681
liegend	w11682
v	w11683
<g/>
.
Albrechtsburgische	w11685
<g/>
,
nun	w11687
zur	w11688
Windhagischen	w11689
Stiftung	w11690
gehörige	w11691
Haus	w11692
abermal	w11693
offentlich	w11694
auszufeilen	w11695
<g/>
,
und	w11697
an	w11698
den	w11699
Meist=bietenden	w11700
<g/>
=
zu	w11702
verkaufen	w11703
<g/>
.
Danun	w11705
zu	w11706
diesem	w11707
Ende	w11708
der	w11709
28	w11710
<g/>
.
des	w11712
Monats	w11713
Jänner	w11714
künftig	w11715
1769	w11716
<g/>
.
Jahrs	w11718
bestimmet	w11719
ist	w11720
<g/>
,
so	w11722
haben	w11723
diejenigen	w11724
<g/>
,
welche	w11726
das	w11727
gedachte	w11728
Haus	w11729
zu	w11730
kaufen	w11731
willens	w11732
sind	w11733
<g/>
,
an	w11735
dem	w11736
bestimmten	w11737
Tage	w11738
<g/>
,
oder	w11740
da	w11741
wir	w11742
anderer	w11743
Verhin=dernissen	w11744
<g/>
=
halber	w11746
diesen	w11747
Tag	w11748
nicht	w11749
zu	w11750
Rath	w11751
sässen	w11752
<g/>
,
den	w11754
nächst	w11755
darauf	w11756
folgenden	w11757
Rathstag	w11758
fruh	w11759
um	w11760
8	w11761
<g/>
.
Uhr	w11763
vor	w11764
uns	w11765
zu	w11766
erscheinen	w11767
<g/>
,
und	w11769
sich	w11770
bey	w11771
unserm	w11772
und	w11773
gemeiner	w11774
Stadt	w11775
Grundbuch	w11776
durch	w11777
den	w11778
Amts=schreiber	w11779
<g/>
=
anmelden	w11781
zu	w11782
lassen	w11783
<g/>
,
folglich	w11785
der	w11786
weite=ren	w11787
<g/>
=
Behandlung	w11789
abzuwarten	w11790
<g/>
.
</p>
<p id="p99">
Das	w11792
Amt	w11793
des	w11794
Fürstl	w11795
<g/>
.
Klosterstifts	w11797
ad	w11798
St	w11799
<g/>
.
Cla=ram	w11801
<g/>
=
in	w11803
Breßlau	w11804
<g/>
,
citiret	w11806
die	w11807
abwesende	w11808
Gebrü=der	w11809
<g/>
=
Mathias	w11811
<g/>
,
und	w11813
Joseph	w11814
Bäcker	w11815
aus	w11816
Prüßel=witz	w11817
<g/>
=
<g/>
,
auf	w11820
eine	w11821
3	w11822
<g/>
.
monatliche	w11824
Frist	w11825
peremptorie	w11826
aber	w11827
auf	w11828
den	w11829
30	w11830
<g/>
.
Jänner	w11832
1769	w11833
daß	w11834
sie	w11835
<g/>
,
oder	w11837
de=rer	w11838
<g/>
=
Erben	w11840
zu	w11841
Erhebung	w11842
des	w11843
mütterlichen	w11844
Erbtheils	w11845
erscheinen	w11846
sollen	w11847
<g/>
;
widrigenfalls	w11849
man	w11850
sie	w11851
pro	w11852
mor=quis	w11853
<g/>
=
declariren	w11855
<g/>
,
und	w11857
obiges	w11858
Erbvermögen	w11859
ihrer	w11860
Schwester	w11861
Kinder	w11862
<g/>
,
als	w11864
nächsten	w11865
Anverwandten	w11866
verabfolget	w11867
wird	w11868
<g/>
.
Breßlau	w11870
ad	w11871
St	w11872
<g/>
.
Claram	w11874
den	w11875
10	w11876
<g/>
.
October	w11878
1768	w11879
<g/>
.
</p>
<p id="p100">
Es	w11881
sind	w11882
2	w11883
<g/>
.
Wagenpferde	w11885
<g/>
,
Stutten	w11887
Rappen	w11888
<g/>
,
alltäglich	w11890
zu	w11891
verkaufen	w11892
<g/>
,
wer	w11894
hiezu	w11895
Belieben	w11896
hat	w11897
<g/>
,
kann	w11899
sich	w11900
in	w11901
der	w11902
Kärntnerstrasse	w11903
bey	w11904
St	w11905
<g/>
.
Salva=tor	w11907
<g/>
=
im	w11909
Sterneggischen	w11910
Haus	w11911
im	w11912
ersten	w11913
Stock	w11914
an=melden	w11915
<g/>
=
<g/>
.
</p>
<p id="p101">
Es	w11918
ist	w11919
in	w11920
der	w11921
königl	w11922
<g/>
.
Freystadt	w11924
Commorn	w11925
in	w11926
Hungarn	w11927
eine	w11928
vieljährig	w11929
apptobirte	w11930
und	w11931
sehr	w11932
wohl	w11933
eingerichte	w11934
Apothecken	w11935
ohne	w11936
Haus	w11937
täglich	w11938
zu	w11939
ver=kaufen	w11940
<g/>
=
<g/>
,
wenn	w11943
nun	w11944
ein	w11945
dieser	w11946
Kunst	w11947
Erfahrner	w11948
selbe	w11949
käuflich	w11950
an	w11951
sich	w11952
zu	w11953
bringen	w11954
ein	w11955
Belieben	w11956
trägt	w11957
<g/>
,
kann	w11959
sich	w11960
derselbe	w11961
bey	w11962
dem	w11963
allda	w11964
angestellten	w11965
k	w11966
<g/>
.
k	w11968
<g/>
.
Postmeister	w11970
<g/>
,
Hrn	w11972
<g/>
.
Johann	w11974
Jakob	w11975
Klauß	w11976
des	w11977
meh=reren	w11978
<g/>
=
wegen	w11980
entweder	w11981
schriftlich	w11982
<g/>
,
oder	w11984
auch	w11985
per=sönlich	w11986
<g/>
=
anmelden	w11988
<g/>
.
</p>
<p id="p102">
Von	w11990
N	w11991
<g/>
.
Burgermeister	w11993
<g/>
,
Stadtrichter	w11995
und	w11996
Rath	w11997
der	w11998
k	w11999
<g/>
.
k	w12001
<g/>
.
und	w12003
Landersfürstl	w12004
<g/>
.
Stadt	w12006
Neu=stadt	w12007
<g/>
=
in	w12009
Oesterreich	w12010
unter	w12011
der	w12012
Enns	w12013
<g/>
,
wird	w12015
mit	w12016
gegenwärtigem	w12017
Edict	w12018
jedermänniglich	w12019
zu	w12020
wissen	w12021
gemacht	w12022
<g/>
,
welchergestalten	w12024
Thaddäus	w12025
Pacher	w12026
bur=gerlicher	w12027
<g/>
=
Schildwirth	w12029
<g/>
,
und	w12031
Gastgeb	w12032
allhier	w12033
bey	w12034
uns	w12035
Stadtrath	w12036
angebracht	w12037
habe	w12038
<g/>
,
wienach	w12040
er	w12041
sein	w12042
eigenthumlich	w12043
<g/>
,
in	w12045
der	w12046
Stadt	w12047
allda	w12048
liegend	w12049
<g/>
,
zum	w12051
goldnen	w12052
Adler	w12053
genanntes	w12054
Wirthshaus	w12055
entweders	w12056
käuflichen	w12057
hindan	w12058
zu	w12059
lassen	w12060
<g/>
,
oder	w12062
aber	w12063
in	w12064
Bestand	w12065
zu	w12066
geben	w12067
entschlossen	w12068
wäre	w12069
<g/>
;
damit	w12071
aber	w12072
ein	w12073
sol=ches	w12074
<g/>
=
behörig	w12076
mittels	w12077
des	w12078
wienerischen	w12079
Diarii	w12080
kund	w12081
gemachet	w12082
werden	w12083
möge	w12084
<g/>
,
um	w12086
Ausfertigung	w12087
sotha=nen	w12088
<g/>
=
Edicts	w12090
gebethen	w12091
<g/>
;
da	w12093
wir	w12094
Stadtrath	w12095
in	w12096
des=sen	w12097
<g/>
=
Begehren	w12099
zu	w12100
gewilligen	w12101
keinen	w12102
Anstand	w12103
ge=nommen	w12104
<g/>
=
<g/>
;
als	w12107
wird	w12108
ein	w12109
solches	w12110
durch	w12111
dieses	w12112
offene	w12113
Edict	w12114
jedermann	w12115
kund	w12116
gemacht	w12117
<g/>
,
daß	w12119
jene	w12120
Par=theyen	w12121
<g/>
=
<g/>
,
so	w12124
entweder	w12125
berührtes	w12126
Schildwirthshaus	w12127
käuflichen	w12128
an	w12129
sich	w12130
zu	w12131
bringen	w12132
gedenken	w12133
<g/>
,
sich	w12135
bey	w12136
dem	w12137
Eigenthümer	w12138
dieses	w12139
Schildwirthshauses	w12140
er=meldten	w12141
<g/>
=
Thaddäus	w12143
Pacher	w12144
allhier	w12145
zu	w12146
Neustadt	w12147
sich	w12148
einfinden	w12149
<g/>
,
und	w12151
mit	w12152
selben	w12153
einen	w12154
Kauf	w12155
<g/>
=
oder	w12157
Bestandcontract	w12158
schliessen	w12159
mögen	w12160
<g/>
.
</p>
<p id="p103">
Es	w12162
wird	w12163
hiemit	w12164
zu	w12165
wissen	w12166
gemacht	w12167
<g/>
,
daß	w12169
die	w12170
der	w12171
Frau	w12172
Juditha	w12173
Heydin	w12174
angehörige	w12175
Riedmühl	w12176
nächst	w12177
Carlstein	w12178
mit	w12179
3	w12180
<g/>
.
Gäng	w12182
<g/>
,
1	w12184
<g/>
.
Ladensaag	w12186
<g/>
,
1	w12188
<g/>
.
Oelpreß	w12190
und	w12191
1	w12192
<g/>
.
Walk	w12194
<g/>
,
dann	w12196
mit	w12197
in	w12198
3	w12199
<g/>
.
Feldern	w12201
liegenden	w12202
11	w12203
<g/>
.
Joch	w12205
und	w12206
vier	w12207
achtl	w12208
Hausacker	w12209
<g/>
,
5	w12211
<g/>
.
Tagwerk	w12213
Wiesen	w12214
<g/>
,
2	w12216
<g/>
.
Tagwerk	w12218
Grasgarten	w12219
<g/>
,
1	w12221
<g/>
.
achtl	w12223
Kuchlgärtl	w12224
<g/>
,
und	w12226
1	w12227
<g/>
.
achtl	w12229
Baumgärtl	w12230
<g/>
;
