"ID_A","A","AA","AAA","AAA_kompakt","AAAS","Stichwort_A","WDH","Löschen"
2006518,4,0,0,400,…,Unterhausresolution zur vorsorgl. Regelung der Witwenalimente Sophie Charlottes,1,false
2006519,2,3,0,230,,Von England eroberter frz. Besitz,1,false
2006520,3,7,8,378,,Ernennung zu Kardinälen,1,false
2006521,0,0,0,0,,X Mühlhausen - Worbis (gelöscht),1,true
2006522,2,6,0,260,,Hann. Trp. nach Duderstadt,1,false
2006523,6,0,0,600,M,"FJ der frz. Armee (Hg. Broglie) im Hannoverischen, 12.-19.11.61",1,false
2006524,2,6,0,260,,Frz. Trp.: Moringen - Harz,1,false
2006525,2,0,1,201,,Frz. Fouragierung b. Hardegsen,1,false
2006526,2,7,0,270,,"Katlenburg, 13.11.61",1,false
2006527,2,6,0,260,,All. Rückzug Northeim - Gandersheim,1,false
2006528,2,3,0,230,,All. bei Dassel,1,false
2006529,2,9,0,290,,Frz. Winterquart. Göttingen-Mühlhausen,1,false
2006530,2,7,0,270,,Lützen,1,false
2006531,2,9,0,290,,Kantonierung der Reichstr. in Sachsen,1,false
2006532,1,1,5,115,,Freih. von Hutten erhält Bestätigung seiner Kardinalsernennung,1,false
2006533,2,0,5,205,,Österr. Feindbeobachtung in Sachsen,1,false
2006534,6,2,0,620,,"""Historische Beschreibung"" der frz.-engl. Friedensverhandlungen 1761",1,false
2006535,0,0,0,0,,Außenminister Choiseul an Staatssekretär  Pitt (gelöscht),1,true
2006536,0,0,0,0,,Denkschrift Ludwig XV. über frz. Friedensvorschläge (gelöscht),1,true
2006537,6,4,0,640,,Gegendarstellung eines Artikels in der Magdeburger Zeitung über die völkerrechtswidrige Behandlung des pr. Gls. Fouqué,1,false
2006538,6,2,0,620,M,Markgf. Karl von Br.-Ansbach an Gfzmr. Laudon: Behandlung pr. Kriegsgefangenen in österr. Kriegsgefangenschaft,1,false
2006539,6,2,0,620,M,Gfzmr. Laudon an Markgf. Karl von Br.-Ansbach: Behandlung pr. Kriegsgefangenen in österr. Kriegsgefangenschaft,1,false
2006540,2,0,0,200,,Kriegsgefangene: Geldmittel für Kriegsgefangene Offz.e knapp,1,false
2006541,0,0,0,0, ,X,1,true
2006542,2,0,0,200,,Kriegsgefangene: pr. Gl. in österr. Kriegsgefangenschaft (in Kufstein),1,false
2006543,6,3,0,630,,Glückwunschadresse des Oberhauses an Königin Sophie Charlotte,1,false
2006544,6,3,0,630,,Königin Sophie Charlotte antwortet auf Glückwünsche d. Oberhauses,1,false
2006545,2,0,4,204,P,Schiffsneubauten,1,false
2006546,3,0,7,307,,Invalidenrenten,1,false
2006547,3,3,0,330,M,Soldzahlungen,1,false
2006548,3,7,0,370,,Neue Provinzkommandeure,1,false
2006549,2,4,0,240,P,Flotte segelfertig,1,false
2006550,3,9,0,390,,Orkan auf Öland/ Schadensbilanz,1,false
2006551,2,9,0,290,,Frz. Winterquart. bei Kassel,1,false
2006552,2,7,0,270,,"Kolberg, Belagerung  durch russ. Trp.",1,false
2006553,2,3,0,230,,In Westfalen,1,false
2006554,2,0,4,204,,,1,false
2006555,2,6,0,260,,In Westfalen,1,false
2006556,2,7,0,270,,"Rietberger Schloß, frz. Einnahme",1,false
2006557,2,7,0,270,,"Gütersloh, 01.07.59",1,false
2006558,3,3,3,333,,,1,false
2006559,3,0,4,304,,Backofenbau,1,false
2006560,2,0,1,201,,Hann. und engl. Verlegung von Magazinen und Hospitälern,1,false
2006561,2,4,0,240,,Räumung der Zitadelle Münster von Einwohner,1,false
2006563,2,0,4,204,,,1,false
2006564,2,0,0,200,,Kriegsgefangene: Deportation von Kriegsgefangenen,1,false
2006565,3,6,0,360,,Hess. Hof im Exil,1,false
2006566,3,6,5,365,ö,,1,false
2006567,2,2,0,220,,,1,false
2006568,3,6,0,360,M,Swd. General zurück nach Schweden,1,false
2006569,2,4,0,240,P,Russ. Flotte segelfertig,1,false
2006570,2,6,0,260,,In Polen,1,false
2006571,3,4,9,349,,,1,false
2006572,3,0,8,308,,Prozession,1,false
2006573,6,0,0,600,M,"FJ aus dem Hauptquart. der frz. Armee in Westfalen (Ostschlangen), 01.07.59",1,false
2006574,2,7,0,270,,"Rietberger Schloß, frz. Einnahme",1,false
2006575,2,6,0,260,,In Polen,1,false
2006576,3,6,0,360,«,,1,false
2006577,3,6,5,365,ø,,1,false
2006578,2,7,0,270,,"Tschirna/Schlesien, 22.06.59",1,false
2006579,3,6,5,365,ö,,1,false
2006580,3,6,0,360,«,,1,false
2006581,3,7,8,378,,Weihe zum Erzbischof,1,false
2006582,2,7,0,270,,"Festung Minden, frz. Eroberung",1,false
2006583,2,8,0,280,,Kriegsgefangene: frz. Gefangene bei der Eroberung der Festung Minden,1,false
2006584,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie,1,false
2006585,1,1,5,115,M,Kaperei: Gefecht zwischen engl. und frz. Kapern,1,false
2006587,1,1,1,111,,Engl. Handelsschiff in Antigua,1,false
2006588,2,1,0,210,P,Engl. Matrosenpressen,1,false
2006589,2,8,0,280,P,Westindien: engl. Flottenstärke in der Karibik,1,false
2006590,2,0,0,200,,Sicherung der Insel Guadeloupe,1,false
2006591,2,8,0,280,,Westindien: engl. Verluste auf Guadeloupe,1,false
2006592,2,2,0,220,,,1,false
2006593,2,6,0,260,,In Nordamerika,1,false
2006594,3,8,0,380,M,Verhaltene Reaktion auf Eroberung Guadeloupes,1,false
2006595,3,6,0,360,,,1,false
2006596,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Marklissa), 09.-11.07.59",1,false
2006597,2,6,0,260,,Pr. Trp.: Stettin - Stargard,1,false
2006598,2,3,0,230,,Russ. Hauptquart. in Polen (Posen),1,false
2006599,2,6,0,260,,Bei Würzburg,1,false
2006600,2,6,0,260,,Frz. Trp.: Würzburg - Hanau,1,false
2006601,2,3,0,230,,Sächs. Kavallerie in Hessen,1,false
2006602,3,6,8,368,,,1,false
2006603,3,6,0,360,,Geburtstag Franz Stephan,1,false
2006604,3,6,0,360,«,Schwangerschaft Maria Isabellas,1,false
2006605,3,0,6,306,,Dekane d. Univ. Wien vereidigt,1,false
2006606,6,2,0,620,,"""Historische Beschreibung"" der frz.-engl. Friedensverhandlungen 1761",1,false
2006607,1,3,0,130,,W. Pitt an Hg. von Choiseul 28.4.61,1,false
2006608,1,3,0,130,,Denkschrift Georgs III. zu Friedensbedingungen,1,false
2006609,7,9,0,790,,"Demonstration elektrischer, chemischer und optischer Apparaturen",1,false
2006610,3,0,6,306,,Elektrische Apparaturen,1,false
2006611,1,1,8,118,,Denkschrift des Erzbischofs von Canterbury an Georg III.,1,false
2006612,1,1,5,115,,Depeschen,1,true
2006613,3,3,0,330,M,Kosten des Krieges in Deutschland (100 Mio. Livres),1,false
2006614,3,3,0,330,M,Kriegsanleihen,1,false
2006615,2,1,0,210,,Reiterrgt. reduziert,1,false
2006616,3,6,7,367,,Obersiegelbewahrer Berryer krank,1,false
2006617,1,1,0,110,,Dänemark erhebt Erbansprüche auf Hzm. Plön,1,false
2006618,6,2,0,620,,Plakat des dän. Kgs. Friedrich V.: Besitzansprüche über Holstein-Plön,1,false
2006619,3,9,0,390,,Feuersbrunst in Christiania (Oslo),1,false
2006620,2,6,0,260,P,Russ. Flotte: Archangelsk - Bergen - St. Petersburg,1,false
2006621,2,9,0,290,,Frz. Winterquart. im Hessischen,1,false
2006622,3,6,5,365,ø,Gf. Stainville in Frankfurt,1,false
2006623,0,0,0,0,,X Kantonierung der Reichstr. in Sachsen (gelöscht),1,true
2006624,0,0,0,0,,Verteilung der Winterquart. (gelöscht),1,true
2006625,3,6,5,365,ø,Sächs. Botschafter in Eisenach eingetroffen,1,false
2006626,2,3,0,230,,Sächs. Trp. bei Gotha,1,false
2006627,2,9,0,290,,"Winterquart. der Reichsarmee in Sachsen, Hessen und Thüringen",1,false
2006628,2,3,0,230,,Österr. in Ostsachsen,1,false
2006629,2,8,0,280,,Österr. Korps von Pz. Albert in Sachsen (Zusammensetzung),1,false
2006630,2,0,1,201,,Pr. Fouragierung (-),1,false
2006631,2,0,0,200,,"Kriegsgefangene: Pr. in österr. Gefangenschaft, in Neiße",1,false
2006632,2,9,0,290,,Russ. Winterquart. in Schlesien,1,false
2006633,1,1,8,118,,Bischofsernennung,1,false
2006634,3,6,8,368,,Gedenkgottesdienst für Kr.in Eleonora,1,false
2006635,6,2,0,620,,"""Historische Beschreibung"" der frz.-engl. Friedensverhandlungen 1761",1,false
2006636,1,3,0,130,,Hg. von Choiseul an W. Pitt 4.5.61,1,false
2006637,1,2,0,120,,Ehrenvolle Behandlung der engl. Botschafter in Paris trotz Krieg,1,false
2006638,6,5,0,650,,"Preisgedicht auf Bischof von Passau, Gf. von Thun (lat.)",1,false
2006639,2,7,0,270,,"Nossen, österr. Angriff",1,false
2006640,2,7,0,270,,"Roßwein, österr. Angriff",1,false
2006641,2,0,4,204,P,Span. Flottenausrüstungen,1,false
2006642,2,0,4,204,P,Flottenbauprogramm,1,false
2006643,2,8,0,280,P,Neue Span. Kriegsschiffe,1,false
2006644,2,1,0,210,,,1,false
2006645,1,1,1,111,P,Spanien kauft swd. Kriegsschiffe,1,false
2006646,3,3,0,330,…,Finanzmittel für Marinesoldaten,1,false
2006647,3,2,0,320,…,Beratungen über Subsidien für Marinesoldaten (bewilligt),1,false
2006648,3,2,0,320,,Apanage für Kgn. Sophie Charlotte bewilligt,1,false
2006649,2,5,0,250,P,Engl. Kriegspläne in Westindien und gegen die Insel Bourbon und St. Mauritius,1,false
2006650,3,2,0,320,…,Beratungen über Subsidien für engl. Trp. im Jahr 1762,1,false
2006651,2,5,0,250,,Engl. Operationsplan für 1762,1,false
2006652,2,6,0,260,P,Engl. Flotte: St. Helena - Martinique,1,false
2006653,1,1,5,115,,Kriegsjournal in London eingetroffen,1,true
2006654,2,7,0,270,,All. Unternehmen gegen Frz. am Ende 1761 (Mißerfolg),1,false
2006655,2,0,0,200,,Gefangennahme Gl. Knobloch durch Russ.,1,false
2006656,6,1,0,610,M,Erfolgsmeldung Gl.Gf. von Butterlin über russ. Sieg bei Kolberg,1,false
2006657,2,4,0,240,P,Frz. Flotte segelfertig,1,false
2006658,2,1,0,210,P,Organisation des frz. Flottenverbandes in Brest,1,false
2006659,1,2,0,120,,Neuer russ. Minister im Haag,1,false
2006660,3,6,0,360,M,Marschall von Broglio in Gotha,1,false
2006661,3,6,0,360,M,Festl. Empfang für frz. Generale,1,false
2006662,3,6,0,360,,Parforcejagd,1,false
2006663,3,6,8,368,,Gedenkgottesdienst für EHg. und Maria Anna,1,false
2006664,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie,1,false
2006665,2,7,0,270,,"Cammin, Einnahme durch russ. Trp.",1,false
2006666,2,6,0,260,,Vereinigung der pr. Trp. in Pommern,1,false
2006667,3,6,8,368,,,1,false
2006668,3,6,0,360,,Geburtstag Hg. Karl von Lothringen,1,false
2006669,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie Prag,1,false
2006670,6,2,0,620,,"""Historische Beschreibung"" der frz.-engl. Friedensverhandlungen 1761",1,false
2006671,0,0,0,0,,Friedensgespräche 11.5.61 (gelöscht),1,true
2006672,1,2,0,120,,Vollmachten für frz. und engl. Diplomaten,1,false
2006673,3,2,0,320,…,Unterhaus gibt Gelder für Seekrieg frei,1,false
2006674,2,0,7,207,…,Hospital Plymouth finanziert,1,false
2006675,1,4,0,140,,Frz.-engl. Friedensverhandlungen (neuer Versuch),1,false
2006676,2,0,4,204,P,Schiffsbauprogramm 1762,1,false
2006677,2,8,0,280,,Engl. Landstreitkräfte,1,false
2006678,3,6,0,360,,,1,false
2006679,2,1,0,210,P,Aufstellung neuer Highlander-Rgt.,1,false
2006680,3,6,5,365,ø,Einzug Kardinal Hieronymus Spinola in Bologna,1,false
2006681,2,1,0,210,,Eingruppierung d. Marinetruppe in d. Landstreitkräften,1,false
2006682,1,1,5,115,M,Kaperei: Frz. Kaperei vor Martinique,1,false
2006683,2,5,0,250,P,Frz. Pläne von Rückeroberung Martiniques,1,false
2006684,2,4,0,240,,Frz. Kordon gegen all. Überfälle in Hessen,1,false
2006685,2,9,0,290,,Frz. Winterquart. in Frankfurt und Göttingen,1,false
2006686,2,9,0,290,,Frz. Winterquart. bei Sontra,1,false
2006687,2,6,0,260,,Frz. Trp.: Kassel - Niederzwehren,1,false
2006688,2,2,0,220,,,1,false
2006689,0,1,0,10,M,Feuermörser aus dem 30jähr. Krieg in Weser entdeckt,1,false
2006690,6,6,0,660,,Lat. Inschrift auf einem Mörser aus dem 30jährigen Krieg,1,false
2006691,2,0,4,204,,Festungswerke von Rüthen geschliffen,1,false
2006692,2,3,0,230,,All. Hauptquart.,1,false
2006693,2,9,0,290,,Frz. Winterquart. in Thüringen,1,false
2006694,2,9,0,290,,Frz. Winterquart. im Bm Würzburg,1,false
2006695,2,9,0,290,,Frz. Winterquart. in Hanau,1,false
2006696,3,9,0,390,,"Komet (""Strahl schlangenweis durch die Luft gefahren)",1,false
2006697,2,2,0,220,,Kommandowechsel bei d. frz. Armee am  Rhein,1,false
2006698,2,3,0,230,,Österr. und pr. Hauptquart. in Schlesien,1,false
2006699,2,9,0,290,,Pr. Winterquart. in Schlesien,1,false
2006700,3,6,0,360,,Hofjagd,1,false
2006701,3,6,8,368,,Gedenkvigil für Kr.in Elisabetha,1,false
2006702,6,2,0,620,,"""Historische Beschreibung"" der frz.-engl. Friedensverhandlungen 1761",1,false
2006703,1,2,0,120,,Bussy (Frz.) - Stanley (England),1,false
2006704,1,4,0,140,,Frz.-engl. Friedensverhandlungen: Rückgabe von Eroberungen,1,false
2006705,1,7,0,170,,Mutmaßlicher Friedenskongreß in Augsburg,1,false
2006706,0,0,0,0,,X Eroberung von Belle Ile (gelöscht),1,true
2006707,3,7,0,370,,Oberst Clive zum Baron erhoeben,1,false
2006708,2,8,0,280,,Frankreich: engl. Truppenstärke auf Belle Ile,1,false
2006709,1,1,5,115,M,Kaperei,1,false
2006710,2,8,0,280,P,Gekaperte von Frz. engl. Schiffe,1,false
2006711,3,9,0,390,,"Komet (?) bei Dijon (""Fürchterliche Luftbegebenheit"")",1,false
2006712,3,7,0,370,M,Beförderungen,1,false
2006713,3,4,9,349,,Frau in Männerkleidung aus Gefängnis entwischt - wieder eingefangen,1,false
2006714,3,3,0,330,M,Adel verarmt durch Kriegslasten,1,false
2006715,3,3,0,330,…,Steuerpächter zu Kriegsfinanzierung herangezogen,1,false
2006716,2,6,0,260,,Pr. Rückzug Kolberg - Stettin,1,false
2006717,2,7,0,270,,"Kolberg, Belagerung durch russ. Trp.",1,false
2006718,2,3,0,230,,Russ. Hauptquart. in Ostpreußen,1,false
2006719,1,2,0,120,,Neapolit. Gesandter bei Kg. August III.,1,false
2006720,2,6,0,260,,Österr. Vormarsch auf Leipzig,1,false
2006721,2,9,0,290,,Frz. Winterquart. in Würzburg,1,false
2006722,2,6,0,260,,In Polen,1,false
2006723,2,0,1,201,,,1,false
2006724,2,6,0,260,,In Westfalen,1,false
2006725,2,0,4,204,,,1,false
2006726,2,0,0,200,,Kontribution an die frz. Armee von Hessen-Kassel,1,false
2006727,2,6,0,260,,In Pommern,1,false
2006728,2,0,1,201,,,1,false
2006729,2,6,0,260,,Russ. Verfolgung der pr. Trp. in Polen,1,false
2006730,2,3,0,230,,Engl. Vorherrschaft in Amerika,1,false
2006731,2,3,0,230,,Schlechte Lage für England in Deutschland und Indien,1,false
2006732,1,1,0,110,,Holl. Ansprüche wegen engl. Kaperei (Holl. Deputierte in London),1,false
2006733,1,1,0,110,,Neutralität für S. Domingo,1,false
2006734,2,7,0,270,,"Westindien: Martinique, Eroberung durch Engl.",1,false
2006735,2,6,0,260,,In Westfalen,1,false
2006736,3,3,3,333,M,Verwüstungen durch hann. Armee,1,false
2006737,3,6,5,365,ø,,1,false
2006738,2,2,0,220,,,1,false
2006739,2,3,0,230,,,1,false
2006740,2,0,1,201,,,1,false
2006741,2,0,4,204,,,1,false
2006742,2,1,0,210,,,1,false
2006743,2,6,0,260,,In Polen,1,false
2006744,2,0,1,201,,Versorgung der russ. Trp. in Polen,1,false
2006745,2,7,0,270,,"Osnabrück, frz. Eroberung",1,false
2006746,3,6,0,360,,Hess. Hof im Exil,1,false
2006747,2,2,0,220,,Abschied aus dem all. Militärdienst,1,false
2006748,3,6,0,360,,,1,false
2006749,2,6,0,260,,In Westfalen,1,false
2006750,2,3,0,230,,Schlechte Lage für England in Indien,1,false
2006751,2,6,0,260,P,An den nordamerikan. Küsten,1,false
2006752,1,1,5,115,M,Kaperei,1,false
2006753,1,1,1,111,P,Seehandel,1,false
2006754,3,8,0,380,,,1,false
2006755,3,3,0,330,…,Staatsschulden,1,false
2006756,2,0,4,204,P,,1,false
2006757,3,7,0,370,,,1,false
2006758,3,3,0,330,ø,Handelsflotte aus Großperu,1,false
2006759,3,7,0,370,,Ritter des Goldenen Vließes,1,false
2006760,2,4,0,240,P,Frz. Flotte segelfertig,1,false
2006761,3,9,0,390,,Gewitter,1,false
2006762,3,6,5,365,ö,,1,false
2006763,1,2,0,120,,,1,false
2006764,3,6,0,360,«,,1,false
2006765,3,9,0,390,,Gewitter,1,false
2006766,2,6,0,260,P,Engl. Flotte und Regimenter zur Belagerung von Quebec,1,false
2006767,3,6,8,368,,,1,false
2006768,2,7,0,270,,"Münster, Belagerung durch Frz.",1,false
2006769,2,4,0,240,,Erwartung einer großen Schlacht in Westfalen,1,false
2006770,2,7,0,270,,"Osnabrück, frz. Eroberung",1,false
2006771,2,7,0,270,,"Holzhausen, 11.07.59",1,false
2006772,2,0,0,200,,Kriegsgefangene: Freilassung der frz. Gefangenen aus hann. Gefangenschaft,1,false
2006773,2,0,0,200,,Kontribution an die frz. Armee von Minden,1,false
2006774,2,0,0,200,,Kriegsgefangene: Freilassung der hann. Kriegsgefangen aus frz. Gefangenschaft,1,false
2006775,2,6,0,260,,In Westfalen,1,false
2006776,2,7,0,270,,"Münster, Belagerung durch Frz.",1,false
2006777,2,7,0,270,,"Bremen, Einnahme durch all. Trp.",1,false
2006778,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Marklissa), 23.-26.07.59",1,false
2006779,2,7,0,270,,"Kay (Palzig), 23.07.59",1,false
2006780,2,8,0,280,,"Bei Kay (Palzig), 23.07.59",1,false
2006781,2,6,0,260,,Pr. Rückzug über die Oder,1,false
2006782,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. und Reichsarmee in Thüringen (Erfurt), 23.-26.07.59",1,false
2006783,2,7,0,270,,Borna,1,false
2006784,2,9,0,290,,Winterquart. der Reichsarmee in Thüringen,1,false
2006785,2,3,0,230,,Reichsarmee bei Naumburg,1,false
2006786,2,6,0,260,,Reichstrp.: Meuselwitz - Ronneburg,1,false
2006787,2,3,0,230,,Hauptquart. der Reichsarmee in Saalfeld,1,false
2006788,2,0,1,201,,Pr. Fouragierung bei Leipzig,1,false
2006789,6,0,0,600,M,"FJ der frz. Armee (Hg. Broglie) im Hannoverischen, 29.11.-09.12.61",1,false
2006790,2,0,1,201,,Fourageliefür Hzm. Westfalen an all. Armee,1,false
2006791,3,6,0,360,M,Hg. von Broglio in Eisenach,1,false
2006792,3,6,5,365,ö,"Brüssel - Paris, Pz. Soubise",1,false
2006793,3,3,1,331,,Erleichterung der Ausfuhr von Goldprodukten,1,false
2006794,2,6,0,260,,Sächs. Trp. (frz. Armee) in Thüringen,1,false
2006795,2,9,0,290,,Frz. Winterquart. in Thüringen,1,false
2006796,2,2,0,220,,Frz. Kommandeure im Weserbergland,1,false
2006797,3,6,6,366,,Erzhg. Peter Leopold unterzieht sich jur. Prüfung,1,false
2006798,0,0,0,0,,X (gelöscht),1,true
2006799,3,6,8,368,,,1,false
2006800,3,6,0,360,M,Stabsoffiziere aus Sachsen in Wien,1,false
2006801,6,2,0,620,,"""Historische Beschreibung"" der frz.-engl. Friedensverhandlungen 1761",1,false
2006802,0,0,0,0,,X Verhandlungen über Friedenskonferenz (gelöscht),1,true
2006803,1,4,0,140,,Frz.-engl. Friedensverhandlungen: Rückgabe von Prisen und Eroberungen,1,false
2006804,1,1,0,110,,,1,false
2006805,2,3,0,230,,In Westfalen,1,false
2006806,3,7,0,370,M,Erhebung des frz. Hg. von Broglie in den Reichsfürstenstand wegen des Sieges bei Bergen,1,false
2006807,2,0,4,204,,,1,false
2006808,2,0,0,200,,Kontribution an die all. Armee vom Eichsfeld,1,false
2006809,3,8,0,380,M,Furcht vor österr. und frz. Trp.,1,false
2006810,2,0,0,200,,Geiseln: Freilassung der durch pr. Armee genomm. Erfurter Geiseln,1,false
2006811,2,6,0,260,,In Thüringen,1,false
2006812,2,1,0,210,,,1,false
2006813,2,0,1,201,,,1,false
2006814,2,7,0,270,,"Hameln, Belagerung durch Frz.",1,false
2006815,2,3,0,230,,In Westfalen,1,false
2006816,2,4,0,240,,Frz. Vorbereitungen zur Landung auf England,1,false
2006817,2,8,0,280,,Frz. Truppenstärke gegen England,1,false
2006818,2,4,0,240,P,Frz. Flotte segelfertig,1,false
2006819,3,0,6,306,,Mittel gegen die Fäulnis von Wasser (Erfindung),1,false
2006820,2,7,0,270,,"Osnabrück, Einnahme durch frz. Trp. 13.07.59",1,false
2006821,2,6,0,260,,In Westfalen,1,false
2006822,2,0,4,204,,All. Brückenbau an der Weser,1,false
2006823,2,7,0,270,,"Hille, 19.07.59",1,false
2006824,2,0,4,204,,Laufgräben,1,false
2006825,2,0,0,200,,All. rauben Kriegsgerät in Bremen,1,false
2006826,1,1,0,110,,Bremen protestiert gegen Waffenraub der Alliierten,1,false
2006827,3,6,0,360,,,1,false
2006828,2,7,0,270,,,1,false
2006829,3,6,0,360,,Hess. Hof im Exil,1,false
2006830,3,4,0,340,,,1,false
2006831,2,0,7,207,,,1,false
2006832,3,6,8,368,,,1,false
2006833,2,7,0,270,,"Kay (Palzig), Schlacht, 23.05.59",1,false
2006834,7,6,0,760,,Kgl.-kaiserl. privileg. Lotterie,1,false
2006835,2,7,0,270,,"Festung Minden, frz. Eroberung",1,false
2006836,2,7,0,270,,"Münster, 22.07.59",1,false
2006837,1,5,0,150,M,Waffenstillstand in der Stadt Münster,1,false
2006838,2,6,0,260,P,Engl. Flotte und Regimenter zur Belagerung von Quebec,1,false
2006839,3,9,0,390,,,1,false
2006840,2,6,0,260,P,Engl. Flotte und Regimenter zur Belagerung von Martinique,1,false
2006841,3,7,0,370,,,1,false
2006842,3,6,5,365,ö,,1,false
2006843,3,9,7,397,,Seuchenschutzmaßnahmen wegen Seuchengefahr,1,false
2006844,3,7,6,376,,,1,false
2006845,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Schlesien (Marklissa), 26.-30.07.59",1,false
2006846,6,0,0,600,M,"FJ des österr. Korps von Gl. Harsch in Schlesien, 20.-31.07.59",1,false
2006847,2,7,0,270,,"Münster, Belagerung durch Frz.",1,false
2006848,2,7,0,270,,"Münster, Kapitulation der all. Besatzung vor den Frz.",1,false
2006849,2,6,0,260,,In Westfalen,1,false
2006850,2,6,0,260,,In Sachsen,1,false
2006851,2,0,4,204,,,1,false
2006852,2,1,0,210,,,1,false
2006853,2,1,0,210,,Umwandlung von Freybataillon in Feldregiment,1,false
2006854,3,6,0,360,,,1,false
2006855,1,1,0,110,,Schottische Beschwerde wegen anmaßenden Verhaltens der Engländer,1,false
2006856,2,6,0,260,,In Thüringen,1,false
2006857,2,3,0,230,P,Engl. Flotte vor Frankreich (Brest),1,false
2006858,2,7,0,270,,"Tschirnau, 03.07.59",1,false
2006859,2,7,0,270,,"Paderborn, Kapitulaton der all. Besatzung vor den Frz.",1,false
2006860,2,7,0,270,,"Hameln, Belagerung durch Frz.",1,false
2006861,2,6,0,260,,In Westfalen,1,false
2006862,2,6,0,260,P,Abzug der engl. Flotte von Frankreich,1,false
2006863,2,3,0,230,,In Westfalen,1,false
2006864,2,6,0,260,,In Thüringen,1,false
2006865,2,0,0,200,,Geiseln: Hohensteinische und halberstädtische Geiseln nach Prag verlegt,1,false
2006866,2,0,0,200,,All. in Bremen,1,false
2006867,1,6,0,160,,Dänemark blockiert Durchfahrt für All. Schiffe wegen Bruch der Neutralität gegenüber Bremen,1,false
2006868,3,9,0,390,,Feuersbrunst,1,false
2006869,2,7,0,270,,"Kay (Palzig), 23.07.59",1,false
2006870,2,8,0,280,,"Pr. und russ. Verluste bei Schlacht bei Kay (Palzig), 23.07.59",1,false
2006871,3,8,0,380,M,Angst vor anrückenden Russen in Frankfurt/Oder,1,false
2006872,2,3,0,230,P,Engl. Flotte vor Frankreich (Brest),1,false
