"Lfd_Nr_X","ID_X","X","XY","XYY","XYYY","XYYYS","Stichwort_X","Löschen"
36822,3001504,N,1,3,0,+,"Hildburgshausen, Luise, geb. Przn. v. Dänemark",false
36823,3001504,G,1,5,7,SHb,"Hildburghausen, St.",false
36824,3001505,T,0,0,0,,,false
36825,3001509,G,1,5,2,Tr,"Dierdorf (Derendorf), Ort",false
36826,3001509,N,1,3,0,,"Wied-Runckel, Johann Ludwig Adolf, Ft. v. Wied, Gf. v. Runckel",false
36827,3001510,G,1,5,1,Bö,"Kolin, St.",false
36828,3001510,N,5,1,0,,"Broun, Gf. v., GFM",false
36829,3001510,I,5,0,0,,"Infanterieregiment Ludwig Wolfenbüttel, k.k.",false
36830,3001510,I,5,0,0,,"Infanteriergt. Colloredo, k.k.",false
36831,3001511,I,5,0,0,,"Infant.Rgt. Hildburgshausen, k.k.",false
36832,3001511,I,5,0,0,,"Infant.Rgt. Ehzg. Joseph, k.k.",false
36833,3001511,I,5,0,0,,"Infant.Rgt. Liechtenstein, k.k.",false
36834,3001511,I,5,0,0,,"Küraßierrgt. Serbelloi, k.k.",false
36835,3001511,I,5,0,0,,"Küraßierrgt. Bretlach, k.k.",false
36836,3001511,I,5,0,0,,"Baranayisches Husarenreg., k.k.",false
36837,3001511,I,5,0,0,,"Dragonerrgt. Bathiani, k.k.",false
36838,3001511,I,5,0,0,,"Dragonerrgt. Kollowrat, k.k.",false
36839,3001511,I,5,0,0,,"Marschallisches Infant.Reg., k.k.",false
36840,3001511,G,1,5,1,Bö,"Königgrätz, St. = Hradec Králové",false
36841,3001511,G,1,5,1,Bö,"Prag, St. = Praha",false
36842,3001511,N,5,4,0,q,"Buccor, Bn. v., FMLt.",false
36843,3001511,N,5,1,0,,"Odonel, Gf., GM",false
36844,3001511,N,5,1,0,,"Draskoviz, Gf., GM",false
36845,3001511,N,5,1,0,,"Broun. Maximilian Ulysses, Gf. v., GFM",false
36846,3001511,I,5,0,0,,"Harrachisches Infant.Reg., k.k.",false
36847,3001511,I,5,0,0,,"Karlstätter, k.k.",false
36848,3001514,N,0,1,0,,"Starrhenberg, Gf., k.k. Minister, Versailles",false
36849,3001516,T,0,0,5,,Gemeinde Meydling,false
36850,3001516,G,1,5,1,,"Klosterneuburg, St. bei Wien",false
36851,3001516,G,1,5,1,,"Meidling, Ort bei Wien",false
36852,3001516,G,1,5,0,,"Schönbrunn, Schl.",false
36853,3001516,N,3,3,0,,"Augustin, Johann, Dr., Stift, Kloster Neuburg, Wien",false
36854,3001517,T,0,0,9,,,false
36855,3001517,T,5,3,1,W,Wein,false
36856,3001517,W,4,9,0,,"Gräfl.-Kinskisches-Haus, in der Herrengasse",false
36857,3001517,W,2,4,0,,Herrengasse,false
36858,3001518,T,1,9,1,P,,false
36859,3001518,W,6,7,0,,"Schwarzer Adler, Wirt., in der Leopoldstadt",false
36860,3001518,W,1,2,0,,Leopoldstadt,false
36861,3001519,W,4,9,0,,"Gräfl.-Wallisches-Haus, in der Krugerstr., unweit des Kärtnertors",false
36862,3001519,W,2,4,0,,Krügergasse,false
36863,3001519,W,5,9,0,,Kärntnertor,false
36864,3001520,T,9,2,1,$,,false
36865,3001520,N,2,1,0,,"Lidl, Johann Jakob, Kupferstecher",false
36866,3001520,W,4,9,0,,Doktor-Deimlisches-Haus (neben der Hl. Dreifaltigkeit),false
36867,3001520,W,4,9,0,,"Dreifaltigkeit, Zur heiligen",false
36868,3001521,W,4,9,0,,Matschaker Hof (-),false
36869,3001522,T,9,2,1,$,,false
36870,3001522,N,2,1,0,,"Bader, Emerich Felix, B/H",false
36871,3001522,W,2,4,0,,Bognergasse,false
36872,3001522,W,6,7,0,,"Todtenkopf, Bierstube, in der Bognergasse",false
36873,3001522,W,6,7,0,,"Todtenkopf, Bierstube, in der Bognergasse",false
36874,3001522,W,6,5,0,,Buchhandlung E.F. Bader in der Bognergasse nebst dem Todtenkopf,false
36875,3001536,T,0,0,0,,,false
36876,3001537,E,0,0,0,,Christen in Tunis,false
36877,3001544,N,1,1,0,,"Luise Ulrike, Kgn. v. Schweden",false
36878,3001545,N,1,1,0,,"Anna, Przn. u. Statthalterin d. Niederlande",false
36879,3001547,G,1,5,7,Sa,"Chemnitz (Kemnitz), St.",false
36880,3001547,G,1,5,7, Sbg,"Schönburg, Gft.",false
36881,3001547,G,1,5,7,Sa,"Zwickau, St.",false
36882,3001547,I,5,0,0,,Preuß. Husaren,false
36883,3001548,G,1,5,7,Sa,Erzgebirgischer Kreis (Gebürgischer Kreis),false
36884,3001549,T,0,0,9,,v. Schmuderische Bibliothek,false
36885,3001549,W,4,9,0,,Schmerlingisches Haus in der oberen Bäckerstr.,false
36886,3001549,W,2,4,0,,Bäckergasse,false
36887,3001549,I,4,0,0,,N.Ö. Repräsentanten- u. Kammerrat,false
36888,3001550,T,1,0,5,,Landgut,false
36889,3001550,W,1,5,0,,"Hagendorf, Gut",false
36890,3001550,I,4,0,0,,Landmarschallisches Gericht,false
36891,3001551,W,4,9,0,,"Pilatisches Haus, in der Wollzeile",false
36892,3001551,W,2,1,0,,"Wollzeile (Wollzeil, Waldzeil)",false
36893,3001552,N,2,1,0,,"Montani, Gebr., Blumenhändler, Wien",false
36894,3001552,N,2,1,0,,"Lanser, Sebastian, Gewürzhändler, Wien",false
36895,3001552,T,0,0,0,,,false
36896,3001552,W,6,5,0,,"Gewürzgewölb S.Lanser beim goldenen Stern, Waldzeil",false
36897,3001552,W,2,1,0,,"Wollzeile (Wollzeil, Waldzeil)",false
36898,3001553,W,4,9,0,,"Gräfl.-Wallisches-Haus, in der Krugerstr., unweit des Kärtnertors",false
36899,3001553,W,2,1,0,,Klugerstr.,false
36900,3001553,T,0,0,9,,,false
36901,3001554,I,4,0,0,,Grund-Berg-Gerecht- u. Zehntherren,false
36902,3001554,G,1,5,1,,"Gumpoldskirchen, Ort bei Wien",false
36903,3001554,G,1,5,1,,"Traiskirchen, Ort",false
36904,3001554,G,1,5,1,,Pfaffstetten,false
36905,3001555,G,1,6,4,,"Ofen, St. = Budapest",false
36906,3001555,N,2,7,0,,"Schwinger, Wolfgang, Wien/Ofen",false
36907,3001556,T,9,2,1,$,,false
36908,3001556,N,2,1,0,,"Monat, Peter Konrad, B/H, Wien",false
36909,3001556,W,2,1,0,,Tuchlauben,false
36910,3001556,W,6,5,0,,"Buchhandlung P.K.Monatische, unter den Tuchlauben im Pfeifferischen Haus",false
36911,3001557,T,9,2,1,$,,false
36912,3001557,N,2,1,0,,"Bernardi, Augustin, B/H, Wien",false
36913,3001557,W,5,9,0,,"Jesuitenpforte, Obere",false
36914,3001558,T,8,0,6,,,false
36915,3001558,W,4,9,0,,"Schwarzes Mohren Haus, gegen den Laurenzerinnen",false
36916,3001558,W,5,4,0,,Laurenzeriner,false
36917,3001561,N,1,1,0,,Friedrich d. Gr.,false
36918,3001561,N,1,1,0,,Friedich August II. v. Sachsen,false
36919,3001561,N,4,1,0,,"Mahlzahn, Minister a. sächs. Hof",false
36920,3001562,N,5,1,0,,"Braunschweig, Ferdinand, Prz. v. , pr. GLt.",false
36921,3001562,G,1,5,7,Sa,"Leipzig, St.",false
36922,3001562,N,1,1,0,,Friedrich d. Gr.,false
36923,3001562,N,5,1,0,,"Meager, GLt. d. sächs. Armee",false
36924,3001562,N,0,1,0,,"Stormond, Mylord, engl. Minister a. Sächs. Hof",false
36925,3001562,G,1,5,7,Sa,"Pirna, St.",false
36926,3001562,G,1,5,7,Sa,"Königstein, Festung",false
36927,3001562,N,1,2,0,,"Karl, Prz v. Sachsen",false
36928,3001562,N,1,1,0,,"Xaver, Prz. v. Sachsen",false
36929,3001562,N,1,1,0,,"Maria Josepha, Kftn v. Sachsen, Kgn. v. Polen",false
36930,3001562,N,5,1,0,,"Willig, pr. General",false
36931,3001562,N,4,1,0,,"Schönber, v., Sächs. Konferenzminister",false
36932,3001562,N,5,1,0,,"Keith, v. pr. General",false
36933,3001562,N,4,1,0,,"Looß, v., Sächs. Konferenzminister",false
36934,3001562,N,4,1,0,,"Rex, v., Sächs. Konferenzminister",false
36935,3001562,N,4,1,0,,"Stubenberg, v., Sächs. Konferenzminister",false
36936,3001563,I,5,0,0,,Preuß. Husaren,false
36937,3001564,G,1,5,7,Sa,"Dresden, St.",false
36938,3001564,N,1,1,0,,"Willig, preuß. General",false
36939,3001564,N,5,1,0,,"Keith, v., pr. General",false
36940,3001564,N,4,1,0,,"Schönberg, Gf. v., Sächs. Konferenzminister",false
36941,3001564,N,4,1,0,,"Looß, Gf. v., Sächs. Konferenzminister",false
36942,3001564,N,4,1,0,,"Rex, Gf. v., Sächs. Konferenzminister",false
36943,3001564,N,4,1,0,,"Stubenberg, Gf. v., Sächs. Konferenzminister",false
36944,3001564,N,1,1,0,,"Maria Josepha, Kftn. v. Sachsen, Kgn. v. Polen",false
36945,3001567,I,1,0,0,,Reichshofrat,false
36946,3001568,N,1,1,0,,"Pinto, Emmanuel, Don, Großmeister v. Malta",false
36947,3001569,N,0,1,0,,"Gray, Ritter, engl. Ges. i. Neapel",false
36948,3001571,E,0,0,0,,Christen i. Algerien,false
36949,3001579,N,0,1,0,,"Vitzthum, Gf. v.",false
36950,3001579,N,1,1,0,,Ludwig XV v. Frankr.,false
36951,3001586,G,1,5,7,Sa,"Wilsdeuf, Ort",false
36952,3001586,G,1,5,7,Sa,"Plauen, St.",false
36953,3001586,G,1,5,7,Sa,"Lommatzsch (Lomatsch), St.",false
36954,3001587,N,1,1,0,,"Maria Josepha, Kftn v. Sachsen",false
36955,3001587,N,4,0,0,,"Naumann, preuß. Feldpostsekretär",false
36956,3001588,T,0,0,0,,,false
36957,3001589,N,4,0,0,,"Stieglitz, Bürgermeister v. Leipzig",false
36958,3001589,N,4,0,0,,"Mierisch, Syndikus, Leipzig",false
36959,3001589,G,1,5,7,Sa,"Leipzig, St.",false
36960,3001590,N,5,1,0,,"Gefeu, prueß. General",false
36961,3001590,G,1,5,7,Sa,"Dresden, St.",false
36962,3001590,I,0,0,0,,"Palastwachen, DFresden",false
36963,3001590,N,1,1,0,,Fr. II. v. Pr.,false
36964,3001590,N,1,3,0,,"Moszinska, Gfn. v.",false
36965,3001591,G,1,5,1,Bö,"Plaman, Ort",false
36966,3001591,G,1,5,1,Mä,"Kosteletz, Ort = Cervený Kostelec",false
36967,3001591,G,1,5,1,Bö,"Mochef, Ort",false
36968,3001591,G,1,5,1,Bö,"Auhelitz, Ort",false
36969,3001591,G,1,5,1,Bö,"Budin (Budyn), St. = Bidyne",false
36970,3001591,G,1,5,1,,"Straschtow, Ort",false
36971,3001591,G,1,5,1,Bö,"Prag, St. = Praha",false
36972,3001591,G,1,5,1,Bö,"Welwarn, Ort = Velvary",false
36973,3001591,I,5,0,0,,Brounisches Infanterieregiment,false
36974,3001591,N,5,1,0,,"Broun, Maximilian Ulysses, Gf. v., k.k. GFM",false
36975,3001592,N,5,1,0,,"Braunschweig, Ferdinand, Hzg. v., preuß GLt.",false
36976,3001592,N,5,1,0,,"Bevern, August Wilhelm, Prz. v., preuß GLt.",false
36977,3001592,G,1,5,9,,"Roten-Schönberg, Ort",false
36978,3001592,G,1,5,9,,"Tannenberg, Ort",false
36979,3001592,G,1,5,9,,"Wundschritz, Ort",false
36980,3001592,G,1,5,9,,"Freyberg, Ort",false
36981,3001593,G,1,5,7,Sa,"Dresden, St.",false
36982,3001594,G,1,5,1,Bö,"Eger, St. = Cheb",false
36983,3001594,G,1,5,7,Sa,"Sonnenstein, Festung bei Pirna",false
36984,3001594,G,1,5,7,Sa,"Königstein, Festung",false
36985,3001594,G,1,5,7,Sa,"Kesseldorf, Ort bei Dresden",false
36986,3001594,G,1,5,7,Sa,"Torgau, St",false
36987,3001595,N,0,1,0,,"Klinggraf, Gf. v., preuß. Minister, Wien",false
36988,3001596,N,5,1,0,,"Widt, k.k. General",false
36989,3001596,N,5,4,0,,"Peroni, Gf., k.k. Oberst",false
36990,3001596,N,5,1,0,,"Braunschweig, Ferdinand, Hzg. v., Preuß. GLt.",false
36991,3001596,G,1,5,1,Bö,"Peterswalde, Ort = Petrovice",false
36992,3001596,G,1,5,1,Bö,"Nohendorf, Ort",false
36993,3001597,N,0,1,0,,"Kaunitz, Gf. v., Wien",false
36994,3001599,N,5,1,0,,"Nadasti, Franz, Gf. v., k.k. Gen., Ungarn; Bani v. Dalmatien, Kroatien, Slavonien",false
36995,3001599,G,1,6,4,,"Ofen, St. = Budapest",false
36996,3001599,G,1,5,1,,"Figaras, Ort",false
36997,3001600,G,1,5,1,Tt,"Triest, St. = Trieste",false
36998,3001601,G,1,5,1,Tt,"Triest, St. = Trieste",false
36999,3001603,T,9,2,1,$,,false
37000,3001604,T,9,5,1,,,false
37001,3001604,N,3,3,0,,"Maurer, Friedrich Ignatz, Landsgerichts-Gegenhändler",false
37002,3001604,W,6,7,0,,"Landeskrone, Große, auf dem alten Bauernmarkt",false
37003,3001604,W,2,5,0,,Bauernmarkt,false
37004,3001605,T,1,0,5,,,false
37005,3001605,I,4,0,0,,N.Ö. Landmarschall. Gericht,false
37006,3001605,W,1,5,0,,"Hagendorf, Gut",false
37007,3001606,T,0,0,9,,,false
37008,3001606,W,4,9,0,,"Pilatisches Haus, in der Wollzeile",false
37009,3001606,W,2,1,0,,"Wollzeile (Wollzeil, Waldzeil)",false
37010,3001607,W,4,9,0,,"Gräfl.-Cavrianisches-Haus, in der Breunerstr.",false
37011,3001607,W,2,1,0,,Breunerstr.,false
37012,3001610,N,4,1,0,,"Colloredo, Gf. v., Reichshofkanzler",false
37013,3001610,N,4,1,0,,"Kaunitz-Rittberg, Gf. v., k.k. Hof- u. Staatskanzler",false
37014,3001610,N,4,0,0,,"Seleskowitz, k.k. Hofsekretär u. Hofdolmetscher",false
37015,3001610,N,0,1,0,,"Elhagi, Ali Effendi, tripolitanischer Gesandter",false
37016,3001611,E,0,0,0,,Indianer,false
37017,3001613,E,0,0,0,,"Indianer, Paraquai",false
37018,3001618,N,5,1,0,,"Linden, Gf. v., k.k. Marschall, Mailand",false
37019,3001639,G,1,5,7,Sa,"Plauen, St.",false
37020,3001639,G,1,5,7,Sa,"Chemnitz (Kemnitz), St.",false
37021,3001639,G,1,5,7,Sa,"Laußnitz, St.",false
37022,3001639,G,1,5,7,Sa,"Torgau, St",false
37023,3001639,N,1,2,0,,"August Wilhelm, Prz. v. Preußen",false
37024,3001639,N,1,2,0,,"Heinrich, Prz. v. Preußen",false
37025,3001639,N,1,2,0,,"Ferdinand, Prz. v. Preußen",false
37026,3001639,N,5,1,0,,"Schwerin, Gf. v., sächs. FM",false
37027,3001641,N,1,3,0,,"Carolina Louisa, Mgf. v. Durlach",false
37028,3001641,N,1,3,0,,"Friedrich, Mgf. v. Durlach",false
37029,3001642,G,1,5,1,Bö,"Prag, St. = Praha",false
37030,3001643,G,1,5,7,Sa,"Leipzig, St.",false
37031,3001642,I,5,0,0,,"Kavalleriergt. Anspach, preuß.",false
37032,3001642,I,5,0,0,,"Kavalleriergt. Serbellein, preuß.",false
37033,3001642,I,5,0,0,,"Kavalleriergt. Bretlach, preuß.",false
37034,3001642,I,5,0,0,,"Kavalleriergt. Prinz Ferdinand, preuß.",false
37035,3001644,N,0,1,0,,"Crivelli, Monsign., Nuntius i. Wien",false
37036,3001645,N,0,1,0,,"Starhenberg, Georg, Gf. v., k.k. Botschafter i. Versailles",false
37037,3001645,N,7,0,0,,"Ulfeld, Gf. v., k.k. Oberhofmeioster",false
37038,3001646,N,2,1,0,,"Eybel, Johann Sebastian, bürgerl. Handelsmann, ""äußerer Rat""",false
37039,3001646,I,4,0,0,,Bürgermeisteramt u. Rat d. Stadt Wien,false
37040,3001647,T,0,0,9,,,false
37041,3001647,W,4,9,0,,"Pilatisches Haus, in der Wollzeile",false
37042,3001647,W,2,1,0,,"Wollzeile (Wollzeil, Waldzeil)",false
37043,3001648,N,2,1,0,,"Sandschuster, Michael, s. S., Adam",false
37044,3001648,N,2,1,0,+,"Sandschuster, Adam, Salzhändler",false
37045,3001648,I,4,0,0,,Bürgermeisteramt u. Rat d. Stadt Wien,false
37046,3001648,I,4,0,0,,Stadt Pupillen Raitkammer,false
37047,3001649,G,1,5,1,,"Weidling, Ort bei Wien",false
37048,3001649,G,1,5,1,,"Nußdorf, Ort bei Wien",false
37049,3001649,G,1,5,1,,"Klosterneuburg, St. bei Wien",false
37050,3001649,G,1,5,1,,"Gallenberg, Ort",false
37051,3001649,G,1,5,1,,"Grinzing, Ort bei Wien",false
37052,3001649,G,1,5,1,,"Höstein, Ort",false
37053,3001649,G,1,5,1,,"Heilingstadt, Ort bei Wien",false
37054,3001649,G,1,5,1,,"Unterdöbling, Ort",false
37055,3001650,T,0,0,9,,,false
37056,3001650,W,2,4,0,,Alstergasse,false
37057,3001650,W,6,7,0,,"Hirsch, Zum goldenen, im Alstergassen",false
37058,3001649,G,1,5,1,,"Sallmanstorf, Ort bei Wien",false
37059,3001649,G,1,5,1,,"Ostakring, Ort",false
37060,3001649,G,1,5,1,,"Kritzendorf, Ort bei Wien",false
37061,3001651,T,8,0,6,,Gasthof,false
37062,3001651,N,2,0,0,+,"Stadlbauer, Georg, Wirt, St. Polten",false
37063,3001651,N,2,0,0,,"Stadlbauer, Witwe v. Georg S.",false
37064,3001652,N,5,2,0,,"Reyfinger, Johann Gottfried, Frh. v., k.k. Oberst",false
37065,3001652,I,5,0,0,,Viscontisches Küraßierregiment,false
37066,3001652,I,4,0,0,,K.K. Judicus Delegatus Militaris mixtus superis ac inferioris Austriae,false
37067,3001653,T,7,8,2,,,false
37068,3001653,W,2,4,0,,Ungargasse (Hungargasse),false
37069,3001654,N,2,1,0,,"Trattner, Johann Thomas, B/H",false
37070,3001654,T,9,2,1,$,,false
37071,3001654,W,2,5,0,,Kohlmarkt,false
37072,3001654,W,4,9,0,,"Fischerisches Haus, auf dem Kohlmarkt",false
37073,3001657,G,1,5,1,Bö,"Budin (Budyn), St. = Bidyne",false
37074,3001657,N,5,1,0,,"Feuerstein, v., k.k. GFZM",false
37075,3001657,N,5,1,0,,"Broun, Maximilian Ulysses, Gf. v., k.k. FM",false
37076,3001657,G,1,5,1,Bö,"Lobositz (Loboschitz), Ort = Lovosice",false
37077,3001657,G,1,5,1,Bö,"Aussig, St. = Usti nad Labem",false
37078,3001657,G,1,5,1,Bö,"Tetschen, St. = Decin",false
37079,3001657,G,1,5,1,Bö,"Leitmeritz (Leutmeritz), St. = Litomerice",false
37080,3001657,G,1,5,1,Bö,"Geiersberg, Ort",false
37081,3001657,N,5,1,0,,"Braunschweig, Ferdinand, Prz. v., preuß. GLt",false
37082,3001657,N,1,1,0,,Fr. II. v. Pr.,false
37083,3001659,G,1,5,1,Bö,"Königgrätz, St. = Hradec Králové",false
37084,3001659,G,1,5,1,Bö,Spalena Lhotka,false
37085,3001659,N,5,1,0,,"Serbelloni, Gf. v., k.k. G d. Kavallerie",false
37086,3001659,N,5,1,0,,"Bucco, Bn. v., GFMLt.",false
37087,3001659,N,5,2,0,,"Lusynsky, Bn, Oberst",false
37088,3001659,I,5,0,0,,"Dragonerregiment Bathiany, k.k.",false
37089,3001659,I,5,0,0,,"Dragonerrgt. Kollowrath, k.k.",false
37090,3001659,I,5,0,0,,"Festeticzisches Husarenreg., k.k.",false
37091,3001659,G,1,5,1,Bö,"Slavietin, Ort",false
37092,3001659,G,1,5,1,Bö,"Oberbleß, Oberblesner Wald",false
37093,3001659,G,1,5,1,Bö,"Schnirsitz, Ort",false
37094,3001659,N,5,1,0,,"Esterhazy, Niclas, Gf., KKk GFWM",false
37095,3001660,N,5,4,0,,"Bechinie, k.k. Lt., Bathianysche Dragoner",false
37096,3001660,N,5,4,0,,"Josic, k.k. Cornet, Festeticzische Dragoner",false
37097,3001660,N,5,1,0,,"Schwerin, Gf. v., preuß. FM",false
37098,3001661,N,1,1,0,,"Franz, dt. Kaiser",false
37099,3001661,N,1,1,0,,Fr.II.v.Pr.,false
37100,3001662,N,1,1,0,,"Josef, Kg. v. Portugal",false
37101,3001663,N,1,1,0,,Benedikt XIV,false
37102,3001666,N,5,1,0,,"Eserici, Mq. v., FMLt.",false
37103,3001660,V,0,0,0,,Gefallene u. Verletzte,false
37104,3001678,G,1,5,7,Sa,"Dresden, St.",false
37105,3001678,N,4,1,0,,"Brühl, Gf. v., Sächs. Premierminister",false
37106,3001681,T,0,0,0,,,false
37107,3001682,N,0,1,0,,"Malachowsky, poln. Hofkanzler",false
37108,3001686,G,1,5,7,Sa,"Dresden, St.",false
37109,3001686,G,1,5,7,Sa,"Pirna, St.",false
37110,3001686,N,5,1,0,,"Braunschweig, Ferdinand, Prz. v., preuß. GLt.",false
37111,3001687,N,1,1,0,,"Friedrich August II., Kft. v. Sa, Kg. v. Polen",false
37112,3001687,N,1,1,0,,"Maria Josepha, Kftn. v. Sa., Kgn. v. Polen",false
37113,3001687,N,1,2,0,,"Franz Xaver, Prz. v. Sachsen",false
37114,3001687,N,1,2,0,,"Karl, Prz. v. Sachsen",false
37115,3001687,N,1,2,0,,"Friedrich Christian, Krprz. v. Sachsen",false
37116,3001687,N,0,0,0,,,true
37117,3001690,N,1,1,0,,"Franz, dt. Kaiser",false
37118,3001690,N,1,1,0,,"Maria Theresia, dt. Kaiserin",false
37119,3001690,N,1,2,0,,"Joseph, Ehzg v. Ö.",false
37120,3001690,N,1,2,0,,"Karl, Ehzg. v. Ö.",false
37121,3001690,N,1,2,0,,"Maria Anna, Ehzgn. v. Ö.",false
37122,3001690,N,1,2,0,,"Maria Christina, Ehzgn. v. Ö.",false
37123,3001690,N,1,3,0,,"Paula, Franziskus de, Gf. v. Auersperg, Wien",false
37124,3001690,I,7,1,0,,"Theresianisches Kollegium, Wien",false
37125,3001691,N,0,1,0,,"Crivelli, Ignatz, päpstl. Nuntius, Wien",false
37126,3001691,N,4,1,0,,"Schwarzenberg, Josef Adam, k.k. Homarschall",false
37127,3001691,W,2,1,0,,Kärntnerstr.,false
37128,3001691,W,2,5,0,,Graben,false
37129,3001691,W,2,5,0,,Kohlmarkt,false
37130,3001691,W,2,4,0,,Herrengasse,false
37131,3001691,W,2,5,0,,Freyung,false
37132,3001691,N,4,0,0,,"Sajatz, Hieronymus, ""Nuntiatur-Auditor""",false
37133,3001691,N,7,0,0,,"Martinez, Niklas, Kammermeister, Wien",false
37134,3001691,N,7,0,0,,"Damiani, Johann v., Wien",false
37135,3001691,N,1,4,0,,"Rodt-Busmannshausen, Franz Konrad, Frh. v., Ftbf. v. Konstanz, Kardinal",false
37136,3001692,G,1,5,1,Bö,"Prag, St. = Praha",false
37137,3001692,N,0,0,0,,"Augusti, Franz Joseph, Kollektor der österr. Lotterie (W)",false
37138,3001692,N,0,0,0,,"Heller, Franz, Lotteriekollektor, Wien",false
37139,3001692,N,0,0,0,,"Mockl, Franz Karl, Wien",false
37140,3001692,N,0,0,0,,"Hüfermann, Matthias, Lotteriekollektor, Wien",false
37141,3001692,N,0,0,0,,"Tausend, Nikolas, Lotteriekollekto, Wienr",false
37142,3001692,N,0,0,0,,"Domelli, Lorenz, Lotteriekollektor, Wien",false
37143,3001692,N,0,0,0,,"Domelli, Lorenz, Lotteriekollektor, Wien",false
37144,3001692,N,0,0,0,,"Tecini, Johann Burtholt",false
37145,3001692,W,2,1,0,,Kärntnerstr.,false
37146,3001692,W,2,1,0,,Tiefer Graben,false
37147,3001692,W,2,1,0,,Singerstr.,false
37148,3001692,W,4,9,0,,Waaghaus,false
37149,3001692,W,1,2,0,,Laimgrube,false
37150,3001692,W,1,3,0,,Brandstadt (Brandstätte),false
37151,3001692,W,4,9,0,,Raitzenkopf auf der Brandstadt,false
37152,3001692,W,2,1,0,,Singerstr.,false
37153,3001692,W,2,1,0,,Römerstr.,false
37154,3001693,T,0,0,9,,,false
37155,3001693,W,2,5,0,,Markt im blauen Hirschen,false
37156,3001693,I,4,0,0,,N.Ö. Regierung i. Justizsachen,false
37157,3001694,T,7,3,4,,Baader-Freyheit,false
37158,3001694,N,3,7,0,,"Abermann, Ludwig, Baader u. Chirurg",false
37159,3001694,I,4,0,0,,K.K. Stadtgericht,false
37160,3001695,T,0,0,9,,,false
37161,3001695,W,2,4,0,,Naglergasse,false
37162,3001695,W,4,0,0,,"Heidenschuß, in der Naglergasse",false
37163,3001696,T,8,0,6,,,false
37164,3001696,I,4,0,0,,Wien Stadtmagistrat,false
37165,3001696,W,2,5,0,,Stock-am-Eisen-Platz,false
37166,3001696,W,4,9,0,,"Becher, Zum goldenen, auf dem Stock-im-Eisen-Platz",false
37167,3001696,W,6,7,0,,"Hacken, Zu den drei, in der Stadt",false
37168,3001697,T,8,0,6,,,false
37169,3001697,W,2,1,0,,Nußdorferstr.,false
37170,3001697,W,6,7,0,,"Radelmayrisches Wirtshaus, auf der Nußdorferstr.",false
37171,3001698,T,8,0,6,,,false
37172,3001698,W,4,9,0,,"Langheimisches Haus, bei den Weißspaniern",false
37173,3001698,W,4,9,0,,"Weißspanier, Zu den, Langheimisches Haus",false
37174,3001698,I,4,0,0,,Landmarschallisches Gericht,false
37175,3001699,T,7,1,1,,,false
37176,3001699,N,2,5,0,,"Häberl, Paul, Gärtner, Wien-Erdberg",false
37177,3001699,N,2,9,0,,"Kreinerin, Eva, Wien",false
37178,3001699,I,4,0,0,,Stadt Pupillen Rait-kammer,false
37179,3001702,N,5,2,0,,"Lasey, Gf. v., k.k. Oberst",false
37180,3001702,N,5,1,0,,"Broun, U. M., Gf. v., k.k. GFM",false
37181,3001702,N,5,4,0,,"Mackeligot, k.k. OLt.",false
37182,3001702,N,5,1,0,,"Haddick, GFWM",false
37183,3001702,N,5,1,0,,"Kollowrat, Gf. v., k.k.GFZM",false
37184,3001702,N,5,1,0,,"Puebla, Gf. v., k.k. FMLt.",false
37185,3001702,N,5,1,0,,"Odonel, Gf., GFWM",false
37186,3001702,I,5,0,0,,"Karlstätter, k.k. Bataillon",false
37187,3001702,I,5,0,0,,"Haddickisches Husarenregiment, k.k.",false
37188,3001702,I,5,0,0,,"Bannalisten, k.k.",false
37189,3001702,G,1,7,9,,"Eger, Fl. = Ohre",false
37190,3001702,G,1,5,1,Bö,"Lowoschitz, Ort",false
37191,3001702,G,1,5,1,Bö,"Leitmeritz (Leutmeritz), St. = Litomerice",false
37192,3001702,G,1,5,1,Bö,"Schreckenstein, Ort",false
37193,3001706,G,1,5,1,Bö,"Schinirschitz, Ort",false
37194,3001706,G,1,5,9,Sl,"Glatz, St. = Klodzko",false
37195,3001706,G,1,5,1,Bö,"Nachod, St.",false
37196,3001706,N,5,1,0,,"Picolomini, Octavius Aeneas, Ft., GFZM, kommand. Gen. i. Böhmen",false
37197,3001706,I,5,0,0,,Erzherzog Leopoldinisches Küraßierreg.,false
37198,3001709,N,1,1,0,,"Franz, dt. Kaiser",false
37199,3001709,N,1,1,0,,Fr. II. v. Pr.,false
37200,3001710,N,1,1,0,,Fr. II. v. Pr.,false
37201,3001710,N,0,1,0,,"Plotho, Frh. v., preuß. Gesandter i. Regensburg",false
37202,3001712,N,5,1,0,,"Lobkowitz, Ft. v. k.k. General",false
37203,3001712,N,5,1,0,+,"Radicati, Gf. v., k.k. General",false
37204,3001712,G,1,5,1,Bö,"Budin (Budyn), St. = Bidyne",false
37205,3001712,G,1,5,1,Bö,"Lobositz (Loboschitz), Ort = Lovosice",false
37206,3001718,N,0,1,0,,"Michel,  preuß. Minister, London",false
37207,3001722,G,1,5,8,BwL,"Stade, St.",false
37208,3001725,N,5,1,0,,"Borck, v., Preuß. Feldkriegsdirektorium",false
